<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 08:53:43	174,1	20,8	12,6	1365,1	223,6	33,9
11.09.2025 08:53:49	371,0	23,5	12,2	5243,2	606,5	39,8
11.09.2025 08:53:55	140,3	23,6	12,6	301,4	149,8	31,3
11.09.2025 08:54:01	104,6	21,3	12,0	2172,7	175,5	33,1
11.09.2025 08:54:07	137,2	24,9	12,8	3757,3	321,3	40,3
11.09.2025 08:54:13	96,3	21,6	12,3	3509,9	237,3	31,7
11.09.2025 08:54:19	66,9	20,3	12,2	2112,5	174,7	30,6
11.09.2025 08:54:25	42,5	20,6	12,3	1110,0	76,3	29,9
11.09.2025 08:54:31	159,7	20,0	12,0	3570,9	303,9	25,9
11.09.2025 08:54:37	37,2	21,0	11,9	39,1	39,0	31,9
11.09.2025 08:54:43	215,3	20,7	11,5	4415,6	442,4	39,0
11.09.2025 08:54:49	162,9	20,8	11,7	1332,9	210,2	42,3
11.09.2025 08:54:55	224,8	20,8	12,3	3086,2	339,9	34,9
11.09.2025 08:55:01	81,2	24,1	12,8	1165,0	120,2	37,6
11.09.2025 08:55:07	68,2	20,0	12,3	1628,6	141,3	30,5
11.09.2025 08:55:13	136,9	21,5	12,2	4304,4	353,3	25,4
11.09.2025 08:55:19	149,6	21,0	12,5	2091,2	227,9	39,0
11.09.2025 08:55:25	84,6	23,0	12,8	2575,5	191,6	33,6
11.09.2025 08:55:31	160,7	21,7	12,5	1339,5	208,0	36,1
11.09.2025 08:55:37	244,0	21,7	12,0	1901,5	331,9	40,5
11.09.2025 08:55:43	54,6	21,4	11,5	2386,4	158,6	29,0
11.09.2025 08:55:49	75,9	24,3	12,7	2555,1	181,1	39,6
11.09.2025 08:55:55	119,8	20,6	12,3	216,9	130,1	33,0
11.09.2025 08:56:01	186,5	23,2	12,2	1712,7	273,7	40,9
11.09.2025 08:56:07	119,8	20,6	12,8	983,7	163,2	33,9
11.09.2025 08:56:13	138,7	21,4	12,1	239,3	151,4	38,9
11.09.2025 08:56:19	164,0	22,1	12,3	2312,3	239,3	38,3
11.09.2025 08:56:25	95,2	22,6	13,1	2434,3	204,3	41,8
11.09.2025 08:56:31	108,1	22,1	12,2	823,8	150,4	36,0
11.09.2025 08:56:37	94,7	22,9	11,7	747,1	138,4	43,7
11.09.2025 08:56:43	63,5	25,2	13,7	3461,1	199,6	30,7
11.09.2025 08:56:49	268,0	26,0	12,9	1655,7	318,9	41,9
11.09.2025 08:56:55	288,9	21,0	12,6	3714,8	487,8	33,5
11.09.2025 08:57:01	219,1	25,2	13,5	2541,6	301,6	41,8
11.09.2025 08:57:07	52,1	22,7	12,9	2239,8	157,1	25,9
11.09.2025 08:57:13	185,7	22,9	12,6	3313,3	335,4	33,2
11.09.2025 08:57:19	155,1	17,7	12,3	1394,0	198,8	21,2
11.09.2025 08:57:25	53,3	22,8	12,8	58,4	57,3	35,8
11.09.2025 08:57:31	66,5	20,6	12,7	2058,1	135,5	34,8
11.09.2025 08:57:37	115,5	19,9	12,4	212,3	125,5	30,0
