testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
1521;"11.09.2025";"09:03:54";3432,23;1000,88;25,33;86,69
1522;"11.09.2025";"09:03:55";3440,42;1000,90;25,35;86,72
1523;"11.09.2025";"09:03:56";3440,42;1000,90;25,35;86,72
1524;"11.09.2025";"09:03:57";3440,42;1000,90;25,35;86,72
1525;"11.09.2025";"09:03:58";3448,95;1000,90;25,33;86,72
1526;"11.09.2025";"09:03:59";3448,95;1000,90;25,33;86,72
1527;"11.09.2025";"09:04:00";3459,87;1000,92;25,35;86,72
1528;"11.09.2025";"09:04:01";3459,87;1000,92;25,35;86,72
1529;"11.09.2025";"09:04:02";3459,87;1000,92;25,35;86,75
1530;"11.09.2025";"09:04:03";3459,87;1000,92;25,35;86,75
1531;"11.09.2025";"09:04:04";3459,87;1000,92;25,35;86,75
1532;"11.09.2025";"09:04:05";3470,44;1000,60;25,34;86,75
1533;"11.09.2025";"09:04:06";3470,44;1000,60;25,34;86,75
1534;"11.09.2025";"09:04:07";3482,35;1001,05;25,36;86,74
1535;"11.09.2025";"09:04:08";3482,35;1001,05;25,36;86,74
1536;"11.09.2025";"09:04:09";3482,35;1001,05;25,36;86,74
1537;"11.09.2025";"09:04:10";3491,30;1000,79;25,35;86,70
1538;"11.09.2025";"09:04:11";3491,30;1000,79;25,35;86,70
1539;"11.09.2025";"09:04:12";3500,50;1000,94;25,34;86,67
1540;"11.09.2025";"09:04:13";3500,50;1000,94;25,34;86,67
1541;"11.09.2025";"09:04:14";3505,94;1000,92;25,34;86,67
1542;"11.09.2025";"09:04:15";3505,94;1000,92;25,34;86,67
1543;"11.09.2025";"09:04:16";3505,94;1000,92;25,34;86,67
1544;"11.09.2025";"09:04:17";3505,94;1000,92;25,34;86,60
1545;"11.09.2025";"09:04:18";3505,94;1000,92;25,34;86,60
1546;"11.09.2025";"09:04:19";3510,88;1001,11;25,36;86,64
1547;"11.09.2025";"09:04:20";3510,88;1001,11;25,36;86,64
1548;"11.09.2025";"09:04:21";3511,90;1000,90;25,34;86,57
1549;"11.09.2025";"09:04:22";3511,90;1000,90;25,34;86,57
1550;"11.09.2025";"09:04:23";3511,90;1000,90;25,34;86,57
1551;"11.09.2025";"09:04:24";3516,30;1000,88;25,35;86,58
1552;"11.09.2025";"09:04:25";3516,30;1000,88;25,35;86,58
1553;"11.09.2025";"09:04:26";3523,72;1000,92;25,36;86,51
1554;"11.09.2025";"09:04:27";3523,72;1000,92;25,36;86,51
1555;"11.09.2025";"09:04:28";3523,72;1000,92;25,36;86,51
1556;"11.09.2025";"09:04:29";3531,42;1001,03;25,34;86,51
1557;"11.09.2025";"09:04:30";3531,42;1001,03;25,34;86,51
1558;"11.09.2025";"09:04:31";3531,42;1001,03;25,34;86,48
1559;"11.09.2025";"09:04:32";3531,42;1001,03;25,34;86,48
1560;"11.09.2025";"09:04:33";3537,13;1000,81;25,35;86,41
1561;"11.09.2025";"09:04:34";3537,13;1000,81;25,35;86,41
1562;"11.09.2025";"09:04:35";3537,13;1000,81;25,35;86,41
1563;"11.09.2025";"09:04:36";3540,39;1000,83;25,35;86,36
1564;"11.09.2025";"09:04:37";3540,39;1000,83;25,35;86,36
1565;"11.09.2025";"09:04:38";3543,41;1000,86;25,35;86,29
1566;"11.09.2025";"09:04:39";3543,41;1000,86;25,35;86,29
1567;"11.09.2025";"09:04:40";3543,41;1000,86;25,35;86,29
1568;"11.09.2025";"09:04:41";3549,07;1000,86;25,36;86,24
1569;"11.09.2025";"09:04:42";3549,07;1000,86;25,36;86,24
1570;"11.09.2025";"09:04:43";3551,84;1000,92;25,35;86,24
1571;"11.09.2025";"09:04:44";3551,84;1000,92;25,35;86,24
1572;"11.09.2025";"09:04:45";3551,84;1000,92;25,35;86,14
1573;"11.09.2025";"09:04:46";3551,84;1000,92;25,35;86,14
1574;"11.09.2025";"09:04:47";3551,84;1000,92;25,35;86,14
1575;"11.09.2025";"09:04:48";3553,71;1000,81;25,35;85,98
1576;"11.09.2025";"09:04:49";3553,71;1000,81;25,35;85,98
1577;"11.09.2025";"09:04:50";3557,47;1000,86;25,34;85,86
1578;"11.09.2025";"09:04:51";3557,47;1000,86;25,34;85,86
1579;"11.09.2025";"09:04:52";3557,47;1000,86;25,34;85,86
1580;"11.09.2025";"09:04:53";3563,12;1000,92;25,35;85,71
1581;"11.09.2025";"09:04:54";3563,12;1000,92;25,35;85,71
1582;"11.09.2025";"09:04:55";3567,33;1000,96;25,35;85,53
1583;"11.09.2025";"09:04:56";3567,33;1000,96;25,35;85,53
1584;"11.09.2025";"09:04:57";3569,39;1000,81;25,35;85,53
1585;"11.09.2025";"09:04:58";3569,39;1000,81;25,35;85,53
1586;"11.09.2025";"09:04:59";3569,39;1000,81;25,35;85,53
1587;"11.09.2025";"09:05:00";3569,39;1000,81;25,35;85,43
1588;"11.09.2025";"09:05:01";3569,39;1000,81;25,35;85,43
1589;"11.09.2025";"09:05:02";3570,03;1000,49;25,35;85,19
1590;"11.09.2025";"09:05:03";3570,03;1000,49;25,35;85,19
1591;"11.09.2025";"09:05:04";3570,03;1000,49;25,35;85,19
1592;"11.09.2025";"09:05:05";3573,75;1001,03;25,36;85,07
1593;"11.09.2025";"09:05:06";3573,75;1001,03;25,36;85,07
1594;"11.09.2025";"09:05:07";3575,36;1000,81;25,34;84,92
1595;"11.09.2025";"09:05:08";3575,36;1000,81;25,34;84,92
1596;"11.09.2025";"09:05:09";3570,52;1001,03;25,35;84,84
1597;"11.09.2025";"09:05:10";3570,52;1001,03;25,35;84,84
1598;"11.09.2025";"09:05:11";3570,52;1001,03;25,35;84,84
1599;"11.09.2025";"09:05:12";3565,99;1000,69;25,35;84,84
1600;"11.09.2025";"09:05:13";3565,99;1000,69;25,35;84,84
1601;"11.09.2025";"09:05:14";3565,99;1000,69;25,35;84,68
1602;"11.09.2025";"09:05:15";3565,99;1000,69;25,35;84,68
1603;"11.09.2025";"09:05:16";3565,99;1000,69;25,35;84,68
1604;"11.09.2025";"09:05:17";3564,79;1000,88;25,34;84,71
1605;"11.09.2025";"09:05:18";3564,79;1000,88;25,34;84,71
1606;"11.09.2025";"09:05:19";3561,43;1000,62;25,34;84,66
1607;"11.09.2025";"09:05:20";3561,43;1000,62;25,34;84,66
1608;"11.09.2025";"09:05:21";3561,09;1000,77;25,35;84,64
1609;"11.09.2025";"09:05:22";3561,09;1000,77;25,35;84,64
1610;"11.09.2025";"09:05:23";3561,09;1000,77;25,35;84,64
1611;"11.09.2025";"09:05:24";3563,75;1000,86;25,34;84,68
1612;"11.09.2025";"09:05:25";3563,75;1000,86;25,34;84,68
1613;"11.09.2025";"09:05:26";3567,13;1000,75;25,34;84,68
1614;"11.09.2025";"09:05:27";3567,13;1000,75;25,34;84,68
1615;"11.09.2025";"09:05:28";3567,13;1000,75;25,34;84,68
1616;"11.09.2025";"09:05:29";3567,13;1000,75;25,34;84,72
1617;"11.09.2025";"09:05:30";3567,13;1000,75;25,34;84,72
1618;"11.09.2025";"09:05:31";3572,86;1000,83;25,33;84,69
1619;"11.09.2025";"09:05:32";3572,86;1000,83;25,33;84,69
1620;"11.09.2025";"09:05:33";3578,18;1000,94;25,34;84,62
1621;"11.09.2025";"09:05:34";3578,18;1000,94;25,34;84,62
1622;"11.09.2025";"09:05:35";3578,18;1000,94;25,34;84,62
1623;"11.09.2025";"09:05:36";3585,08;1000,96;25,33;84,60
1624;"11.09.2025";"09:05:37";3585,08;1000,96;25,33;84,60
1625;"11.09.2025";"09:05:38";3593,25;1000,94;25,33;84,45
1626;"11.09.2025";"09:05:39";3593,25;1000,94;25,33;84,45
1627;"11.09.2025";"09:05:40";3593,25;1000,94;25,33;84,45
1628;"11.09.2025";"09:05:41";3595,55;1000,64;25,35;84,45
1629;"11.09.2025";"09:05:42";3595,55;1000,64;25,35;84,45
1630;"11.09.2025";"09:05:43";3595,55;1000,64;25,35;84,32
1631;"11.09.2025";"09:05:44";3595,55;1000,64;25,35;84,32
1632;"11.09.2025";"09:05:45";3591,24;1000,88;25,34;84,23
1633;"11.09.2025";"09:05:46";3591,24;1000,88;25,34;84,23
1634;"11.09.2025";"09:05:47";3591,24;1000,88;25,34;84,23
1635;"11.09.2025";"09:05:48";3587,89;1000,58;25,34;84,19
1636;"11.09.2025";"09:05:49";3587,89;1000,58;25,34;84,19
1637;"11.09.2025";"09:05:50";3586,87;1000,75;25,33;84,12
1638;"11.09.2025";"09:05:51";3586,87;1000,75;25,33;84,12
1639;"11.09.2025";"09:05:52";3586,98;1000,64;25,32;84,10
1640;"11.09.2025";"09:05:53";3586,98;1000,64;25,32;84,10
1641;"11.09.2025";"09:05:54";3586,98;1000,64;25,32;84,10
1642;"11.09.2025";"09:05:55";3588,53;1000,75;25,33;84,10
1643;"11.09.2025";"09:05:56";3588,53;1000,75;25,33;84,10
1644;"11.09.2025";"09:05:57";3588,53;1000,75;25,33;84,10
1645;"11.09.2025";"09:05:58";3588,53;1000,75;25,33;84,10
1646;"11.09.2025";"09:05:59";3588,53;1000,75;25,33;84,10
1647;"11.09.2025";"09:06:00";3589,38;1000,83;25,34;84,07
1648;"11.09.2025";"09:06:01";3589,38;1000,83;25,34;84,07
1649;"11.09.2025";"09:06:02";3590,36;1000,94;25,33;84,03
1650;"11.09.2025";"09:06:03";3590,36;1000,94;25,33;84,03
1651;"11.09.2025";"09:06:04";3593,59;1000,88;25,31;83,89
1652;"11.09.2025";"09:06:05";3593,59;1000,88;25,31;83,89
1653;"11.09.2025";"09:06:06";3593,59;1000,88;25,31;83,89
1654;"11.09.2025";"09:06:07";3594,84;1000,79;25,31;83,71
1655;"11.09.2025";"09:06:08";3594,84;1000,79;25,31;83,71
1656;"11.09.2025";"09:06:09";3596,86;1000,88;25,31;83,71
1657;"11.09.2025";"09:06:10";3596,86;1000,88;25,31;83,71
1658;"11.09.2025";"09:06:11";3596,86;1000,88;25,31;83,71
1659;"11.09.2025";"09:06:12";3596,86;1000,88;25,31;83,45
1660;"11.09.2025";"09:06:13";3596,86;1000,88;25,31;83,45
1661;"11.09.2025";"09:06:14";3596,04;1000,90;25,31;83,18
1662;"11.09.2025";"09:06:15";3596,04;1000,90;25,31;83,18
1663;"11.09.2025";"09:06:16";3588,47;1000,69;25,31;82,89
1664;"11.09.2025";"09:06:17";3588,47;1000,69;25,31;82,89
1665;"11.09.2025";"09:06:18";3588,47;1000,69;25,31;82,89
1666;"11.09.2025";"09:06:19";3581,73;1000,69;25,32;82,63
1667;"11.09.2025";"09:06:20";3581,73;1000,69;25,32;82,63
1668;"11.09.2025";"09:06:21";3579,92;1000,77;25,30;82,40
1669;"11.09.2025";"09:06:22";3579,92;1000,77;25,30;82,40
1670;"11.09.2025";"09:06:23";3579,92;1000,77;25,30;82,40
1671;"11.09.2025";"09:06:24";3578,35;1000,60;25,30;82,40
1672;"11.09.2025";"09:06:25";3578,35;1000,60;25,30;82,40
1673;"11.09.2025";"09:06:26";3578,35;1000,60;25,30;82,22
1674;"11.09.2025";"09:06:27";3578,35;1000,60;25,30;82,22
1675;"11.09.2025";"09:06:28";3578,97;1000,77;25,30;82,04
1676;"11.09.2025";"09:06:29";3578,97;1000,77;25,30;82,04
1677;"11.09.2025";"09:06:30";3578,97;1000,77;25,30;82,04
1678;"11.09.2025";"09:06:31";3577,61;1000,81;25,29;81,88
1679;"11.09.2025";"09:06:32";3577,61;1000,81;25,29;81,88
1680;"11.09.2025";"09:06:33";3576,66;1000,90;25,28;81,77
1681;"11.09.2025";"09:06:34";3576,66;1000,90;25,28;81,77
1682;"11.09.2025";"09:06:35";3576,66;1000,90;25,28;81,77
1683;"11.09.2025";"09:06:36";3580,20;1000,96;25,29;81,64
1684;"11.09.2025";"09:06:37";3580,20;1000,96;25,29;81,64
1685;"11.09.2025";"09:06:38";3585,50;1000,88;25,29;81,64
1686;"11.09.2025";"09:06:39";3585,50;1000,88;25,29;81,64
1687;"11.09.2025";"09:06:40";3585,50;1000,88;25,29;81,53
1688;"11.09.2025";"09:06:41";3585,50;1000,88;25,29;81,53
1689;"11.09.2025";"09:06:42";3585,50;1000,88;25,29;81,53
1690;"11.09.2025";"09:06:43";3590,39;1000,79;25,29;81,43
1691;"11.09.2025";"09:06:44";3590,39;1000,79;25,29;81,43
1692;"11.09.2025";"09:06:45";3594,55;1000,90;25,29;81,34
1693;"11.09.2025";"09:06:46";3594,55;1000,90;25,29;81,34
1694;"11.09.2025";"09:06:47";3594,55;1000,90;25,29;81,34
1695;"11.09.2025";"09:06:48";3597,71;1000,94;25,30;81,24
1696;"11.09.2025";"09:06:49";3597,71;1000,94;25,30;81,24
1697;"11.09.2025";"09:06:50";3598,51;1001,03;25,29;81,17
1698;"11.09.2025";"09:06:51";3598,51;1001,03;25,29;81,17
1699;"11.09.2025";"09:06:52";3597,95;1000,90;25,29;81,17
1700;"11.09.2025";"09:06:53";3597,95;1000,90;25,29;81,17
1701;"11.09.2025";"09:06:54";3597,95;1000,90;25,29;81,17
1702;"11.09.2025";"09:06:55";3597,95;1000,90;25,29;81,11
1703;"11.09.2025";"09:06:56";3597,95;1000,90;25,29;81,11
1704;"11.09.2025";"09:06:57";3598,31;1000,92;25,28;81,08
1705;"11.09.2025";"09:06:58";3598,31;1000,92;25,28;81,08
1706;"11.09.2025";"09:06:59";3598,31;1000,92;25,28;81,08
1707;"11.09.2025";"09:07:00";3597,07;1000,73;25,27;81,05
1708;"11.09.2025";"09:07:01";3597,07;1000,73;25,27;81,05
1709;"11.09.2025";"09:07:02";3593,54;1000,73;25,28;81,05
1710;"11.09.2025";"09:07:03";3593,54;1000,73;25,28;81,05
1711;"11.09.2025";"09:07:04";3591,65;1000,79;25,27;80,97
1712;"11.09.2025";"09:07:05";3591,65;1000,79;25,27;80,97
1713;"11.09.2025";"09:07:06";3591,65;1000,79;25,27;80,97
1714;"11.09.2025";"09:07:07";3589,16;1000,75;25,27;80,97
1715;"11.09.2025";"09:07:08";3589,16;1000,75;25,27;80,97
1716;"11.09.2025";"09:07:09";3589,16;1000,75;25,27;80,95
1717;"11.09.2025";"09:07:10";3589,16;1000,75;25,27;80,95
1718;"11.09.2025";"09:07:11";3589,16;1000,75;25,27;80,95
1719;"11.09.2025";"09:07:12";3590,30;1000,96;25,27;80,84
1720;"11.09.2025";"09:07:13";3590,30;1000,96;25,27;80,84
1721;"11.09.2025";"09:07:14";3591,98;1001,05;25,27;80,70
1722;"11.09.2025";"09:07:15";3591,98;1001,05;25,27;80,70
1723;"11.09.2025";"09:07:16";3590,39;1000,90;25,27;80,50
1724;"11.09.2025";"09:07:17";3590,39;1000,90;25,27;80,50
1725;"11.09.2025";"09:07:18";3590,39;1000,90;25,27;80,50
1726;"11.09.2025";"09:07:19";3591,49;1000,79;25,27;80,32
1727;"11.09.2025";"09:07:20";3591,49;1000,79;25,27;80,32
1728;"11.09.2025";"09:07:21";3593,66;1000,90;25,27;80,32
1729;"11.09.2025";"09:07:22";3593,66;1000,90;25,27;80,32
1730;"11.09.2025";"09:07:23";3593,66;1000,90;25,27;80,32
1731;"11.09.2025";"09:07:24";3593,66;1000,90;25,27;80,12
1732;"11.09.2025";"09:07:25";3593,66;1000,90;25,27;80,12
1733;"11.09.2025";"09:07:26";3594,55;1000,71;25,26;79,94
1734;"11.09.2025";"09:07:27";3594,55;1000,71;25,26;79,94
1735;"11.09.2025";"09:07:28";3592,16;1000,71;25,26;79,81
1736;"11.09.2025";"09:07:29";3592,16;1000,71;25,26;79,81
1737;"11.09.2025";"09:07:30";3592,16;1000,71;25,26;79,81
1738;"11.09.2025";"09:07:31";3588,28;1000,83;25,25;79,68
1739;"11.09.2025";"09:07:32";3588,28;1000,83;25,25;79,68
1740;"11.09.2025";"09:07:33";3584,14;1000,90;25,25;79,62
1741;"11.09.2025";"09:07:34";3584,14;1000,90;25,25;79,62
1742;"11.09.2025";"09:07:35";3584,14;1000,90;25,25;79,62
1743;"11.09.2025";"09:07:36";3581,42;1000,79;25,24;79,62
1744;"11.09.2025";"09:07:37";3581,42;1000,79;25,24;79,62
1745;"11.09.2025";"09:07:38";3581,42;1000,79;25,24;79,52
1746;"11.09.2025";"09:07:39";3581,42;1000,79;25,24;79,52
1747;"11.09.2025";"09:07:40";3569,61;1000,77;25,24;79,47
1748;"11.09.2025";"09:07:41";3569,61;1000,77;25,24;79,47
1749;"11.09.2025";"09:07:42";3569,61;1000,77;25,24;79,47
1750;"11.09.2025";"09:07:43";3554,21;1000,77;25,21;79,64
1751;"11.09.2025";"09:07:44";3554,21;1000,77;25,21;79,64
1752;"11.09.2025";"09:07:45";3539,63;1000,71;25,21;79,83
1753;"11.09.2025";"09:07:46";3539,63;1000,71;25,21;79,83
1754;"11.09.2025";"09:07:47";3539,63;1000,71;25,21;79,83
1755;"11.09.2025";"09:07:48";3532,14;1000,81;25,20;80,00
1756;"11.09.2025";"09:07:49";3532,14;1000,81;25,20;80,00
1757;"11.09.2025";"09:07:50";3527,63;1000,71;25,19;80,00
1758;"11.09.2025";"09:07:51";3527,63;1000,71;25,19;80,00
1759;"11.09.2025";"09:07:52";3527,63;1000,71;25,19;79,92
1760;"11.09.2025";"09:07:53";3527,63;1000,71;25,19;79,92
1761;"11.09.2025";"09:07:54";3527,63;1000,71;25,19;79,92
1762;"11.09.2025";"09:07:55";3522,36;1000,94;25,12;77,90
1763;"11.09.2025";"09:07:56";3522,36;1000,94;25,12;77,90
1764;"11.09.2025";"09:07:57";3483,56;1001,13;25,02;74,66
1765;"11.09.2025";"09:07:58";3483,56;1001,13;25,02;74,66
1766;"11.09.2025";"09:07:59";3451,33;1000,90;25,00;70,87
1767;"11.09.2025";"09:08:00";3451,33;1000,90;25,00;70,87
1768;"11.09.2025";"09:08:01";3451,33;1000,90;25,00;70,87
1769;"11.09.2025";"09:08:02";3377,69;1000,86;24,98;66,65
1770;"11.09.2025";"09:08:03";3377,69;1000,86;24,98;66,65
1771;"11.09.2025";"09:08:04";3307,85;1000,94;24,93;66,65
1772;"11.09.2025";"09:08:05";3307,85;1000,94;24,93;66,65
1773;"11.09.2025";"09:08:06";3307,85;1000,94;24,93;66,65
1774;"11.09.2025";"09:08:07";3307,85;1000,94;24,93;62,58
1775;"11.09.2025";"09:08:08";3307,85;1000,94;24,93;62,58
1776;"11.09.2025";"09:08:09";3197,49;1001,22;24,80;59,98
1777;"11.09.2025";"09:08:10";3197,49;1001,22;24,80;59,98
1778;"11.09.2025";"09:08:11";3084,86;1000,83;24,69;58,44
1779;"11.09.2025";"09:08:12";3084,86;1000,83;24,69;58,44
1780;"11.09.2025";"09:08:13";3084,86;1000,83;24,69;58,44
1781;"11.09.2025";"09:08:14";2948,55;1000,75;24,58;57,40
1782;"11.09.2025";"09:08:15";2948,55;1000,75;24,58;57,40
1783;"11.09.2025";"09:08:16";2845,68;1000,96;24,51;56,67
1784;"11.09.2025";"09:08:17";2845,68;1000,96;24,51;56,67
1785;"11.09.2025";"09:08:18";2845,68;1000,96;24,51;56,67
1786;"11.09.2025";"09:08:19";2719,62;1000,98;24,53;56,67
1787;"11.09.2025";"09:08:20";2719,62;1000,98;24,53;56,67
1788;"11.09.2025";"09:08:21";2719,62;1000,98;24,53;56,13
1789;"11.09.2025";"09:08:22";2719,62;1000,98;24,53;56,13
1790;"11.09.2025";"09:08:23";2640,52;1000,86;24,61;56,13
1791;"11.09.2025";"09:08:24";2640,52;1000,86;24,61;56,13
1792;"11.09.2025";"09:08:25";2640,52;1000,86;24,61;56,13
1793;"11.09.2025";"09:08:26";2538,21;1001,07;24,66;55,96
1794;"11.09.2025";"09:08:27";2538,21;1001,07;24,66;55,96
1795;"11.09.2025";"09:08:28";2471,12;1000,92;24,68;55,73
1796;"11.09.2025";"09:08:29";2471,12;1000,92;24,68;55,73
1797;"11.09.2025";"09:08:30";2471,12;1000,92;24,68;55,73
1798;"11.09.2025";"09:08:31";2388,43;1000,77;24,70;55,66
1799;"11.09.2025";"09:08:32";2388,43;1000,77;24,70;55,66
1800;"11.09.2025";"09:08:33";2333,56;1000,94;24,75;55,66
1801;"11.09.2025";"09:08:34";2333,56;1000,94;24,75;55,66
1802;"11.09.2025";"09:08:35";2333,56;1000,94;24,75;55,48
1803;"11.09.2025";"09:08:36";2333,56;1000,94;24,75;55,48
1804;"11.09.2025";"09:08:37";2333,56;1000,94;24,75;55,48
1805;"11.09.2025";"09:08:38";2265,53;1000,83;24,74;55,28
1806;"11.09.2025";"09:08:39";2265,53;1000,83;24,74;55,28
1807;"11.09.2025";"09:08:40";2222,25;1001,00;24,67;55,23
1808;"11.09.2025";"09:08:41";2222,25;1001,00;24,67;55,23
1809;"11.09.2025";"09:08:42";2222,25;1001,00;24,67;55,23
1810;"11.09.2025";"09:08:43";2167,41;1001,07;24,60;55,29
1811;"11.09.2025";"09:08:44";2167,41;1001,07;24,60;55,29
1812;"11.09.2025";"09:08:45";2131,17;1000,96;24,64;55,33
1813;"11.09.2025";"09:08:46";2131,17;1000,96;24,64;55,33
1814;"11.09.2025";"09:08:47";2131,17;1000,96;24,64;55,33
1815;"11.09.2025";"09:08:48";2084,29;1000,56;24,68;55,40
1816;"11.09.2025";"09:08:49";2084,29;1000,56;24,68;55,40
1817;"11.09.2025";"09:08:50";2084,29;1000,56;24,68;55,40
1818;"11.09.2025";"09:08:51";2084,29;1000,56;24,68;55,40
1819;"11.09.2025";"09:08:52";2051,65;1000,92;24,62;55,36
1820;"11.09.2025";"09:08:53";2051,65;1000,92;24,62;55,36
1821;"11.09.2025";"09:08:54";2051,65;1000,92;24,62;55,36
1822;"11.09.2025";"09:08:55";2010,82;1001,00;24,65;55,35
1823;"11.09.2025";"09:08:56";2010,82;1001,00;24,65;55,35
1824;"11.09.2025";"09:08:57";1982,80;1000,96;24,65;55,32
1825;"11.09.2025";"09:08:58";1982,80;1000,96;24,65;55,32
1826;"11.09.2025";"09:08:59";1945,22;1000,92;24,64;55,22
1827;"11.09.2025";"09:09:00";1945,22;1000,92;24,64;55,22
1828;"11.09.2025";"09:09:01";1945,22;1000,92;24,64;55,22
1829;"11.09.2025";"09:09:02";1917,73;1001,03;24,64;55,16
1830;"11.09.2025";"09:09:03";1917,73;1001,03;24,64;55,16
1831;"11.09.2025";"09:09:04";1917,73;1001,03;24,64;55,16
1832;"11.09.2025";"09:09:05";1917,73;1001,03;24,64;55,16
1833;"11.09.2025";"09:09:06";1917,73;1001,03;24,64;55,16
1834;"11.09.2025";"09:09:07";1884,36;1001,00;24,65;55,15
1835;"11.09.2025";"09:09:08";1884,36;1001,00;24,65;55,15
1836;"11.09.2025";"09:09:09";1861,48;1000,88;24,65;55,24
1837;"11.09.2025";"09:09:10";1861,48;1000,88;24,65;55,24
1838;"11.09.2025";"09:09:11";1834,11;1000,88;24,65;55,44
1839;"11.09.2025";"09:09:12";1834,11;1000,88;24,65;55,44
1840;"11.09.2025";"09:09:13";1834,11;1000,88;24,65;55,44
1841;"11.09.2025";"09:09:14";1814,20;1000,96;24,68;55,55
1842;"11.09.2025";"09:09:15";1814,20;1000,96;24,68;55,55
1843;"11.09.2025";"09:09:16";1792,26;1000,96;24,68;55,59
1844;"11.09.2025";"09:09:17";1792,26;1000,96;24,68;55,59
1845;"11.09.2025";"09:09:18";1792,26;1000,96;24,68;55,59
1846;"11.09.2025";"09:09:19";1792,26;1000,96;24,68;55,59
1847;"11.09.2025";"09:09:20";1792,26;1000,96;24,68;55,59
1848;"11.09.2025";"09:09:21";1778,91;1001,05;24,52;55,54
1849;"11.09.2025";"09:09:22";1778,91;1001,05;24,52;55,54
1850;"11.09.2025";"09:09:23";1755,09;1001,09;24,51;55,27
1851;"11.09.2025";"09:09:24";1755,09;1001,09;24,51;55,27
1852;"11.09.2025";"09:09:25";1755,09;1001,09;24,51;55,27
1853;"11.09.2025";"09:09:26";1737,91;1000,96;24,53;54,99
1854;"11.09.2025";"09:09:27";1737,91;1000,96;24,53;54,99
1855;"11.09.2025";"09:09:28";1718,13;1001,07;24,52;54,82
1856;"11.09.2025";"09:09:29";1718,13;1001,07;24,52;54,82
1857;"11.09.2025";"09:09:30";1718,13;1001,07;24,52;54,82
1858;"11.09.2025";"09:09:31";1704,40;1001,07;24,56;54,73
1859;"11.09.2025";"09:09:32";1704,40;1001,07;24,56;54,73
1860;"11.09.2025";"09:09:33";1704,40;1001,07;24,56;54,73
1861;"11.09.2025";"09:09:34";1704,40;1001,07;24,56;54,73
1862;"11.09.2025";"09:09:35";1685,13;1001,00;24,56;54,69
1863;"11.09.2025";"09:09:36";1685,13;1001,00;24,56;54,69
1864;"11.09.2025";"09:09:37";1685,13;1001,00;24,56;54,69
1865;"11.09.2025";"09:09:38";1668,85;1001,15;24,52;54,75
1866;"11.09.2025";"09:09:39";1668,85;1001,15;24,52;54,75
1867;"11.09.2025";"09:09:40";1647,57;1001,09;24,49;54,76
1868;"11.09.2025";"09:09:41";1647,57;1001,09;24,49;54,76
1869;"11.09.2025";"09:09:42";1647,57;1001,09;24,49;54,76
1870;"11.09.2025";"09:09:43";1633,98;1000,98;24,50;54,81
1871;"11.09.2025";"09:09:44";1633,98;1000,98;24,50;54,81
1872;"11.09.2025";"09:09:45";1618,58;1001,09;24,48;54,85
1873;"11.09.2025";"09:09:46";1618,58;1001,09;24,48;54,85
1874;"11.09.2025";"09:09:47";1618,58;1001,09;24,48;54,85
1875;"11.09.2025";"09:09:48";1618,58;1001,09;24,48;54,85
1876;"11.09.2025";"09:09:49";1618,58;1001,09;24,48;54,85
1877;"11.09.2025";"09:09:50";1607,63;1001,07;24,46;54,96
1878;"11.09.2025";"09:09:51";1607,63;1001,07;24,46;54,96
1879;"11.09.2025";"09:09:52";1591,26;1000,77;24,46;55,08
1880;"11.09.2025";"09:09:53";1591,26;1000,77;24,46;55,08
1881;"11.09.2025";"09:09:54";1591,26;1000,77;24,46;55,08
1882;"11.09.2025";"09:09:55";1580,56;1001,22;24,46;55,13
1883;"11.09.2025";"09:09:56";1580,56;1001,22;24,46;55,13
1884;"11.09.2025";"09:09:57";1566,32;1001,00;24,51;55,20
1885;"11.09.2025";"09:09:58";1566,32;1001,00;24,51;55,20
1886;"11.09.2025";"09:09:59";1556,80;1000,96;24,53;55,21
1887;"11.09.2025";"09:10:00";1556,80;1000,96;24,53;55,21
1888;"11.09.2025";"09:10:01";1556,80;1000,96;24,53;55,21
1889;"11.09.2025";"09:10:02";1556,80;1000,96;24,53;55,21
1890;"11.09.2025";"09:10:03";1556,80;1000,96;24,53;55,21
1891;"11.09.2025";"09:10:04";1547,33;1000,98;24,47;55,27
1892;"11.09.2025";"09:10:05";1547,33;1000,98;24,47;55,27
1893;"11.09.2025";"09:10:06";1547,33;1000,98;24,47;55,27
1894;"11.09.2025";"09:10:07";1540,91;1000,86;24,37;55,26
1895;"11.09.2025";"09:10:08";1540,91;1000,86;24,37;55,26
1896;"11.09.2025";"09:10:09";1530,63;1001,09;24,37;55,26
1897;"11.09.2025";"09:10:10";1530,63;1001,09;24,37;55,26
1898;"11.09.2025";"09:10:11";1523,71;1001,13;24,45;55,25
1899;"11.09.2025";"09:10:12";1523,71;1001,13;24,45;55,25
1900;"11.09.2025";"09:10:13";1523,71;1001,13;24,45;55,25
1901;"11.09.2025";"09:10:14";1512,19;1001,11;24,49;55,30
1902;"11.09.2025";"09:10:15";1512,19;1001,11;24,49;55,30
1903;"11.09.2025";"09:10:16";1512,19;1001,11;24,49;55,30
1904;"11.09.2025";"09:10:17";1512,19;1001,11;24,49;55,30
1905;"11.09.2025";"09:10:18";1512,19;1001,11;24,49;55,30
1906;"11.09.2025";"09:10:19";1504,16;1001,07;24,49;55,27
1907;"11.09.2025";"09:10:20";1504,16;1001,07;24,49;55,27
