<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: counts/liter (differential)
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
11.09.2025 08:33:49	24850,0	23900,0	12400,0	6850,0	2100,0	650,0	500,0	350,0	100,0	0,0	0,0	0,0	50,0	130,0	20,0
11.09.2025 08:33:55	24950,0	21800,0	12600,0	6950,0	2200,0	600,0	900,0	200,0	150,0	50,0	50,0	0,0	0,0	80,0	170,0
11.09.2025 08:34:01	24650,0	24450,0	12700,0	7450,0	2100,0	600,0	700,0	300,0	50,0	50,0	100,0	0,0	0,0	10,0	40,0
11.09.2025 08:34:07	26700,0	22300,0	12400,0	7650,0	2100,0	550,0	650,0	0,0	150,0	100,0	50,0	50,0	0,0	210,0	90,0
11.09.2025 08:34:13	24150,0	24850,0	13150,0	6350,0	1950,0	700,0	500,0	250,0	250,0	0,0	150,0	0,0	0,0	60,0	90,0
11.09.2025 08:34:19	27350,0	23950,0	13100,0	8200,0	2300,0	800,0	350,0	200,0	50,0	100,0	150,0	0,0	150,0	0,0	100,0
11.09.2025 08:34:25	25100,0	22100,0	12900,0	7250,0	2350,0	650,0	400,0	350,0	250,0	100,0	0,0	100,0	0,0	90,0	60,0
11.09.2025 08:34:31	27600,0	22100,0	12750,0	7400,0	2550,0	550,0	750,0	250,0	200,0	0,0	0,0	50,0	0,0	20,0	130,0
11.09.2025 08:34:37	25350,0	24500,0	13050,0	6900,0	2550,0	350,0	400,0	200,0	50,0	50,0	50,0	0,0	50,0	20,0	80,0
11.09.2025 08:34:43	27050,0	22700,0	12500,0	6400,0	1750,0	800,0	650,0	400,0	200,0	50,0	50,0	50,0	50,0	30,0	70,0
11.09.2025 08:34:49	23550,0	24250,0	14100,0	7350,0	1800,0	600,0	450,0	350,0	0,0	50,0	100,0	50,0	0,0	0,0	50,0
11.09.2025 08:34:55	26650,0	22650,0	10900,0	6400,0	1900,0	800,0	450,0	200,0	200,0	0,0	200,0	50,0	0,0	0,0	50,0
11.09.2025 08:35:01	27200,0	22500,0	12500,0	7600,0	2000,0	800,0	300,0	100,0	50,0	100,0	100,0	0,0	0,0	10,0	40,0
11.09.2025 08:35:07	26000,0	22150,0	13100,0	7150,0	2550,0	1200,0	650,0	250,0	50,0	50,0	0,0	0,0	0,0	0,0	50,0
11.09.2025 08:35:13	23900,0	22200,0	13300,0	8050,0	2100,0	950,0	650,0	600,0	100,0	0,0	0,0	0,0	150,0	120,0	130,0
11.09.2025 08:35:19	26150,0	22300,0	12600,0	6300,0	2050,0	700,0	300,0	400,0	100,0	100,0	50,0	0,0	50,0	10,0	40,0
11.09.2025 08:35:25	25100,0	21700,0	14100,0	7350,0	2100,0	500,0	450,0	450,0	100,0	50,0	150,0	0,0	0,0	0,0	0,0
11.09.2025 08:35:31	26050,0	21850,0	11950,0	7350,0	2100,0	500,0	500,0	500,0	50,0	100,0	50,0	0,0	0,0	40,0	60,0
11.09.2025 08:35:37	23600,0	24000,0	14150,0	6850,0	1400,0	550,0	850,0	250,0	50,0	150,0	50,0	0,0	0,0	50,0	150,0
11.09.2025 08:35:43	27150,0	22650,0	13350,0	7450,0	2400,0	800,0	450,0	100,0	0,0	50,0	0,0	100,0	50,0	10,0	90,0
11.09.2025 08:35:49	25400,0	24600,0	14000,0	6750,0	1700,0	650,0	450,0	200,0	50,0	50,0	200,0	0,0	100,0	20,0	30,0
11.09.2025 08:35:55	26000,0	22650,0	12450,0	7750,0	2400,0	600,0	300,0	100,0	200,0	100,0	0,0	0,0	0,0	20,0	80,0
