<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
14.08.2025 10:29:27	1,34	2,15	1,98	2,18	0,89	1,20	4,76	6,38	8,76	6,20	49,85	0,00	132,95	1313,28	3616,10
14.08.2025 10:29:33	1,21	2,03	2,11	2,02	1,49	1,20	5,95	7,44	8,76	12,41	66,47	0,00	398,84	0,00	1063,56
14.08.2025 10:29:39	1,38	2,03	2,11	1,87	1,64	1,35	3,57	3,19	11,67	37,22	33,24	45,60	132,95	145,92	3828,82
14.08.2025 10:29:45	1,26	2,21	2,29	2,20	2,03	2,24	7,15	6,38	23,35	31,01	49,85	91,20	132,95	0,00	1063,56
14.08.2025 10:29:51	1,27	2,08	2,21	2,39	1,49	1,64	3,57	10,64	8,76	12,41	16,62	0,00	0,00	0,00	3190,68
14.08.2025 10:29:57	1,28	2,33	2,29	2,39	1,79	2,24	6,75	5,32	8,76	24,81	0,00	45,60	0,00	948,48	3616,10
14.08.2025 10:30:03	1,29	2,15	1,98	2,41	1,44	2,24	6,75	5,32	11,67	24,81	0,00	45,60	797,67	0,00	1063,56
14.08.2025 10:30:09	1,30	2,13	2,26	2,00	1,19	1,20	6,75	9,57	2,92	6,20	33,24	45,60	265,89	1969,93	3828,82
14.08.2025 10:30:15	1,25	2,27	2,15	2,23	2,13	2,84	6,35	8,51	14,59	18,61	33,24	182,40	0,00	0,00	1063,56
14.08.2025 10:30:21	1,15	2,23	1,97	2,15	1,79	1,94	1,98	6,38	17,51	18,61	16,62	0,00	132,95	291,84	2339,83
14.08.2025 10:30:27	1,32	2,01	2,20	2,15	1,24	1,35	3,57	9,57	11,67	18,61	16,62	45,60	132,95	510,72	3828,82
14.08.2025 10:30:33	1,32	2,00	2,10	2,26	1,44	2,09	5,16	7,44	5,84	6,20	16,62	0,00	265,89	145,92	2765,26
14.08.2025 10:30:39	1,39	2,23	2,06	2,28	1,49	2,84	4,37	6,38	5,84	6,20	33,24	91,20	132,95	72,96	2977,97
14.08.2025 10:30:45	1,32	2,17	2,14	1,63	1,14	1,35	5,16	7,44	11,67	18,61	0,00	91,20	0,00	364,80	2127,12
14.08.2025 10:30:51	1,26	2,26	2,01	2,08	1,79	2,39	6,75	7,44	8,76	6,20	49,85	182,40	531,78	0,00	1063,56
14.08.2025 10:30:57	1,42	2,20	2,03	2,49	1,84	1,35	4,37	10,64	11,67	31,01	0,00	228,00	0,00	1167,36	2977,97
14.08.2025 10:31:03	1,36	2,12	1,93	2,33	1,24	2,84	4,76	11,70	5,84	24,81	33,24	91,20	265,89	729,60	3190,68
14.08.2025 10:31:09	1,36	2,12	2,29	2,20	2,13	1,35	2,38	10,64	0,00	43,42	66,47	0,00	132,95	510,72	3828,82
14.08.2025 10:31:15	1,35	2,15	2,11	2,18	1,04	2,24	4,76	9,57	8,76	12,41	16,62	182,40	0,00	218,88	3616,10
14.08.2025 10:31:21	1,34	2,28	2,34	2,33	1,59	1,20	3,97	6,38	8,76	24,81	33,24	45,60	265,89	72,96	2977,97
14.08.2025 10:31:27	1,38	2,18	2,43	1,84	1,49	1,35	5,56	7,44	2,92	12,41	49,85	45,60	0,00	437,76	1914,41
14.08.2025 10:31:33	1,36	2,02	2,29	1,84	1,69	1,79	3,97	8,51	11,67	12,41	99,71	0,00	0,00	364,80	4254,24
14.08.2025 10:31:39	1,26	2,13	2,21	2,15	1,74	1,79	6,35	2,13	11,67	12,41	0,00	45,60	265,89	0,00	3190,68
