<Header>
User name: 
Location: airlock
# of Location: 3
Model: 1.109
Serial No.: 9G070015
Firmware revision: 12.30E
Software revision: 1178 V8-26 (18--12-2023)
Unit: ug/m3
C-factor: 1,00
Comment: test room aersol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 11:31:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:04	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:32:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:32:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:32:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:32:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:32:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:33:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:34:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:34:58	0,6	0,6	0,1	0,6	0,6	0,6
14.08.2025 11:35:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:35:10	0,7	0,6	0,0	0,7	0,7	0,6
14.08.2025 11:35:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:35:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:35:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:35:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:35:40	0,7	0,6	0,0	0,7	0,7	0,6
14.08.2025 11:35:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:35:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:35:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:36:04	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:36:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:36:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:36:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:36:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:36:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:36:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:36:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:36:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:36:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:37:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:37:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:38:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:38:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:39:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:22	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:39:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:39:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:39:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:40:10	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:40:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:40:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:40	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:40:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:40:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:41:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:28	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:41:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:46	1,6	1,3	0,1	1,6	1,6	1,4
14.08.2025 11:41:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:41:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:42:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:42:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:42:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:43:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:22	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 11:43:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:43:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:43:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:44:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:44:58	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 11:45:04	0,7	0,6	0,2	0,7	0,7	0,6
14.08.2025 11:45:10	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 11:45:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:45:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:45:58	0,9	0,7	0,2	0,9	0,9	0,8
14.08.2025 11:46:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:46:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:46:34	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:46:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:46:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:46	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 11:47:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:47:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:48:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:48:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:40	0,7	0,6	0,1	0,7	0,7	0,7
14.08.2025 11:48:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:48:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:46	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:49:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:49:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:16	0,8	0,6	0,1	0,8	0,8	0,7
14.08.2025 11:50:22	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 11:50:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:50:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:28	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:51:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:51:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:51:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:10	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:52:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:52:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:52:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:10	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:53:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:53:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:53:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:54:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:54:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:54:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:54:22	1,7	0,8	0,3	1,7	1,7	1,2
14.08.2025 11:54:28	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 11:54:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:54:40	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:54:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:54:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:54:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:55:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:34	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:55:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:55:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:55:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:56:52	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 11:56:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:57:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:57:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:57:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:58:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:58:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:58:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:58:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:58:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:58:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:58:40	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:58:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:58:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:58:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 11:59:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:34	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 11:59:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 11:59:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 11:59:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:04	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 12:00:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:16	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:00:22	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 12:00:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:46	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:00:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:00:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:10	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:01:16	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 12:01:22	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:01:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:01:52	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:01:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:02:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:02:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:46	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 12:02:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:02:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:03:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:46	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:03:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:03:58	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:04:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:04:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:22	0,4	0,4	0,1	0,4	0,4	0,4
14.08.2025 12:04:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:04:58	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:05:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:05:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:06:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:28	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:06:34	0,9	0,8	0,3	0,9	0,9	0,9
14.08.2025 12:06:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:06:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:04	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:22	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:07:46	0,8	0,7	0,1	0,8	0,8	0,7
14.08.2025 12:07:52	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 12:07:58	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:04	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:08:10	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:16	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:22	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 12:08:28	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:34	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:40	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:46	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:52	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 12:08:58	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 12:09:04	0,1	0,1	0,1	0,1	0,1	0,1
