testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
3012;"14.08.2025";"15:17:26";1275,99;1013,64;29,03;47,30
3013;"14.08.2025";"15:17:27";1275,99;1013,64;29,03;47,30
3014;"14.08.2025";"15:17:28";1275,99;1013,64;29,03;47,30
3015;"14.08.2025";"15:17:29";1276,62;1013,68;29,04;47,26
3016;"14.08.2025";"15:17:30";1276,62;1013,68;29,04;47,26
3017;"14.08.2025";"15:17:31";1276,15;1013,66;29,03;47,25
3018;"14.08.2025";"15:17:32";1276,15;1013,66;29,03;47,25
3019;"14.08.2025";"15:17:33";1275,70;1013,68;29,04;47,26
3020;"14.08.2025";"15:17:34";1275,70;1013,68;29,04;47,26
3021;"14.08.2025";"15:17:35";1275,70;1013,68;29,04;47,26
3022;"14.08.2025";"15:17:36";1274,77;1013,68;29,05;47,25
3023;"14.08.2025";"15:17:37";1274,77;1013,68;29,05;47,25
3024;"14.08.2025";"15:17:38";1272,06;1013,68;29,05;47,25
3025;"14.08.2025";"15:17:39";1272,06;1013,68;29,05;47,25
3026;"14.08.2025";"15:17:40";1272,06;1013,68;29,05;47,25
3027;"14.08.2025";"15:17:41";1272,06;1013,68;29,04;47,32
3028;"14.08.2025";"15:17:42";1272,06;1013,68;29,04;47,32
3029;"14.08.2025";"15:17:43";1270,28;1013,68;29,03;47,35
3030;"14.08.2025";"15:17:44";1270,28;1013,68;29,03;47,35
3031;"14.08.2025";"15:17:45";1269,05;1013,66;29,05;47,34
3032;"14.08.2025";"15:17:46";1269,05;1013,66;29,05;47,34
3033;"14.08.2025";"15:17:47";1269,05;1013,66;29,05;47,34
3034;"14.08.2025";"15:17:48";1269,10;1013,66;29,05;47,34
3035;"14.08.2025";"15:17:49";1269,10;1013,66;29,05;47,34
3036;"14.08.2025";"15:17:50";1268,89;1013,68;29,06;47,35
3037;"14.08.2025";"15:17:51";1268,89;1013,68;29,06;47,35
3038;"14.08.2025";"15:17:52";1268,89;1013,68;29,06;47,35
3039;"14.08.2025";"15:17:53";1267,78;1013,61;29,06;47,35
3040;"14.08.2025";"15:17:54";1267,78;1013,61;29,06;47,35
3041;"14.08.2025";"15:17:55";1267,78;1013,61;29,06;47,32
3042;"14.08.2025";"15:17:56";1267,78;1013,61;29,06;47,32
3043;"14.08.2025";"15:17:57";1269,35;1013,68;29,05;47,28
3044;"14.08.2025";"15:17:58";1269,35;1013,68;29,05;47,28
3045;"14.08.2025";"15:17:59";1269,35;1013,68;29,05;47,28
3046;"14.08.2025";"15:18:00";1272,72;1013,66;29,05;47,29
3047;"14.08.2025";"15:18:01";1272,72;1013,66;29,05;47,29
3048;"14.08.2025";"15:18:02";1273,86;1013,61;29,06;47,32
3049;"14.08.2025";"15:18:03";1273,86;1013,61;29,06;47,32
3050;"14.08.2025";"15:18:04";1273,86;1013,61;29,06;47,32
3051;"14.08.2025";"15:18:05";1274,86;1013,68;29,05;47,32
3052;"14.08.2025";"15:18:06";1274,86;1013,68;29,05;47,32
3053;"14.08.2025";"15:18:07";1274,75;1013,66;29,05;47,32
3054;"14.08.2025";"15:18:08";1274,75;1013,66;29,05;47,32
3055;"14.08.2025";"15:18:09";1274,75;1013,66;29,03;47,30
3056;"14.08.2025";"15:18:10";1274,75;1013,66;29,03;47,30
3057;"14.08.2025";"15:18:11";1274,75;1013,66;29,03;47,30
3058;"14.08.2025";"15:18:12";1274,60;1013,68;29,05;47,34
3059;"14.08.2025";"15:18:13";1274,60;1013,68;29,05;47,34
3060;"14.08.2025";"15:18:14";1274,87;1013,68;29,05;47,28
3061;"14.08.2025";"15:18:15";1274,87;1013,68;29,05;47,28
3062;"14.08.2025";"15:18:16";1274,87;1013,68;29,05;47,28
3063;"14.08.2025";"15:18:17";1274,99;1013,68;29,05;47,25
3064;"14.08.2025";"15:18:18";1274,99;1013,68;29,05;47,25
3065;"14.08.2025";"15:18:19";1274,77;1013,59;29,05;47,23
3066;"14.08.2025";"15:18:20";1274,77;1013,59;29,05;47,23
3067;"14.08.2025";"15:18:21";1274,63;1013,66;29,05;47,23
3068;"14.08.2025";"15:18:22";1274,63;1013,66;29,05;47,23
3069;"14.08.2025";"15:18:23";1274,63;1013,66;29,05;47,23
3070;"14.08.2025";"15:18:24";1274,63;1013,66;29,05;47,24
3071;"14.08.2025";"15:18:25";1274,63;1013,66;29,05;47,24
3072;"14.08.2025";"15:18:26";1273,48;1013,66;29,06;47,23
3073;"14.08.2025";"15:18:27";1273,48;1013,66;29,06;47,23
3074;"14.08.2025";"15:18:28";1273,48;1013,66;29,06;47,23
3075;"14.08.2025";"15:18:29";1272,53;1013,68;29,07;47,27
3076;"14.08.2025";"15:18:30";1272,53;1013,68;29,07;47,27
3077;"14.08.2025";"15:18:31";1274,60;1013,64;29,07;47,27
3078;"14.08.2025";"15:18:32";1274,60;1013,64;29,07;47,27
3079;"14.08.2025";"15:18:33";1276,70;1013,68;29,06;47,27
3080;"14.08.2025";"15:18:34";1276,70;1013,68;29,06;47,27
3081;"14.08.2025";"15:18:35";1276,70;1013,68;29,06;47,27
3082;"14.08.2025";"15:18:36";1278,53;1013,68;29,06;47,27
3083;"14.08.2025";"15:18:37";1278,53;1013,68;29,06;47,27
3084;"14.08.2025";"15:18:38";1278,53;1013,68;29,07;47,29
3085;"14.08.2025";"15:18:39";1278,53;1013,68;29,07;47,29
3086;"14.08.2025";"15:18:40";1278,53;1013,68;29,07;47,29
3087;"14.08.2025";"15:18:41";1279,14;1013,61;29,07;47,27
3088;"14.08.2025";"15:18:42";1279,14;1013,61;29,07;47,27
3089;"14.08.2025";"15:18:43";1278,25;1013,64;29,06;47,29
Mittelwerte;28,81;°C
