<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 11:30:08	15,5	13,8	8,4	5,3	3,6	8,6	14,8	13,8	7,3	14,7	4,2	2,9
14.08.2025 11:30:14	11,5	11,2	8,2	5,6	3,6	5,6	10,3	9,9	6,5	10,3	4,4	2,9
14.08.2025 11:30:20	29,9	12,1	8,0	5,4	3,4	6,7	22,1	14,8	6,2	12,0	4,2	2,7
14.08.2025 11:30:26	97,1	11,9	5,9	4,4	3,6	7,6	59,1	23,0	5,7	14,6	3,5	2,9
14.08.2025 11:30:32	5,4	5,4	4,7	3,5	2,7	1,9	4,8	4,8	4,0	4,8	2,8	2,2
14.08.2025 11:30:38	7,9	7,9	7,3	5,3	3,3	2,6	6,1	6,1	5,6	6,1	4,2	2,7
14.08.2025 11:30:44	36,4	18,5	12,9	7,5	3,9	11,0	28,3	20,9	10,5	18,1	5,9	3,1
14.08.2025 11:30:50	17,4	15,7	10,1	5,7	3,5	10,1	16,2	15,2	8,5	16,1	4,5	2,8
14.08.2025 11:30:56	7,8	7,8	6,7	4,3	2,8	3,5	6,0	6,0	5,2	6,0	3,4	2,3
14.08.2025 11:31:02	6,6	6,6	5,4	3,9	3,2	2,7	6,4	6,4	4,8	6,4	3,1	2,5
14.08.2025 11:31:08	3,3	3,3	3,2	3,0	2,4	0,2	2,6	2,6	2,6	2,6	2,4	1,9
14.08.2025 11:31:14	3,5	3,5	3,5	3,3	2,8	0,2	2,8	2,8	2,8	2,8	2,6	2,2
14.08.2025 11:31:20	6,4	6,4	6,1	4,7	3,3	1,7	5,0	5,0	4,7	5,0	3,7	2,7
14.08.2025 11:31:26	8,5	8,5	6,9	3,7	2,9	4,8	7,2	7,2	5,7	7,2	3,0	2,3
14.08.2025 11:31:32	6,5	6,5	4,8	3,4	2,8	3,1	6,1	6,0	4,0	6,1	2,7	2,2
14.08.2025 11:31:38	3,0	3,0	3,0	2,8	2,3	0,2	2,4	2,4	2,4	2,4	2,2	1,8
14.08.2025 11:31:44	8,3	8,3	7,6	5,2	2,7	3,1	6,4	6,3	5,8	6,4	4,0	2,2
14.08.2025 11:31:50	7,4	7,4	6,9	4,8	2,5	2,6	5,7	5,7	5,3	5,7	3,7	2,0
14.08.2025 11:31:56	7,2	7,2	5,9	3,4	3,0	3,8	5,6	5,6	4,6	5,6	2,7	2,5
14.08.2025 11:32:02	8,2	8,2	6,3	3,7	3,3	4,5	7,0	7,0	5,2	7,0	3,0	2,7
14.08.2025 11:32:08	9,8	9,7	8,0	5,0	2,7	4,7	8,5	8,4	6,4	8,5	3,9	2,2
14.08.2025 11:32:14	26,0	19,4	11,8	7,4	3,3	12,0	22,5	19,4	9,4	20,0	5,8	2,6
14.08.2025 11:32:20	7,2	7,2	6,6	4,6	3,5	2,6	5,6	5,6	5,2	5,6	3,6	2,8
14.08.2025 11:32:26	11,4	11,4	10,6	6,8	3,8	4,5	8,7	8,7	8,2	8,7	5,3	3,1
14.08.2025 11:32:32	10,4	10,4	9,2	5,6	3,1	4,8	8,6	8,6	7,3	8,6	4,4	2,5
14.08.2025 11:32:38	14,8	13,1	8,8	5,7	3,1	7,4	12,9	11,9	6,9	12,8	4,4	2,5
14.08.2025 11:32:44	5,0	5,0	5,0	4,8	3,6	0,3	4,0	4,0	4,0	4,0	3,8	2,9
14.08.2025 11:32:50	14,5	14,5	12,0	6,0	2,7	8,6	11,0	11,0	9,1	11,0	4,6	2,2
14.08.2025 11:32:56	4,2	4,2	4,2	3,9	2,9	0,3	3,3	3,3	3,3	3,3	3,1	2,3
14.08.2025 11:33:02	2,7	2,7	2,7	2,7	2,4	0,0	2,2	2,2	2,2	2,2	2,2	1,9
14.08.2025 11:33:08	9,9	9,8	7,7	4,5	2,5	5,3	8,5	8,5	6,2	8,5	3,5	2,0
14.08.2025 11:33:14	8,7	8,6	7,0	4,7	3,5	3,9	7,7	7,6	5,7	7,7	3,8	2,8
14.08.2025 11:33:20	9,1	9,1	7,8	5,1	3,0	4,0	7,6	7,6	6,3	7,6	4,0	2,4
14.08.2025 11:33:26	10,6	10,2	7,4	5,1	3,8	5,1	9,6	9,2	6,0	9,6	4,0	3,0
14.08.2025 11:33:32	8,6	8,6	8,2	5,9	3,3	2,7	6,6	6,6	6,3	6,6	4,6	2,7
14.08.2025 11:33:38	3,7	3,7	3,7	3,4	2,1	0,3	2,9	2,9	2,9	2,9	2,6	1,7
14.08.2025 11:33:44	4,7	4,7	4,7	4,2	3,0	0,5	3,7	3,7	3,7	3,7	3,3	2,4
14.08.2025 11:33:50	6,1	6,1	5,9	4,8	3,2	1,3	4,8	4,8	4,6	4,8	3,8	2,6
14.08.2025 11:33:56	5,3	5,3	5,0	4,0	2,6	1,2	4,1	4,1	3,9	4,1	3,2	2,1
14.08.2025 11:34:02	15,4	14,7	9,3	5,5	3,5	9,2	14,7	14,0	7,5	14,7	4,4	2,9
14.08.2025 11:34:08	9,7	9,4	7,2	6,0	3,5	3,4	9,0	8,6	5,7	9,0	4,7	2,8
14.08.2025 11:34:14	13,1	12,7	9,5	6,2	3,8	6,5	12,1	11,8	7,8	12,1	4,8	3,0
14.08.2025 11:34:20	7,0	7,0	6,6	5,1	3,3	1,9	5,4	5,4	5,1	5,4	4,0	2,7
14.08.2025 11:34:26	15,4	13,6	7,8	5,0	3,0	8,7	15,1	13,9	6,8	15,0	3,9	2,4
14.08.2025 11:34:32	6,2	6,2	6,1	5,2	2,9	1,0	4,8	4,8	4,7	4,8	4,1	2,3
14.08.2025 11:34:38	6,6	6,6	5,4	3,9	3,1	2,7	6,4	6,4	4,8	6,4	3,1	2,5
14.08.2025 11:34:44	9,9	9,8	7,5	5,2	3,6	4,6	9,3	9,2	6,4	9,3	4,1	2,9
14.08.2025 11:34:50	10,3	10,3	9,9	7,1	2,8	3,2	7,9	7,9	7,6	7,9	5,5	2,2
14.08.2025 11:34:56	14,1	14,1	12,3	7,3	3,8	6,8	12,1	12,1	10,0	12,1	5,7	3,1
14.08.2025 11:35:02	12,3	12,3	10,7	6,5	3,6	5,8	10,0	10,0	8,5	10,0	5,1	2,9
14.08.2025 11:35:08	5,4	5,4	5,2	4,0	2,7	1,4	4,2	4,2	4,0	4,2	3,1	2,2
14.08.2025 11:35:14	8,0	8,0	6,8	4,5	3,0	3,5	6,1	6,1	5,3	6,1	3,5	2,4
14.08.2025 11:35:20	9,4	9,3	7,3	4,2	2,5	5,1	8,2	8,1	5,8	8,2	3,3	2,0
14.08.2025 11:35:26	9,4	9,4	8,7	5,9	2,9	3,6	7,2	7,2	6,7	7,2	4,6	2,4
14.08.2025 11:35:32	28,0	10,1	6,2	4,6	2,9	5,5	20,6	13,3	4,9	10,5	3,6	2,3
14.08.2025 11:35:38	8,7	8,6	6,5	4,1	2,7	4,6	7,7	7,6	5,2	7,7	3,2	2,2
14.08.2025 11:35:44	9,7	9,7	8,9	6,0	3,1	3,8	7,5	7,5	6,9	7,5	4,6	2,5
14.08.2025 11:35:50	2,7	2,7	2,7	2,5	2,0	0,2	2,2	2,2	2,2	2,2	2,0	1,6
14.08.2025 11:35:56	6,7	6,7	6,4	4,6	2,5	2,1	5,2	5,2	4,9	5,2	3,6	2,0
14.08.2025 11:36:02	4,6	4,6	4,6	4,2	2,7	0,4	3,6	3,6	3,6	3,6	3,3	2,2
14.08.2025 11:36:08	6,2	6,2	5,8	4,4	3,6	1,8	4,9	4,9	4,6	4,9	3,5	2,9
14.08.2025 11:36:14	7,7	7,7	6,7	5,2	3,7	2,5	7,3	7,3	5,8	7,3	4,1	3,0
14.08.2025 11:36:20	5,8	5,8	5,7	5,3	3,4	0,4	4,5	4,5	4,5	4,5	4,2	2,7
14.08.2025 11:36:26	8,1	8,1	6,9	4,7	3,0	3,4	7,5	7,5	5,9	7,5	3,7	2,4
14.08.2025 11:36:32	4,1	4,1	4,1	4,0	3,3	0,1	3,3	3,3	3,3	3,3	3,2	2,6
14.08.2025 11:36:38	7,3	7,2	5,9	4,1	2,9	3,1	6,7	6,6	4,8	6,7	3,2	2,3
14.08.2025 11:36:44	8,3	8,3	6,9	4,4	3,3	3,9	7,1	7,0	5,6	7,1	3,5	2,6
14.08.2025 11:36:50	8,7	8,7	7,5	4,7	3,3	4,0	6,7	6,7	5,8	6,7	3,7	2,6
14.08.2025 11:36:56	8,3	8,3	7,0	4,4	2,6	3,9	7,0	7,0	5,7	7,0	3,4	2,1
14.08.2025 11:37:02	4,9	4,9	4,9	4,7	3,6	0,2	3,8	3,8	3,8	3,8	3,7	2,9
14.08.2025 11:37:08	11,4	11,4	10,7	7,0	3,8	4,3	8,7	8,7	8,2	8,7	5,5	3,1
14.08.2025 11:37:14	14,2	13,5	8,8	6,2	3,8	7,3	13,8	13,1	7,2	13,8	4,8	3,1
14.08.2025 11:37:20	4,1	4,1	4,1	4,0	3,0	0,2	3,3	3,3	3,3	3,3	3,2	2,5
14.08.2025 11:37:26	5,1	5,1	5,1	4,7	3,4	0,4	4,0	4,0	4,0	4,0	3,7	2,7
14.08.2025 11:37:32	12,0	11,6	8,7	5,3	2,7	6,3	10,6	10,2	6,9	10,6	4,1	2,2
14.08.2025 11:37:38	3,4	3,4	3,4	3,4	3,3	0,0	2,7	2,7	2,7	2,7	2,7	2,6
14.08.2025 11:37:44	4,8	4,8	4,7	4,3	3,1	0,5	3,7	3,7	3,7	3,7	3,4	2,5
14.08.2025 11:37:50	9,3	9,3	8,3	5,3	3,3	4,0	7,2	7,2	6,4	7,2	4,1	2,6
14.08.2025 11:37:56	5,0	5,0	5,0	4,4	2,9	0,6	3,9	3,9	3,9	3,9	3,5	2,3
14.08.2025 11:38:02	11,1	11,1	8,9	5,5	3,0	5,5	10,2	10,1	7,4	10,2	4,3	2,4
14.08.2025 11:38:08	9,7	9,7	8,0	4,7	2,8	5,1	8,1	8,1	6,5	8,1	3,7	2,2
14.08.2025 11:38:14	7,3	7,3	6,9	5,1	3,3	2,2	5,6	5,6	5,3	5,6	4,0	2,7
14.08.2025 11:38:20	7,6	7,5	5,2	3,0	2,5	4,6	7,5	7,4	4,6	7,5	2,4	2,0
14.08.2025 11:38:26	10,9	10,6	7,8	5,5	3,4	5,1	9,9	9,5	6,2	9,9	4,3	2,7
14.08.2025 11:38:32	3,7	3,7	3,7	3,4	2,8	0,2	2,9	2,9	2,9	2,9	2,7	2,3
14.08.2025 11:38:38	3,4	3,4	3,4	3,4	3,4	0,0	2,7	2,7	2,7	2,7	2,7	2,7
14.08.2025 11:38:44	11,5	11,5	10,1	5,7	3,5	5,7	8,8	8,8	7,8	8,8	4,5	2,9
14.08.2025 11:38:50	3,8	3,8	3,7	3,5	2,8	0,3	3,0	3,0	3,0	3,0	2,8	2,3
14.08.2025 11:38:56	9,1	9,1	7,2	4,5	3,4	4,6	7,7	7,6	5,9	7,7	3,5	2,7
14.08.2025 11:39:02	7,5	7,5	6,3	4,2	3,0	3,3	6,5	6,4	5,2	6,5	3,3	2,4
14.08.2025 11:39:08	12,8	12,8	11,4	6,3	3,2	6,5	9,8	9,8	8,7	9,8	4,9	2,6
14.08.2025 11:39:14	9,6	9,6	8,3	5,3	2,9	4,3	8,0	8,0	6,7	8,0	4,1	2,3
14.08.2025 11:39:20	6,9	6,9	6,6	4,8	3,5	2,1	5,4	5,4	5,1	5,4	3,8	2,8
14.08.2025 11:39:26	7,1	7,1	5,8	4,1	3,0	3,1	6,8	6,8	5,1	6,8	3,2	2,5
14.08.2025 11:39:32	4,1	4,1	4,1	4,1	3,8	0,0	3,3	3,3	3,3	3,3	3,3	3,1
14.08.2025 11:39:38	11,6	11,6	9,9	6,1	3,1	5,5	9,5	9,5	7,9	9,5	4,7	2,5
14.08.2025 11:39:44	6,2	6,2	6,0	4,9	3,1	1,2	4,8	4,8	4,7	4,8	3,9	2,5
14.08.2025 11:39:50	13,9	13,8	10,6	6,5	3,6	7,4	12,3	12,2	8,7	12,3	5,1	2,9
14.08.2025 11:39:56	8,0	8,0	6,7	4,7	3,1	3,3	7,5	7,4	5,8	7,5	3,7	2,5
14.08.2025 11:40:02	6,9	6,9	6,6	5,1	3,4	1,7	5,3	5,3	5,1	5,3	4,0	2,8
14.08.2025 11:40:08	10,9	10,9	9,9	6,4	3,4	4,5	9,0	9,0	7,9	9,0	5,0	2,8
14.08.2025 11:40:14	7,4	7,3	5,5	4,1	3,6	3,2	7,4	7,3	4,8	7,4	3,3	2,9
14.08.2025 11:40:20	9,0	8,6	4,8	3,5	3,0	5,0	10,1	9,6	4,5	10,1	2,8	2,4
14.08.2025 11:40:26	4,3	4,3	4,3	4,1	3,1	0,2	3,4	3,4	3,4	3,4	3,3	2,5
14.08.2025 11:40:32	8,1	8,1	7,7	5,8	3,2	2,3	6,2	6,2	5,9	6,2	4,5	2,6
14.08.2025 11:40:38	4,0	4,0	4,0	3,9	3,3	0,1	3,2	3,2	3,2	3,2	3,1	2,7
14.08.2025 11:40:44	5,1	5,1	4,9	4,0	3,1	1,1	4,0	4,0	3,8	4,0	3,2	2,5
14.08.2025 11:40:50	8,8	8,7	7,1	4,7	3,2	4,0	7,8	7,7	5,7	7,8	3,7	2,6
14.08.2025 11:40:56	2,9	2,9	2,9	2,9	2,4	0,1	2,3	2,3	2,3	2,3	2,3	1,9
14.08.2025 11:41:02	7,0	7,0	5,9	3,7	2,4	3,3	5,4	5,3	4,6	5,4	2,9	2,0
14.08.2025 11:41:08	8,3	8,3	7,1	4,3	2,2	4,0	6,3	6,3	5,5	6,3	3,3	1,8
14.08.2025 11:41:14	11,0	11,0	9,9	6,1	2,9	4,9	8,4	8,4	7,6	8,4	4,8	2,3
14.08.2025 11:41:20	6,5	6,5	4,8	2,8	2,3	3,7	6,3	6,3	4,3	6,3	2,2	1,9
14.08.2025 11:41:26	8,4	8,4	7,4	4,9	2,9	3,4	7,1	7,1	6,0	7,1	3,9	2,3
14.08.2025 11:41:32	5,7	5,7	5,6	5,1	3,5	0,6	4,4	4,4	4,4	4,4	4,0	2,8
14.08.2025 11:41:38	17,9	11,7	5,9	3,9	3,1	7,8	15,6	12,9	5,0	13,0	3,1	2,5
14.08.2025 11:41:44	9,7	9,7	9,1	6,0	3,0	3,7	7,4	7,4	7,0	7,4	4,6	2,4
14.08.2025 11:41:50	8,5	8,1	5,0	3,0	2,7	5,1	8,0	7,6	4,1	8,0	2,4	2,2
14.08.2025 11:41:56	3,6	3,6	3,6	3,6	3,3	0,0	2,9	2,9	2,9	2,9	2,9	2,7
14.08.2025 11:42:02	7,5	7,5	7,0	5,3	3,4	2,2	5,8	5,8	5,4	5,8	4,1	2,8
14.08.2025 11:42:08	4,4	4,4	4,4	4,3	3,5	0,1	3,5	3,5	3,5	3,5	3,4	2,8
14.08.2025 11:42:14	2,5	2,5	2,5	2,5	2,5	0,0	2,0	2,0	2,0	2,0	2,0	2,0
14.08.2025 11:42:20	9,7	9,7	7,7	4,6	2,9	5,1	8,7	8,7	6,5	8,7	3,6	2,3
14.08.2025 11:42:26	7,1	7,0	5,4	3,7	2,8	3,3	6,5	6,4	4,4	6,5	2,9	2,2
14.08.2025 11:42:32	2,6	2,6	2,6	2,6	2,6	0,0	2,1	2,1	2,1	2,1	2,1	2,1
14.08.2025 11:42:38	10,3	10,3	8,9	4,9	2,5	5,3	8,5	8,5	7,1	8,5	3,8	2,0
14.08.2025 11:42:44	3,4	3,4	3,4	3,2	2,5	0,3	2,7	2,7	2,7	2,7	2,5	2,0
14.08.2025 11:42:50	2,6	2,6	2,6	2,6	2,4	0,0	2,1	2,1	2,1	2,1	2,1	2,0
14.08.2025 11:42:56	6,5	6,5	5,5	3,4	2,6	3,1	5,0	5,0	4,3	5,0	2,7	2,1
14.08.2025 11:43:02	6,4	6,4	6,0	4,1	2,7	2,3	4,9	4,9	4,6	4,9	3,2	2,2
14.08.2025 11:43:08	4,0	4,0	4,0	3,8	3,2	0,2	3,2	3,2	3,2	3,2	3,0	2,6
14.08.2025 11:43:14	7,4	7,4	6,1	3,9	3,0	3,5	7,0	7,0	5,4	7,0	3,1	2,4
14.08.2025 11:43:20	8,1	8,1	7,8	5,7	3,0	2,4	6,2	6,2	6,0	6,2	4,5	2,4
14.08.2025 11:43:26	7,1	7,1	6,4	4,9	3,3	2,2	6,2	6,1	5,2	6,2	3,9	2,7
14.08.2025 11:43:32	5,6	5,6	5,5	5,0	3,2	0,6	4,3	4,3	4,3	4,3	3,9	2,6
14.08.2025 11:43:38	5,8	5,8	4,4	3,2	2,4	2,5	5,5	5,4	3,7	5,5	2,6	2,0
14.08.2025 11:43:44	4,4	4,4	4,4	4,2	3,3	0,3	3,5	3,5	3,5	3,5	3,3	2,7
14.08.2025 11:43:50	7,2	7,2	6,6	5,1	3,8	2,1	5,6	5,6	5,2	5,6	4,1	3,1
14.08.2025 11:43:56	4,9	4,9	4,9	4,7	3,6	0,3	3,9	3,9	3,9	3,9	3,7	2,9
14.08.2025 11:44:02	13,7	13,2	8,0	5,1	3,7	8,1	14,0	13,4	6,9	14,0	4,0	3,0
14.08.2025 11:44:08	5,6	5,6	5,3	4,1	3,5	1,4	4,4	4,4	4,1	4,4	3,3	2,8
14.08.2025 11:44:14	5,1	5,1	4,8	3,4	2,4	1,7	3,9	3,9	3,7	3,9	2,7	1,9
14.08.2025 11:44:20	27,3	9,4	5,3	4,1	3,0	5,3	20,1	12,8	4,2	9,9	3,2	2,4
14.08.2025 11:44:26	14,2	14,2	12,4	7,1	3,0	7,1	11,4	11,4	9,7	11,4	5,5	2,4
14.08.2025 11:44:32	4,1	4,1	4,1	4,0	3,0	0,1	3,3	3,3	3,3	3,3	3,2	2,4
14.08.2025 11:44:38	7,3	7,3	6,1	3,8	2,9	3,5	5,6	5,6	4,7	5,6	3,0	2,4
14.08.2025 11:44:44	7,5	7,4	5,4	3,4	2,5	4,0	6,8	6,7	4,4	6,8	2,7	2,0
14.08.2025 11:44:50	4,8	4,8	4,8	4,6	3,3	0,2	3,8	3,8	3,8	3,8	3,6	2,7
14.08.2025 11:44:56	10,2	10,2	8,8	4,9	3,2	5,4	7,8	7,8	6,7	7,8	3,8	2,5
14.08.2025 11:45:02	4,3	4,3	4,3	3,9	2,7	0,3	3,4	3,4	3,4	3,4	3,1	2,2
14.08.2025 11:45:08	7,0	7,0	6,3	4,4	3,3	2,6	5,4	5,4	4,9	5,4	3,5	2,7
14.08.2025 11:45:14	5,5	5,4	4,2	3,4	2,9	2,0	5,3	5,2	3,6	5,3	2,7	2,3
14.08.2025 11:45:20	2,8	2,8	2,8	2,8	2,7	0,0	2,2	2,2	2,2	2,2	2,2	2,2
14.08.2025 11:45:26	10,1	9,7	6,8	4,3	2,7	5,5	9,8	9,5	5,7	9,8	3,3	2,2
14.08.2025 11:45:32	14,0	12,2	6,3	5,0	3,4	7,2	14,4	13,2	5,6	14,3	3,9	2,7
14.08.2025 11:45:38	5,2	5,2	5,1	4,3	3,2	0,9	4,1	4,1	4,0	4,1	3,4	2,6
14.08.2025 11:45:44	3,0	3,0	3,0	3,0	2,8	0,0	2,4	2,4	2,4	2,4	2,4	2,3
14.08.2025 11:45:50	5,0	5,0	4,9	4,3	3,3	0,7	3,9	3,9	3,9	3,9	3,4	2,7
14.08.2025 11:45:56	11,0	10,9	8,5	5,2	3,4	5,6	9,4	9,3	6,8	9,4	4,1	2,8
14.08.2025 11:46:02	4,3	4,3	4,3	4,1	3,1	0,2	3,4	3,4	3,4	3,4	3,3	2,5
14.08.2025 11:46:08	6,8	6,8	6,2	4,3	3,1	2,4	5,2	5,2	4,8	5,2	3,4	2,5
14.08.2025 11:46:14	2,2	2,2	2,2	2,2	2,2	0,0	1,7	1,7	1,7	1,7	1,7	1,7
14.08.2025 11:46:20	6,9	6,9	5,8	3,8	2,6	3,1	6,0	6,0	4,7	6,0	3,0	2,1
14.08.2025 11:46:26	7,2	7,2	6,6	4,9	3,2	2,3	5,5	5,5	5,1	5,5	3,8	2,6
14.08.2025 11:46:32	5,3	5,3	5,3	4,8	3,3	0,5	4,2	4,2	4,1	4,2	3,8	2,6
14.08.2025 11:46:38	13,6	12,0	8,0	5,5	2,5	6,5	12,1	11,0	6,3	11,9	4,2	2,0
14.08.2025 11:46:44	24,1	17,8	11,6	6,5	2,6	11,3	20,8	18,1	9,5	18,3	5,0	2,1
14.08.2025 11:46:50	10,1	10,1	8,7	4,8	2,6	5,3	7,7	7,7	6,7	7,7	3,8	2,1
14.08.2025 11:46:56	8,1	8,1	7,0	4,9	2,8	3,2	6,9	6,8	5,7	6,9	3,8	2,3
14.08.2025 11:47:02	4,2	4,2	4,2	4,1	3,5	0,1	3,3	3,3	3,3	3,3	3,3	2,8
14.08.2025 11:47:08	10,7	10,7	9,5	6,2	3,2	4,5	8,8	8,8	7,5	8,8	4,9	2,6
14.08.2025 11:47:14	3,6	3,6	3,6	3,4	2,9	0,2	2,9	2,9	2,9	2,9	2,7	2,3
14.08.2025 11:47:20	8,8	8,8	7,9	5,1	2,8	3,7	6,7	6,7	6,1	6,7	4,0	2,2
14.08.2025 11:47:26	4,4	4,4	4,4	3,9	2,7	0,5	3,5	3,5	3,4	3,5	3,1	2,2
14.08.2025 11:47:32	6,2	6,2	5,6	4,1	2,8	2,1	4,8	4,8	4,4	4,8	3,2	2,3
14.08.2025 11:47:38	8,0	8,0	6,7	4,3	2,8	3,6	6,8	6,8	5,5	6,8	3,4	2,3
14.08.2025 11:47:44	7,7	7,7	6,8	5,0	3,0	2,7	6,6	6,6	5,6	6,6	3,9	2,4
14.08.2025 11:47:50	11,1	11,1	10,0	6,0	3,4	5,1	8,5	8,5	7,7	8,5	4,7	2,8
14.08.2025 11:47:56	6,2	6,1	4,5	3,0	2,6	3,1	5,8	5,7	3,8	5,8	2,4	2,1
14.08.2025 11:48:02	5,8	5,8	5,2	3,7	3,0	2,1	4,5	4,5	4,0	4,5	3,0	2,4
14.08.2025 11:48:08	4,3	4,3	4,3	4,1	3,2	0,3	3,4	3,4	3,4	3,4	3,2	2,5
14.08.2025 11:48:14	26,0	13,6	4,4	3,4	3,0	10,2	22,4	17,0	3,7	17,3	2,7	2,5
14.08.2025 11:48:20	7,4	7,3	5,5	3,8	3,3	3,5	6,7	6,6	4,6	6,7	3,0	2,7
14.08.2025 11:48:26	4,3	4,3	4,3	4,0	3,0	0,3	3,4	3,4	3,4	3,4	3,2	2,4
14.08.2025 11:48:32	4,2	4,2	4,2	4,1	3,2	0,1	3,4	3,4	3,4	3,4	3,3	2,6
14.08.2025 11:48:38	8,1	8,1	6,8	4,6	3,1	3,5	6,9	6,9	5,6	6,9	3,6	2,5
14.08.2025 11:48:44	9,1	8,9	5,5	4,0	2,8	4,8	10,0	9,8	5,0	10,0	3,2	2,3
14.08.2025 11:48:50	2,6	2,6	2,6	2,6	2,5	0,0	2,1	2,1	2,1	2,1	2,1	2,0
14.08.2025 11:48:56	5,2	5,2	5,2	4,7	3,2	0,5	4,1	4,1	4,0	4,1	3,7	2,5
14.08.2025 11:49:02	6,7	6,7	6,1	4,4	2,7	2,2	5,2	5,2	4,7	5,2	3,5	2,2
14.08.2025 11:49:08	7,1	7,1	6,5	4,8	2,7	2,3	5,4	5,4	5,0	5,4	3,7	2,2
14.08.2025 11:49:14	11,0	11,0	9,3	5,0	2,9	6,0	8,4	8,4	7,1	8,4	3,9	2,3
14.08.2025 11:49:20	5,8	5,8	5,5	3,9	2,4	1,8	4,5	4,5	4,3	4,5	3,1	2,0
14.08.2025 11:49:26	6,6	6,5	5,1	3,8	2,9	2,7	6,1	6,0	4,3	6,1	3,0	2,3
14.08.2025 11:49:32	15,0	8,8	4,2	3,4	2,3	5,4	12,8	10,0	3,4	10,2	2,7	1,8
14.08.2025 11:49:38	6,8	6,8	6,5	4,4	2,4	2,4	5,3	5,3	5,0	5,3	3,5	1,9
14.08.2025 11:49:44	6,1	6,1	4,9	2,9	2,3	3,2	5,4	5,4	4,1	5,4	2,3	1,8
14.08.2025 11:49:50	2,3	2,3	2,3	2,3	2,3	0,0	1,8	1,8	1,8	1,8	1,8	1,8
14.08.2025 11:49:56	5,9	5,9	5,1	3,4	2,4	2,5	4,6	4,6	3,9	4,6	2,7	2,0
14.08.2025 11:50:02	7,3	6,9	4,3	3,3	2,9	3,7	7,8	7,4	3,9	7,8	2,6	2,3
14.08.2025 11:50:08	7,4	7,4	6,3	3,9	2,2	3,5	6,3	6,3	5,1	6,3	3,1	1,7
14.08.2025 11:50:14	6,6	6,5	4,9	3,6	3,1	2,9	6,1	6,0	4,1	6,1	2,9	2,5
14.08.2025 11:50:20	4,9	4,9	4,7	3,7	2,7	1,2	3,8	3,8	3,7	3,8	2,9	2,2
14.08.2025 11:50:26	5,8	5,8	5,2	3,7	2,7	2,1	4,5	4,5	4,0	4,5	2,9	2,2
14.08.2025 11:50:32	8,0	8,0	6,5	3,5	2,5	4,5	6,1	6,1	5,0	6,1	2,8	2,1
14.08.2025 11:50:38	4,1	4,1	4,1	3,8	2,7	0,3	3,3	3,3	3,2	3,3	3,0	2,2
14.08.2025 11:50:44	7,5	7,5	6,8	4,5	2,8	2,9	5,7	5,7	5,2	5,7	3,5	2,2
14.08.2025 11:50:50	4,2	4,2	4,2	4,0	3,0	0,3	3,3	3,3	3,3	3,3	3,1	2,4
14.08.2025 11:50:56	3,3	3,3	3,3	3,2	2,8	0,0	2,6	2,6	2,6	2,6	2,6	2,3
14.08.2025 11:51:02	7,8	7,8	7,2	5,0	3,4	2,8	6,0	6,0	5,6	6,0	3,9	2,7
14.08.2025 11:51:08	8,5	8,5	7,8	5,8	3,6	2,7	7,2	7,2	6,3	7,2	4,6	2,9
14.08.2025 11:51:14	9,2	9,1	7,5	5,2	3,0	3,9	8,0	8,0	6,0	8,0	4,1	2,4
14.08.2025 11:51:20	4,4	4,4	4,4	3,7	2,7	0,7	3,5	3,5	3,4	3,5	2,9	2,2
14.08.2025 11:51:26	6,1	6,1	5,6	4,1	3,1	2,0	4,7	4,7	4,3	4,7	3,3	2,5
14.08.2025 11:51:32	11,5	11,5	9,1	5,8	3,2	5,7	10,5	10,4	7,5	10,5	4,5	2,6
14.08.2025 11:51:38	7,3	6,9	4,6	3,6	2,8	3,4	7,1	6,7	3,8	7,1	2,8	2,3
14.08.2025 11:51:44	4,4	4,4	4,3	4,0	3,0	0,3	3,4	3,4	3,4	3,4	3,2	2,4
14.08.2025 11:51:50	3,1	3,1	3,1	3,1	2,9	0,0	2,5	2,5	2,5	2,5	2,5	2,3
14.08.2025 11:51:56	6,9	6,9	6,4	4,6	2,8	2,2	5,3	5,3	4,9	5,3	3,6	2,3
14.08.2025 11:52:02	7,8	7,8	7,1	5,0	3,1	2,8	6,7	6,7	5,8	6,7	3,9	2,5
14.08.2025 11:52:08	2,9	2,9	2,9	2,9	2,6	0,0	2,3	2,3	2,3	2,3	2,3	2,1
14.08.2025 11:52:14	17,1	10,9	5,3	3,9	3,2	6,9	15,7	12,9	4,9	13,1	3,1	2,6
14.08.2025 11:52:20	3,6	3,6	3,6	3,6	3,2	0,0	2,9	2,9	2,9	2,9	2,9	2,6
14.08.2025 11:52:26	4,0	4,0	4,0	3,9	2,7	0,2	3,2	3,2	3,2	3,2	3,0	2,2
