testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
6255;"14.08.2025";"12:05:09";906,39;1013,70;27,89;47,04
6256;"14.08.2025";"12:05:10";906,39;1013,70;27,89;47,04
6257;"14.08.2025";"12:05:11";906,39;1013,70;27,89;47,06
6258;"14.08.2025";"12:05:12";906,39;1013,70;27,89;47,06
6259;"14.08.2025";"12:05:13";906,39;1013,70;27,89;47,06
6260;"14.08.2025";"12:05:14";909,08;1013,74;27,87;47,06
6261;"14.08.2025";"12:05:15";909,08;1013,74;27,87;47,06
6262;"14.08.2025";"12:05:16";909,76;1013,70;27,88;47,03
6263;"14.08.2025";"12:05:17";909,76;1013,70;27,88;47,03
6264;"14.08.2025";"12:05:18";909,57;1013,74;27,88;47,04
6265;"14.08.2025";"12:05:19";909,57;1013,74;27,88;47,04
6266;"14.08.2025";"12:05:20";909,57;1013,74;27,88;47,04
6267;"14.08.2025";"12:05:21";909,52;1013,70;27,89;47,08
6268;"14.08.2025";"12:05:22";909,52;1013,70;27,89;47,08
6269;"14.08.2025";"12:05:23";908,90;1013,79;27,89;47,08
6270;"14.08.2025";"12:05:24";908,90;1013,79;27,89;47,08
6271;"14.08.2025";"12:05:25";908,90;1013,79;27,89;46,98
6272;"14.08.2025";"12:05:26";908,90;1013,79;27,89;46,98
6273;"14.08.2025";"12:05:27";908,90;1013,79;27,89;46,98
6274;"14.08.2025";"12:05:28";908,41;1013,70;27,86;46,98
6275;"14.08.2025";"12:05:29";908,41;1013,70;27,86;46,98
6276;"14.08.2025";"12:05:30";908,56;1013,76;27,88;47,00
6277;"14.08.2025";"12:05:31";908,56;1013,76;27,88;47,00
6278;"14.08.2025";"12:05:32";908,56;1013,76;27,88;47,00
6279;"14.08.2025";"12:05:33";907,17;1013,70;27,88;47,00
6280;"14.08.2025";"12:05:34";907,17;1013,70;27,88;47,00
6281;"14.08.2025";"12:05:35";905,32;1013,68;27,87;47,05
6282;"14.08.2025";"12:05:36";905,32;1013,68;27,87;47,05
6283;"14.08.2025";"12:05:37";905,32;1013,68;27,87;47,05
6284;"14.08.2025";"12:05:38";905,51;1013,74;27,86;47,05
6285;"14.08.2025";"12:05:39";905,51;1013,74;27,86;47,05
6286;"14.08.2025";"12:05:40";905,51;1013,74;27,86;47,10
6287;"14.08.2025";"12:05:41";905,51;1013,74;27,86;47,10
6288;"14.08.2025";"12:05:42";906,89;1013,70;27,88;47,15
6289;"14.08.2025";"12:05:43";906,89;1013,70;27,88;47,15
6290;"14.08.2025";"12:05:44";906,89;1013,70;27,88;47,15
6291;"14.08.2025";"12:05:45";906,85;1013,70;27,88;47,14
6292;"14.08.2025";"12:05:46";906,85;1013,70;27,88;47,14
6293;"14.08.2025";"12:05:47";906,72;1013,76;27,86;47,13
6294;"14.08.2025";"12:05:48";906,72;1013,76;27,86;47,13
6295;"14.08.2025";"12:05:49";905,45;1013,74;27,88;47,10
6296;"14.08.2025";"12:05:50";905,45;1013,74;27,88;47,10
6297;"14.08.2025";"12:05:51";905,45;1013,74;27,88;47,10
6298;"14.08.2025";"12:05:52";903,05;1013,76;27,89;47,10
6299;"14.08.2025";"12:05:53";903,05;1013,76;27,89;47,10
6300;"14.08.2025";"12:05:54";903,05;1013,76;27,89;47,14
6301;"14.08.2025";"12:05:55";903,05;1013,76;27,89;47,14
6302;"14.08.2025";"12:05:56";903,05;1013,76;27,89;47,14
6303;"14.08.2025";"12:05:57";903,57;1013,79;27,89;47,04
6304;"14.08.2025";"12:05:58";903,57;1013,79;27,89;47,04
6305;"14.08.2025";"12:05:59";904,44;1013,74;27,90;47,05
6306;"14.08.2025";"12:06:00";904,44;1013,74;27,90;47,05
6307;"14.08.2025";"12:06:01";904,76;1013,76;27,89;47,05
6308;"14.08.2025";"12:06:02";904,76;1013,76;27,89;47,05
6309;"14.08.2025";"12:06:03";904,76;1013,76;27,89;47,05
6310;"14.08.2025";"12:06:04";905,18;1013,76;27,87;47,01
6311;"14.08.2025";"12:06:05";905,18;1013,76;27,87;47,01
6312;"14.08.2025";"12:06:06";905,55;1013,76;27,89;47,01
6313;"14.08.2025";"12:06:07";905,55;1013,76;27,89;47,01
6314;"14.08.2025";"12:06:08";905,55;1013,76;27,89;47,01
6315;"14.08.2025";"12:06:09";905,55;1013,76;27,89;46,99
6316;"14.08.2025";"12:06:10";905,55;1013,76;27,89;46,99
6317;"14.08.2025";"12:06:11";906,25;1013,76;27,88;47,03
6318;"14.08.2025";"12:06:12";906,25;1013,76;27,88;47,03
6319;"14.08.2025";"12:06:13";907,99;1013,79;27,88;47,02
6320;"14.08.2025";"12:06:14";907,99;1013,79;27,88;47,02
6321;"14.08.2025";"12:06:15";907,99;1013,79;27,88;47,02
6322;"14.08.2025";"12:06:16";909,62;1013,76;27,88;47,04
6323;"14.08.2025";"12:06:17";909,62;1013,76;27,88;47,04
6324;"14.08.2025";"12:06:18";909,04;1013,72;27,88;47,00
6325;"14.08.2025";"12:06:19";909,04;1013,72;27,88;47,00
6326;"14.08.2025";"12:06:20";909,04;1013,72;27,88;47,00
6327;"14.08.2025";"12:06:21";906,73;1013,72;27,88;47,00
6328;"14.08.2025";"12:06:22";906,73;1013,72;27,88;47,00
6329;"14.08.2025";"12:06:23";906,73;1013,72;27,88;46,99
6330;"14.08.2025";"12:06:24";906,73;1013,72;27,88;46,99
6331;"14.08.2025";"12:06:25";905,14;1013,68;27,88;47,00
6332;"14.08.2025";"12:06:26";905,14;1013,68;27,88;47,00
6333;"14.08.2025";"12:06:27";905,14;1013,68;27,88;47,00
6334;"14.08.2025";"12:06:28";903,81;1013,72;27,88;47,01
6335;"14.08.2025";"12:06:29";903,81;1013,72;27,88;47,01
6336;"14.08.2025";"12:06:30";902,95;1013,76;27,90;47,03
6337;"14.08.2025";"12:06:31";902,95;1013,76;27,90;47,03
6338;"14.08.2025";"12:06:32";902,95;1013,76;27,90;47,03
6339;"14.08.2025";"12:06:33";903,06;1013,70;27,89;47,06
6340;"14.08.2025";"12:06:34";903,06;1013,70;27,89;47,06
6341;"14.08.2025";"12:06:35";901,73;1013,74;27,89;47,06
6342;"14.08.2025";"12:06:36";901,73;1013,74;27,89;47,06
6343;"14.08.2025";"12:06:37";901,73;1013,74;27,90;47,03
6344;"14.08.2025";"12:06:38";901,73;1013,74;27,90;47,03
6345;"14.08.2025";"12:06:39";901,73;1013,74;27,90;47,03
6346;"14.08.2025";"12:06:40";901,68;1013,72;27,89;47,02
6347;"14.08.2025";"12:06:41";901,68;1013,72;27,89;47,02
6348;"14.08.2025";"12:06:42";904,22;1013,72;27,87;46,96
6349;"14.08.2025";"12:06:43";904,22;1013,72;27,87;46,96
6350;"14.08.2025";"12:06:44";904,22;1013,72;27,87;46,96
6351;"14.08.2025";"12:06:45";906,27;1013,74;27,90;46,95
6352;"14.08.2025";"12:06:46";906,27;1013,74;27,90;46,95
6353;"14.08.2025";"12:06:47";906,11;1013,83;27,88;46,94
6354;"14.08.2025";"12:06:48";906,11;1013,83;27,88;46,94
6355;"14.08.2025";"12:06:49";906,26;1013,76;27,88;46,94
6356;"14.08.2025";"12:06:50";906,26;1013,76;27,88;46,94
6357;"14.08.2025";"12:06:51";906,26;1013,76;27,88;46,94
6358;"14.08.2025";"12:06:52";906,26;1013,76;27,88;46,99
6359;"14.08.2025";"12:06:53";906,26;1013,76;27,88;46,99
6360;"14.08.2025";"12:06:54";906,32;1013,72;27,88;47,00
6361;"14.08.2025";"12:06:55";906,32;1013,72;27,88;47,00
6362;"14.08.2025";"12:06:56";905,98;1013,72;27,88;47,04
6363;"14.08.2025";"12:06:57";905,98;1013,72;27,88;47,04
6364;"14.08.2025";"12:06:58";905,98;1013,72;27,88;47,04
6365;"14.08.2025";"12:06:59";906,99;1013,74;27,89;46,97
6366;"14.08.2025";"12:07:00";906,99;1013,74;27,89;46,97
6367;"14.08.2025";"12:07:01";907,59;1013,70;27,90;47,00
6368;"14.08.2025";"12:07:02";907,59;1013,70;27,90;47,00
6369;"14.08.2025";"12:07:03";907,59;1013,70;27,90;47,00
6370;"14.08.2025";"12:07:04";908,26;1013,79;27,90;47,00
6371;"14.08.2025";"12:07:05";908,26;1013,79;27,90;47,00
6372;"14.08.2025";"12:07:06";908,26;1013,79;27,88;46,95
6373;"14.08.2025";"12:07:07";908,26;1013,79;27,88;46,95
6374;"14.08.2025";"12:07:08";910,09;1013,81;27,89;46,94
6375;"14.08.2025";"12:07:09";910,09;1013,81;27,89;46,94
6376;"14.08.2025";"12:07:10";910,09;1013,81;27,89;46,94
6377;"14.08.2025";"12:07:11";911,16;1013,81;27,90;46,93
6378;"14.08.2025";"12:07:12";911,16;1013,81;27,90;46,93
6379;"14.08.2025";"12:07:13";911,52;1013,76;27,90;46,96
6380;"14.08.2025";"12:07:14";911,52;1013,76;27,90;46,96
6381;"14.08.2025";"12:07:15";911,52;1013,76;27,90;46,96
6382;"14.08.2025";"12:07:16";912,45;1013,72;27,90;46,94
6383;"14.08.2025";"12:07:17";912,45;1013,72;27,90;46,94
6384;"14.08.2025";"12:07:18";911,99;1013,81;27,90;46,94
6385;"14.08.2025";"12:07:19";911,99;1013,81;27,90;46,94
6386;"14.08.2025";"12:07:20";911,99;1013,81;27,88;46,94
6387;"14.08.2025";"12:07:21";911,99;1013,81;27,88;46,94
6388;"14.08.2025";"12:07:22";911,99;1013,81;27,88;46,94
6389;"14.08.2025";"12:07:23";911,69;1013,72;27,89;46,95
6390;"14.08.2025";"12:07:24";911,69;1013,72;27,89;46,95
6391;"14.08.2025";"12:07:25";910,90;1013,76;27,90;47,00
6392;"14.08.2025";"12:07:26";910,90;1013,76;27,90;47,00
6393;"14.08.2025";"12:07:27";910,90;1013,76;27,90;47,00
6394;"14.08.2025";"12:07:28";910,01;1013,72;27,88;46,96
6395;"14.08.2025";"12:07:29";910,01;1013,72;27,88;46,96
6396;"14.08.2025";"12:07:30";910,03;1013,74;27,88;46,98
6397;"14.08.2025";"12:07:31";910,03;1013,74;27,88;46,98
6398;"14.08.2025";"12:07:32";910,18;1013,72;27,88;46,98
6399;"14.08.2025";"12:07:33";910,18;1013,72;27,88;46,98
6400;"14.08.2025";"12:07:34";910,18;1013,72;27,88;46,98
6401;"14.08.2025";"12:07:35";910,18;1013,72;27,90;47,04
6402;"14.08.2025";"12:07:36";910,18;1013,72;27,90;47,04
6403;"14.08.2025";"12:07:37";910,04;1013,74;27,89;47,03
6404;"14.08.2025";"12:07:38";910,04;1013,74;27,89;47,03
6405;"14.08.2025";"12:07:39";910,04;1013,74;27,89;47,03
6406;"14.08.2025";"12:07:40";909,07;1013,81;27,89;47,01
6407;"14.08.2025";"12:07:41";909,07;1013,81;27,89;47,01
6408;"14.08.2025";"12:07:42";905,80;1013,74;27,89;47,03
6409;"14.08.2025";"12:07:43";905,80;1013,74;27,89;47,03
6410;"14.08.2025";"12:07:44";903,02;1013,74;27,89;47,04
6411;"14.08.2025";"12:07:45";903,02;1013,74;27,89;47,04
6412;"14.08.2025";"12:07:46";903,02;1013,74;27,89;47,04
6413;"14.08.2025";"12:07:47";902,30;1013,79;27,89;47,04
6414;"14.08.2025";"12:07:48";902,30;1013,79;27,89;47,04
6415;"14.08.2025";"12:07:49";902,30;1013,79;27,90;47,00
6416;"14.08.2025";"12:07:50";902,30;1013,79;27,90;47,00
6417;"14.08.2025";"12:07:51";902,30;1013,79;27,90;47,00
6418;"14.08.2025";"12:07:52";902,49;1013,74;27,90;47,01
6419;"14.08.2025";"12:07:53";902,49;1013,74;27,90;47,01
6420;"14.08.2025";"12:07:54";903,49;1013,79;27,91;46,99
6421;"14.08.2025";"12:07:55";903,49;1013,79;27,91;46,99
6422;"14.08.2025";"12:07:56";903,97;1013,76;27,90;47,01
6423;"14.08.2025";"12:07:57";903,97;1013,76;27,90;47,01
6424;"14.08.2025";"12:07:58";903,97;1013,76;27,90;47,01
6425;"14.08.2025";"12:07:59";904,45;1013,72;27,91;46,98
6426;"14.08.2025";"12:08:00";904,45;1013,72;27,91;46,98
6427;"14.08.2025";"12:08:01";907,61;1013,85;27,91;46,98
6428;"14.08.2025";"12:08:02";907,61;1013,85;27,91;46,98
6429;"14.08.2025";"12:08:03";907,61;1013,85;27,91;46,98
6430;"14.08.2025";"12:08:04";907,61;1013,85;27,90;47,00
6431;"14.08.2025";"12:08:05";907,61;1013,85;27,90;47,00
6432;"14.08.2025";"12:08:06";911,93;1013,89;27,90;46,97
6433;"14.08.2025";"12:08:07";911,93;1013,89;27,90;46,97
6434;"14.08.2025";"12:08:08";915,25;1013,87;27,89;47,01
6435;"14.08.2025";"12:08:09";915,25;1013,87;27,89;47,01
6436;"14.08.2025";"12:08:10";915,25;1013,87;27,89;47,01
6437;"14.08.2025";"12:08:11";915,65;1013,76;27,91;46,99
6438;"14.08.2025";"12:08:12";915,65;1013,76;27,91;46,99
6439;"14.08.2025";"12:08:13";912,87;1013,74;27,89;47,03
6440;"14.08.2025";"12:08:14";912,87;1013,74;27,89;47,03
6441;"14.08.2025";"12:08:15";912,87;1013,74;27,89;47,03
6442;"14.08.2025";"12:08:16";911,59;1013,70;27,89;47,03
6443;"14.08.2025";"12:08:17";911,59;1013,70;27,89;47,03
6444;"14.08.2025";"12:08:18";911,59;1013,70;27,90;46,99
6445;"14.08.2025";"12:08:19";911,59;1013,70;27,90;46,99
6446;"14.08.2025";"12:08:20";911,73;1013,79;27,91;46,98
6447;"14.08.2025";"12:08:21";911,73;1013,79;27,91;46,98
6448;"14.08.2025";"12:08:22";911,73;1013,79;27,91;46,98
6449;"14.08.2025";"12:08:23";911,15;1013,74;27,90;46,95
6450;"14.08.2025";"12:08:24";911,15;1013,74;27,90;46,95
6451;"14.08.2025";"12:08:25";909,92;1013,79;27,90;46,96
6452;"14.08.2025";"12:08:26";909,92;1013,79;27,90;46,96
6453;"14.08.2025";"12:08:27";909,92;1013,79;27,90;46,96
6454;"14.08.2025";"12:08:28";907,12;1013,74;27,91;46,91
6455;"14.08.2025";"12:08:29";907,12;1013,74;27,91;46,91
6456;"14.08.2025";"12:08:30";905,62;1013,89;27,91;46,91
6457;"14.08.2025";"12:08:31";905,62;1013,89;27,91;46,91
6458;"14.08.2025";"12:08:32";905,62;1013,89;27,91;46,97
6459;"14.08.2025";"12:08:33";905,62;1013,89;27,91;46,97
6460;"14.08.2025";"12:08:34";905,62;1013,89;27,91;46,97
6461;"14.08.2025";"12:08:35";906,54;1013,79;27,91;47,04
6462;"14.08.2025";"12:08:36";906,54;1013,79;27,91;47,04
6463;"14.08.2025";"12:08:37";908,05;1013,72;27,91;47,06
6464;"14.08.2025";"12:08:38";908,05;1013,72;27,91;47,06
6465;"14.08.2025";"12:08:39";908,05;1013,72;27,91;47,06
6466;"14.08.2025";"12:08:40";908,75;1013,89;27,91;47,06
6467;"14.08.2025";"12:08:41";908,75;1013,89;27,91;47,06
6468;"14.08.2025";"12:08:42";906,81;1013,74;27,92;47,11
6469;"14.08.2025";"12:08:43";906,81;1013,74;27,92;47,11
6470;"14.08.2025";"12:08:44";904,27;1013,76;27,92;47,11
6471;"14.08.2025";"12:08:45";904,27;1013,76;27,92;47,11
6472;"14.08.2025";"12:08:46";904,27;1013,76;27,92;47,11
6473;"14.08.2025";"12:08:47";904,27;1013,76;27,91;47,05
6474;"14.08.2025";"12:08:48";904,27;1013,76;27,91;47,05
6475;"14.08.2025";"12:08:49";904,72;1013,81;27,91;47,04
6476;"14.08.2025";"12:08:50";904,72;1013,81;27,91;47,04
6477;"14.08.2025";"12:08:51";905,61;1013,81;27,90;47,03
6478;"14.08.2025";"12:08:52";905,61;1013,81;27,90;47,03
6479;"14.08.2025";"12:08:53";905,61;1013,81;27,90;47,03
6480;"14.08.2025";"12:08:54";904,70;1013,74;27,92;47,00
6481;"14.08.2025";"12:08:55";904,70;1013,74;27,92;47,00
6482;"14.08.2025";"12:08:56";903,52;1013,74;27,91;47,02
6483;"14.08.2025";"12:08:57";903,52;1013,74;27,91;47,02
6484;"14.08.2025";"12:08:58";903,52;1013,74;27,91;47,02
6485;"14.08.2025";"12:08:59";902,00;1013,79;27,91;47,02
6486;"14.08.2025";"12:09:00";902,00;1013,79;27,91;47,02
6487;"14.08.2025";"12:09:01";902,00;1013,79;27,91;47,00
6488;"14.08.2025";"12:09:02";902,00;1013,79;27,91;47,00
6489;"14.08.2025";"12:09:03";901,49;1013,76;27,91;46,96
6490;"14.08.2025";"12:09:04";901,49;1013,76;27,91;46,96
6491;"14.08.2025";"12:09:05";901,49;1013,76;27,91;46,96
6492;"14.08.2025";"12:09:06";901,01;1013,81;27,91;46,94
6493;"14.08.2025";"12:09:07";901,01;1013,81;27,91;46,94
6494;"14.08.2025";"12:09:08";899,59;1013,83;27,92;46,93
6495;"14.08.2025";"12:09:09";899,59;1013,83;27,92;46,93
6496;"14.08.2025";"12:09:10";899,59;1013,83;27,92;46,93
6497;"14.08.2025";"12:09:11";898,54;1013,79;27,90;46,88
6498;"14.08.2025";"12:09:12";898,54;1013,79;27,90;46,88
6499;"14.08.2025";"12:09:13";899,13;1013,83;27,90;46,88
6500;"14.08.2025";"12:09:14";899,13;1013,83;27,90;46,88
6501;"14.08.2025";"12:09:15";899,13;1013,83;27,91;46,95
6502;"14.08.2025";"12:09:16";899,13;1013,83;27,91;46,95
6503;"14.08.2025";"12:09:17";899,13;1013,83;27,91;46,95
6504;"14.08.2025";"12:09:18";898,38;1013,81;27,91;46,92
6505;"14.08.2025";"12:09:19";898,38;1013,81;27,91;46,92
6506;"14.08.2025";"12:09:20";897,64;1013,98;27,91;46,90
6507;"14.08.2025";"12:09:21";897,64;1013,98;27,91;46,90
6508;"14.08.2025";"12:09:22";897,64;1013,98;27,91;46,90
6509;"14.08.2025";"12:09:23";898,80;1013,79;27,90;46,93
6510;"14.08.2025";"12:09:24";898,80;1013,79;27,90;46,93
6511;"14.08.2025";"12:09:25";900,29;1013,83;27,91;46,95
6512;"14.08.2025";"12:09:26";900,29;1013,83;27,91;46,95
6513;"14.08.2025";"12:09:27";900,94;1013,85;27,91;46,95
6514;"14.08.2025";"12:09:28";900,94;1013,85;27,91;46,95
6515;"14.08.2025";"12:09:29";900,94;1013,85;27,91;46,95
6516;"14.08.2025";"12:09:30";900,94;1013,85;27,90;46,93
6517;"14.08.2025";"12:09:31";900,94;1013,85;27,90;46,93
6518;"14.08.2025";"12:09:32";900,74;1013,72;27,92;46,97
6519;"14.08.2025";"12:09:33";900,74;1013,72;27,92;46,97
6520;"14.08.2025";"12:09:34";900,74;1013,72;27,92;46,97
6521;"14.08.2025";"12:09:35";900,70;1013,87;27,90;46,97
6522;"14.08.2025";"12:09:36";900,70;1013,87;27,90;46,97
6523;"14.08.2025";"12:09:37";901,70;1013,83;27,92;46,94
6524;"14.08.2025";"12:09:38";901,70;1013,83;27,92;46,94
6525;"14.08.2025";"12:09:39";902,60;1013,93;27,90;46,96
6526;"14.08.2025";"12:09:40";902,60;1013,93;27,90;46,96
6527;"14.08.2025";"12:09:41";902,60;1013,93;27,90;46,96
6528;"14.08.2025";"12:09:42";902,05;1013,85;27,90;46,96
6529;"14.08.2025";"12:09:43";902,05;1013,85;27,90;46,96
6530;"14.08.2025";"12:09:44";902,05;1013,85;27,92;46,93
6531;"14.08.2025";"12:09:45";902,05;1013,85;27,92;46,93
6532;"14.08.2025";"12:09:46";902,05;1013,85;27,92;46,93
6533;"14.08.2025";"12:09:47";902,50;1013,81;27,91;46,86
6534;"14.08.2025";"12:09:48";902,50;1013,81;27,91;46,86
6535;"14.08.2025";"12:09:49";903,83;1013,70;27,92;46,93
6536;"14.08.2025";"12:09:50";903,83;1013,70;27,92;46,93
6537;"14.08.2025";"12:09:51";905,44;1013,85;27,91;46,94
6538;"14.08.2025";"12:09:52";905,44;1013,85;27,91;46,94
6539;"14.08.2025";"12:09:53";905,44;1013,85;27,91;46,94
6540;"14.08.2025";"12:09:54";906,11;1013,87;27,91;46,92
6541;"14.08.2025";"12:09:55";906,11;1013,87;27,91;46,92
6542;"14.08.2025";"12:09:56";905,33;1013,76;27,91;46,92
6543;"14.08.2025";"12:09:57";905,33;1013,76;27,91;46,92
6544;"14.08.2025";"12:09:58";905,33;1013,76;27,91;46,92
6545;"14.08.2025";"12:09:59";905,33;1013,76;27,92;46,92
6546;"14.08.2025";"12:10:00";905,33;1013,76;27,92;46,92
6547;"14.08.2025";"12:10:01";905,75;1013,79;27,91;47,02
6548;"14.08.2025";"12:10:02";905,75;1013,79;27,91;47,02
6549;"14.08.2025";"12:10:03";907,60;1013,81;27,92;46,99
6550;"14.08.2025";"12:10:04";907,60;1013,81;27,92;46,99
6551;"14.08.2025";"12:10:05";907,60;1013,81;27,92;46,99
6552;"14.08.2025";"12:10:06";909,03;1013,91;27,91;47,01
6553;"14.08.2025";"12:10:07";909,03;1013,91;27,91;47,01
6554;"14.08.2025";"12:10:08";908,87;1013,79;27,93;47,04
6555;"14.08.2025";"12:10:09";908,87;1013,79;27,93;47,04
6556;"14.08.2025";"12:10:10";908,87;1013,79;27,93;47,04
6557;"14.08.2025";"12:10:11";908,30;1013,74;27,93;47,04
6558;"14.08.2025";"12:10:12";908,30;1013,74;27,93;47,04
6559;"14.08.2025";"12:10:13";908,30;1013,74;27,92;47,10
6560;"14.08.2025";"12:10:14";908,30;1013,74;27,92;47,10
6561;"14.08.2025";"12:10:15";907,92;1013,81;27,91;47,06
6562;"14.08.2025";"12:10:16";907,92;1013,81;27,91;47,06
6563;"14.08.2025";"12:10:17";907,92;1013,81;27,91;47,06
6564;"14.08.2025";"12:10:18";907,58;1013,76;27,90;47,01
6565;"14.08.2025";"12:10:19";907,58;1013,76;27,90;47,01
6566;"14.08.2025";"12:10:20";907,38;1013,76;27,91;47,02
6567;"14.08.2025";"12:10:21";907,38;1013,76;27,91;47,02
6568;"14.08.2025";"12:10:22";907,38;1013,76;27,91;47,02
6569;"14.08.2025";"12:10:23";905,92;1013,79;27,92;47,01
6570;"14.08.2025";"12:10:24";905,92;1013,79;27,92;47,01
6571;"14.08.2025";"12:10:25";903,19;1013,79;27,92;47,01
6572;"14.08.2025";"12:10:26";903,19;1013,79;27,92;47,01
6573;"14.08.2025";"12:10:27";903,19;1013,79;27,92;46,97
6574;"14.08.2025";"12:10:28";903,19;1013,79;27,92;46,97
6575;"14.08.2025";"12:10:29";903,19;1013,79;27,92;46,97
6576;"14.08.2025";"12:10:30";901,54;1013,81;27,92;46,97
6577;"14.08.2025";"12:10:31";901,54;1013,81;27,92;46,97
6578;"14.08.2025";"12:10:32";900,59;1013,79;27,92;47,00
6579;"14.08.2025";"12:10:33";900,59;1013,79;27,92;47,00
6580;"14.08.2025";"12:10:34";900,59;1013,79;27,92;47,00
6581;"14.08.2025";"12:10:35";899,50;1013,81;27,91;46,94
6582;"14.08.2025";"12:10:36";899,50;1013,81;27,91;46,94
6583;"14.08.2025";"12:10:37";898,73;1013,74;27,91;46,91
6584;"14.08.2025";"12:10:38";898,73;1013,74;27,91;46,91
6585;"14.08.2025";"12:10:39";898,21;1013,74;27,91;46,91
6586;"14.08.2025";"12:10:40";898,21;1013,74;27,91;46,91
6587;"14.08.2025";"12:10:41";898,21;1013,74;27,91;46,91
6588;"14.08.2025";"12:10:42";898,21;1013,74;27,91;46,88
6589;"14.08.2025";"12:10:43";898,21;1013,74;27,91;46,88
6590;"14.08.2025";"12:10:44";898,23;1013,91;27,89;46,87
6591;"14.08.2025";"12:10:45";898,23;1013,91;27,89;46,87
6592;"14.08.2025";"12:10:46";898,23;1013,91;27,89;46,87
6593;"14.08.2025";"12:10:47";898,76;1013,79;27,92;46,92
6594;"14.08.2025";"12:10:48";898,76;1013,79;27,92;46,92
6595;"14.08.2025";"12:10:49";900,54;1013,89;27,91;47,00
6596;"14.08.2025";"12:10:50";900,54;1013,89;27,91;47,00
6597;"14.08.2025";"12:10:51";902,53;1013,74;27,91;47,01
6598;"14.08.2025";"12:10:52";902,53;1013,74;27,91;47,01
6599;"14.08.2025";"12:10:53";902,53;1013,74;27,91;47,01
6600;"14.08.2025";"12:10:54";904,99;1013,74;27,91;47,01
6601;"14.08.2025";"12:10:55";904,99;1013,74;27,91;47,01
6602;"14.08.2025";"12:10:56";904,99;1013,74;27,91;47,04
6603;"14.08.2025";"12:10:57";904,99;1013,74;27,91;47,04
6604;"14.08.2025";"12:10:58";908,01;1013,79;27,91;47,06
6605;"14.08.2025";"12:10:59";908,01;1013,79;27,91;47,06
6606;"14.08.2025";"12:11:00";908,01;1013,79;27,91;47,06
6607;"14.08.2025";"12:11:01";909,45;1013,74;27,93;47,05
6608;"14.08.2025";"12:11:02";909,45;1013,74;27,93;47,05
6609;"14.08.2025";"12:11:03";909,06;1013,83;27,92;47,04
6610;"14.08.2025";"12:11:04";909,06;1013,83;27,92;47,04
6611;"14.08.2025";"12:11:05";909,06;1013,83;27,92;47,04
6612;"14.08.2025";"12:11:06";908,24;1013,85;27,92;47,04
6613;"14.08.2025";"12:11:07";908,24;1013,85;27,92;47,04
6614;"14.08.2025";"12:11:08";906,72;1013,76;27,92;47,04
6615;"14.08.2025";"12:11:09";906,72;1013,76;27,92;47,04
6616;"14.08.2025";"12:11:10";906,72;1013,76;27,93;47,04
6617;"14.08.2025";"12:11:11";906,72;1013,76;27,93;47,04
6618;"14.08.2025";"12:11:12";906,72;1013,76;27,93;47,04
6619;"14.08.2025";"12:11:13";905,53;1013,76;27,93;47,01
6620;"14.08.2025";"12:11:14";905,53;1013,76;27,93;47,01
6621;"14.08.2025";"12:11:15";905,22;1013,83;27,92;47,00
6622;"14.08.2025";"12:11:16";905,22;1013,83;27,92;47,00
6623;"14.08.2025";"12:11:17";905,22;1013,83;27,92;47,00
6624;"14.08.2025";"12:11:18";904,76;1013,76;27,93;47,01
6625;"14.08.2025";"12:11:19";904,76;1013,76;27,93;47,01
6626;"14.08.2025";"12:11:20";903,32;1013,87;27,90;47,00
6627;"14.08.2025";"12:11:21";903,32;1013,87;27,90;47,00
6628;"14.08.2025";"12:11:22";902,78;1013,74;27,90;47,00
6629;"14.08.2025";"12:11:23";902,78;1013,74;27,90;47,00
6630;"14.08.2025";"12:11:24";902,78;1013,74;27,90;47,00
6631;"14.08.2025";"12:11:25";902,78;1013,74;27,93;47,00
6632;"14.08.2025";"12:11:26";902,78;1013,74;27,93;47,00
6633;"14.08.2025";"12:11:27";903,55;1013,81;27,92;47,00
6634;"14.08.2025";"12:11:28";903,55;1013,81;27,92;47,00
6635;"14.08.2025";"12:11:29";903,55;1013,81;27,92;47,00
6636;"14.08.2025";"12:11:30";903,71;1013,72;27,91;46,96
6637;"14.08.2025";"12:11:31";903,71;1013,72;27,91;46,96
6638;"14.08.2025";"12:11:32";903,32;1013,79;27,91;46,93
6639;"14.08.2025";"12:11:33";903,32;1013,79;27,91;46,93
6640;"14.08.2025";"12:11:34";901,70;1013,81;27,92;46,93
6641;"14.08.2025";"12:11:35";901,70;1013,81;27,92;46,93
6642;"14.08.2025";"12:11:36";901,70;1013,81;27,92;46,93
6643;"14.08.2025";"12:11:37";899,41;1013,79;27,92;46,93
6644;"14.08.2025";"12:11:38";899,41;1013,79;27,92;46,93
6645;"14.08.2025";"12:11:39";899,41;1013,79;27,93;46,94
6646;"14.08.2025";"12:11:40";899,41;1013,79;27,93;46,94
6647;"14.08.2025";"12:11:41";899,41;1013,79;27,93;46,94
6648;"14.08.2025";"12:11:42";899,27;1013,85;27,94;46,96
6649;"14.08.2025";"12:11:43";899,27;1013,85;27,94;46,96
6650;"14.08.2025";"12:11:44";901,08;1013,89;27,91;46,97
6651;"14.08.2025";"12:11:45";901,08;1013,89;27,91;46,97
6652;"14.08.2025";"12:11:46";902,20;1013,76;27,93;46,95
