Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
104.75,5.8332061767578125,,8.900909423828125,
105,5.6645736694335938,,8.3745803833007812,
105.25,5.2915420532226562,,8.543212890625,
105.5,6.1193618774414062,,9.1794052124023438,
105.75,8.6641464233398438,,12.38848876953125,
106,11.57684326171875,,18.492382049560547,
106.25,10.820564270019531,,19.30487060546875,
106.5,8.54150390625,,14.9818115234375,
106.75,8.569610595703125,,13.328727722167969,
107,8.1250381469726562,,12.102325439453125,
107.25,6.94207763671875,,10.06854248046875,
107.5,6.8271026611328125,,8.9801177978515625,
107.75,6.8322067260742188,,8.1906204223632812,
108,7.3125457763671875,,8.5202178955078125,
108.25,8.9937362670898438,,11.292388916015625,
108.5,9.7730178833007812,,14.118217468261719,
108.75,8.8199996948242188,,13.430923461914062,
109,8.1429214477539062,,11.473793029785156,
109.25,8.0969314575195312,,11.162086486816406,
109.5,7.3074417114257812,,10.904029846191406,
109.75,6.4285202026367188,,9.3940277099609375,
110,6.655914306640625,10.645848274230957,8.791046142578125,16.997167587280273
110.25,7.3432083129882812,,10.98834228515625,
110.5,8.33966064453125,,16.571022033691406,
110.75,8.5082931518554688,,19.005935668945312,
111,9.4689712524414062,,18.096355438232422,
111.25,10.434761047363281,,20.181236267089844,
111.5,12.578407287597656,,27.483425140380859,
111.75,12.473648071289062,,27.411884307861328,
112,8.4188613891601562,,17.099906921386719,
112.25,6.967620849609375,,11.208076477050781,
112.5,7.1234817504882812,,10.017448425292969,
112.75,9.9007644653320312,,14.330284118652344,
113,10.245689392089844,,19.253768920898438,
113.25,11.390327453613281,,23.712245941162109,
113.5,13.725601196289062,,25.615718841552734,
113.75,12.453208923339844,,20.812320709228516,
114,10.856330871582031,,15.36761474609375,
114.25,9.9339828491210938,,12.104881286621094,
114.5,10.220138549804688,,10.36492919921875,
114.75,8.9809646606445312,,8.9264602661132812,
115,8.9170913696289062,,8.1088638305664062,
115.25,9.6682586669921875,,8.0296554565429688,
115.5,9.2109146118164062,,8.1088638305664062,
115.75,9.801116943359375,,9.8641433715820312,
116,10.685150146484375,,12.125320434570312,
116.25,10.562507629394531,,11.507011413574219,
116.5,9.6784820556640625,,9.4962234497070312,
116.75,8.1786956787109375,,7.4598922729492188,
117,6.599700927734375,,6.0444183349609375,
117.25,5.7744369506835938,,5.2421493530273438,
117.5,6.323760986328125,,5.1629486083984375,
117.75,8.329437255859375,,6.3024749755859375,
118,10.273796081542969,,8.2826004028320312,
118.25,10.161376953125,,9.77471923828125,
118.5,8.2170181274414062,,8.7195053100585938,
118.75,6.5945968627929688,,6.4711074829101562,
119,5.6671295166015625,,5.2242660522460938,
119.25,5.202117919921875,,4.2482528686523438,
119.5,5.39630126953125,,4.0566329956054688,
119.75,6.44384765625,,5.7250442504882812,
120,8.237457275390625,20.979021072387695,11.361373901367188,21.238937377929688
120.25,9.3616561889648438,,18.188335418701172,
120.5,9.27734375,,17.314525604248047,
120.75,8.7561264038085938,,11.642425537109375,
121,8.2451248168945312,,8.624969482421875,
121.25,7.5782699584960938,,7.2580490112304688,
121.5,9.11126708984375,,9.1640777587890625,
121.75,11.615165710449219,,15.469818115234375,
122,12.338233947753906,,19.077476501464844,
122.25,12.343345642089844,,18.581806182861328,
122.5,12.179824829101562,,15.904167175292969,
122.75,11.648384094238281,,12.245407104492188,
123,11.091392517089844,,10.027664184570312,
123.25,10.276351928710938,,8.5023269653320312,
123.5,8.9937362670898438,,7.1072998046875,
123.75,8.2451248168945312,,6.0163192749023438,
124,7.7979965209960938,,5.663726806640625,
124.25,7.5424957275390625,,5.3545684814453125,
124.5,7.3968658447265625,,5.093963623046875,
124.75,7.2665557861328125,,4.9432144165039062,
125,7.1439208984375,,4.726043701171875,
125.25,6.9011917114257812,,4.0566329956054688,
125.5,6.9548492431640625,,3.66827392578125,
125.75,8.2476806640625,,4.5829620361328125,
126,10.199699401855469,,6.2028274536132812,
126.25,11.3009033203125,,7.9657821655273438,
126.5,11.354560852050781,,8.4307937622070312,
126.75,10.526741027832031,,7.1839523315429688,
127,9.1266021728515625,,5.7787017822265625,
127.25,7.8082199096679688,,5.093963623046875,
127.5,6.8730926513671875,,4.7924728393554688,
127.75,6.3748626708984375,,4.2303695678710938,
128,6.2113418579101562,,3.9109954833984375,
128.25,7.0033950805664062,,3.9569854736328125,
128.5,8.7637863159179688,,4.3913345336914062,
128.75,10.273796081542969,,5.98565673828125,
129,11.515525817871094,,8.147186279296875,
129.25,12.052070617675781,,9.4144668579101562,
129.5,11.316230773925781,,8.1267471313476562,
129.75,9.5277328491210938,,5.9243392944335938,
130,7.7852249145507812,18.83830451965332,4.9253311157226562,18.054162979125977
130.25,7.0008392333984375,,4.3836669921875,
130.5,6.5869293212890625,,4.2227020263671875,
130.75,6.39019775390625,,4.2124862670898438,
131,6.24200439453125,,4.0540771484375,
131.25,6.1500244140625,,3.9263229370117188,
131.5,6.121917724609375,,4.0055313110351562,
131.75,6.3314285278320312,,4.1051788330078125,
132,7.0493850708007812,,4.2303695678710938,
132.25,7.869537353515625,,4.864013671875,
132.5,8.6769180297851562,,5.9319992065429688,
132.75,8.9962921142578125,,6.70361328125,
133,8.5006256103515625,,6.3229141235351562,
133.25,7.6881332397460938,,5.111846923828125,
133.5,7.0212783813476562,,4.4475479125976562,
133.75,6.673797607421875,,4.358123779296875,
134,6.4566268920898438,,4.3811187744140625,
134.25,6.305877685546875,,4.1843795776367188,
134.5,6.1755752563476562,,3.9467620849609375,
134.75,6.2215652465820312,,3.92376708984375,
135,6.9190826416015625,,4.1383895874023438,
135.25,8.1761398315429688,,4.7107086181640625,
135.5,9.3565521240234375,,5.5819625854492188,
135.75,9.92120361328125,,6.7138290405273438,
136,9.6248245239257812,,6.9207839965820312,
136.25,8.5031814575195312,,5.8681259155273438,
136.5,7.3202133178710938,,4.8103561401367188,
136.75,6.7070159912109375,,4.29168701171875,
137,6.3927459716796875,,4.1332778930664062,
137.25,6.2828826904296875,,4.0004196166992188,
137.5,6.2343368530273438,,3.8036880493164062,
137.75,6.7453384399414062,,3.7474746704101562,
