Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-01-08 11:14:04.48	201.749849																						0					252.244415			-0.033803	201.749849	-561.467663
2026-01-08 11:14:04.49	201.517442																						0					252.319672			-0.033803	201.517442	-563.484774
2026-01-08 11:14:04.50	201.517442	1.001894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000313	6.564829	0	0	27.000000	42.300000	1.000000	0.000000	252.394928	36.459999	36.119999	-0.033803	201.517442	-565.500336
2026-01-08 11:14:04.51	201.517442																						0					252.501404			-0.030663	201.517442	-567.515511
2026-01-08 11:14:04.52	201.517442																						0					252.607864			-0.030663	201.517442	-569.530685
2026-01-08 11:14:04.53	201.887992																						0					252.686935			-0.030663	201.887992	-571.546477
2026-01-08 11:14:04.54	201.887992																						0					252.766006			-0.030663	201.887992	-573.564739
2026-01-08 11:14:04.55	201.887992																						0					252.674301			-0.001509	201.887992	-575.583619
2026-01-08 11:14:04.56	201.887992																						0					252.582596			-0.001509	201.887992	-577.602499
2026-01-08 11:14:04.57	201.887992																						0					252.443039			-0.001509	201.887992	-579.621379
2026-01-08 11:14:04.58	201.782249																						0					252.303482			-0.001509	201.782249	-581.640083
2026-01-08 11:14:04.59	201.782249																						0					252.163925			-0.002987	201.782249	-583.658082
2026-01-08 11:14:04.60	202.958785																						0					250.914810			0.089369	202.958785	-585.677865
2026-01-08 11:14:04.61	203.024282																						0					250.855026			0.089369	203.024282	-587.705601
2026-01-08 11:14:04.62	203.024282																						0					250.795242			0.011359	203.024282	-589.735735
2026-01-08 11:14:04.63	203.024282																						0					250.928421			0.011359	203.024282	-591.765978
2026-01-08 11:14:04.64	203.024282																						0					251.061600			0.011359	203.024282	-593.796220
2026-01-08 11:14:04.65	201.248975																						0					251.271515			0.011359	201.248975	-595.823504
2026-01-08 11:14:04.66	201.248975																						0					251.481430			-0.004513	201.248975	-597.838953
2026-01-08 11:14:04.67	201.248975																						0					251.405151			-0.004513	201.248975	-599.851443
2026-01-08 11:14:04.68	201.248975																						0					251.328857			-0.004513	201.248975	-601.863932
2026-01-08 11:14:04.69	202.284021																						0					251.235626			-0.004513	202.284021	-603.878147
2026-01-08 11:14:04.70	201.248975																						0					251.271515			0.011359	201.248975	-605.897537
2026-01-08 11:14:04.71	201.248975																						0					251.481430			-0.004513	201.248975	-607.911752
2026-01-08 11:14:04.72	201.248975																						0					251.405151			-0.004513	201.248975	-609.924242
2026-01-08 11:14:04.73	201.248975																						0					251.328857			-0.004513	201.248975	-611.936732
2026-01-08 11:14:04.74	202.284021																						0					251.235626			-0.004513	202.284021	-613.950946
2026-01-08 11:14:04.75	202.284021																						0					251.142395			0.037063	202.284021	-615.972062
2026-01-08 11:14:04.76	202.284021																						0					251.122223			0.037063	202.284021	-617.994902
2026-01-08 11:14:04.77	202.284021																						0					251.102066			0.037063	202.284021	-620.017742
2026-01-08 11:14:04.78	201.392017																						0					250.888947			0.037063	201.392017	-622.039096
2026-01-08 11:14:04.79	201.392017																						0					250.675827			0.025747	201.392017	-624.054502
2026-01-08 11:14:04.80	202.019143																						0					249.436874			0.033158	202.019143	-626.069468
2026-01-08 11:14:04.81	202.704987																						0					249.190475			0.033158	202.704987	-628.089757
2026-01-08 11:14:04.82	202.704987																						0					248.944077			0.004517	202.704987	-630.115664
2026-01-08 11:14:04.83	202.704987																						0					248.906052			0.004517	202.704987	-632.142714
2026-01-08 11:14:04.84	202.704987																						0					248.868027			0.004517	202.704987	-634.169764
2026-01-08 11:14:04.85	202.245398																						0					248.983063			0.004517	202.245398	-636.196047
2026-01-08 11:14:04.86	202.245398																						0					249.098083			0.093428	202.245398	-638.219267
2026-01-08 11:14:04.87	202.245398																						0					249.102814			0.093428	202.245398	-640.241721
