<Header>
User name: 
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: participat test
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
17.09.2026 11:21:28	145,3	3,9	1,2	2924,3	254,7	16,2
17.09.2026 11:21:34	78,6	2,8	0,9	162,3	85,5	11,5
17.09.2026 11:21:40	250,7	7,1	2,3	6028,4	509,6	19,7
17.09.2026 11:21:46	82,1	5,0	1,3	2293,2	150,9	15,0
17.09.2026 11:21:52	154,0	4,4	1,3	6365,3	476,5	10,6
17.09.2026 11:21:58	61,3	3,8	1,3	73,6	69,5	17,5
17.09.2026 11:22:04	82,1	6,4	1,7	2719,7	189,7	21,3
17.09.2026 11:22:10	21,8	4,4	1,4	2783,1	120,1	8,0
17.09.2026 11:22:16	214,2	7,2	1,7	5327,9	475,0	31,2
17.09.2026 11:22:22	135,0	5,2	1,2	297,2	145,5	19,7
17.09.2026 11:22:28	95,9	4,8	1,4	1300,3	174,5	13,4
17.09.2026 11:22:34	57,9	4,4	1,2	1185,7	134,6	16,7
17.09.2026 11:22:40	79,3	3,1	1,2	1713,6	152,6	8,6
17.09.2026 11:22:46	98,1	4,1	1,3	2460,6	210,8	15,2
17.09.2026 11:22:52	192,4	6,4	1,4	2071,6	276,8	22,4
17.09.2026 11:22:58	41,7	2,5	1,0	1112,7	77,7	14,4
17.09.2026 11:23:04	90,9	5,4	1,3	1726,0	165,0	17,9
