<Header>
User name: 
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: dM [ug/m3]
C-factor: 1,00
Comment: participat test
online data
<Data>
[d&t31.12.2035 11:50:55]	0,30 um	0,40 um	0,50 um	0,65 um	0,80 um	1,00 um	1,60 um	2,00 um	3,00 um	4,00 um	5,00 um	7,50 um	10,00 um	15,00 um	20,00 um
17.09.2026 11:06:28	0,28	0,32	0,34	0,39	0,20	0,45	0,79	2,13	2,92	0,00	83,09	45,60	132,95	0,00	1063,56
17.09.2026 11:06:34	0,29	0,41	0,21	0,47	0,30	0,90	1,98	0,00	2,92	6,20	49,85	91,20	132,95	72,96	1914,41
17.09.2026 11:06:40	0,25	0,38	0,28	0,36	0,30	0,60	0,79	1,06	8,76	6,20	33,24	0,00	398,84	0,00	2127,12
17.09.2026 11:06:46	0,24	0,30	0,34	0,29	0,50	0,15	0,40	5,32	2,92	6,20	33,24	91,20	0,00	656,64	1276,27
17.09.2026 11:06:52	0,27	0,35	0,43	0,65	0,25	0,30	1,59	8,51	20,43	6,20	16,62	0,00	531,78	145,92	2765,26
17.09.2026 11:06:58	0,31	0,34	0,44	0,39	0,30	0,15	1,59	5,32	8,76	12,41	16,62	91,20	265,89	437,76	1914,41
17.09.2026 11:07:04	0,30	0,27	0,28	0,39	0,10	0,00	1,59	1,06	8,76	12,41	0,00	45,60	398,84	1386,24	2339,83
17.09.2026 11:07:10	0,33	0,35	0,31	0,36	0,15	0,15	1,59	3,19	0,00	6,20	0,00	136,80	132,95	510,72	1701,70
17.09.2026 11:07:16	0,27	0,26	0,32	0,39	0,40	0,90	0,79	1,06	5,84	6,20	16,62	91,20	0,00	291,84	2339,83
17.09.2026 11:07:22	0,28	0,37	0,28	0,36	0,15	0,60	0,79	2,13	5,84	12,41	16,62	91,20	398,84	0,00	1063,56
17.09.2026 11:07:28	0,28	0,37	0,38	0,26	0,25	0,15	2,38	6,38	0,00	6,20	0,00	0,00	132,95	583,68	2552,54
17.09.2026 11:07:34	0,25	0,34	0,31	0,34	0,35	0,00	1,19	3,19	14,59	6,20	0,00	0,00	0,00	0,00	1063,56
17.09.2026 11:07:40	0,26	0,34	0,27	0,36	0,25	0,15	1,19	3,19	2,92	12,41	66,47	91,20	0,00	0,00	1063,56
17.09.2026 11:07:46	0,23	0,32	0,35	0,34	0,65	0,60	0,79	3,19	11,67	6,20	33,24	0,00	132,95	218,88	2552,54
17.09.2026 11:07:52	0,24	0,29	0,28	0,39	0,30	0,45	1,59	1,06	5,84	18,61	0,00	45,60	132,95	656,64	1276,27
17.09.2026 11:07:58	0,27	0,26	0,25	0,21	0,35	0,30	1,59	2,13	2,92	0,00	16,62	45,60	398,84	291,84	2339,83
17.09.2026 11:08:04	0,27	0,30	0,38	0,36	0,35	0,30	3,18	3,19	2,92	6,20	0,00	136,80	0,00	948,48	2552,54
17.09.2026 11:08:10	0,22	0,29	0,39	0,29	0,15	0,30	0,00	7,44	5,84	6,20	33,24	0,00	132,95	0,00	1063,56
17.09.2026 11:08:16	0,19	0,29	0,32	0,39	0,10	0,75	0,40	3,19	2,92	0,00	33,24	0,00	0,00	0,00	1063,56
17.09.2026 11:08:22	0,23	0,27	0,30	0,29	0,30	0,60	1,59	2,13	5,84	6,20	83,09	0,00	0,00	72,96	1914,41
17.09.2026 11:08:28	0,20	0,30	0,26	0,34	0,35	0,75	1,19	4,25	2,92	12,41	0,00	0,00	0,00	145,92	2765,26
17.09.2026 11:08:34	0,27	0,28	0,26	0,13	0,05	0,60	0,40	5,32	8,76	6,20	16,62	0,00	265,89	583,68	2552,54
17.09.2026 11:08:40	0,18	0,32	0,21	0,26	0,25	0,75	2,38	0,00	8,76	0,00	0,00	0,00	0,00	0,00	1063,56
17.09.2026 11:08:46	0,21	0,35	0,45	0,36	0,20	0,75	2,78	3,19	2,92	6,20	33,24	0,00	132,95	0,00	1063,56
17.09.2026 11:08:52	0,20	0,24	0,25	0,23	0,25	0,30	1,19	3,19	0,00	0,00	33,24	0,00	0,00	656,64	1276,27
17.09.2026 11:08:58	0,17	0,29	0,18	0,36	0,25	0,45	1,98	3,19	8,76	0,00	16,62	45,60	132,95	218,88	1488,98
17.09.2026 11:09:04	0,27	0,30	0,28	0,21	0,20	0,15	2,38	3,19	5,84	6,20	49,85	0,00	132,95	583,68	2552,54
17.09.2026 11:09:10	0,21	0,25	0,22	0,52	0,25	0,15	3,18	4,25	2,92	12,41	16,62	0,00	132,95	218,88	2552,54
17.09.2026 11:09:16	0,26	0,24	0,31	0,21	0,25	0,15	1,19	2,13	8,76	0,00	16,62	0,00	132,95	729,60	1063,56
17.09.2026 11:09:22	0,25	0,30	0,21	0,36	0,20	0,30	1,59	5,32	2,92	6,20	0,00	45,60	398,84	1021,44	3403,39
17.09.2026 11:09:28	0,21	0,26	0,32	0,23	0,40	0,15	0,79	5,32	2,92	18,61	16,62	0,00	132,95	0,00	3190,68
17.09.2026 11:09:34	0,18	0,23	0,34	0,44	0,35	0,60	1,19	4,25	5,84	24,81	49,85	0,00	132,95	510,72	1701,70
17.09.2026 11:09:40	0,20	0,30	0,43	0,44	0,30	0,30	0,79	4,25	0,00	0,00	0,00	0,00	132,95	0,00	0,00
17.09.2026 11:09:46	0,25	0,24	0,38	0,29	0,20	0,30	1,19	1,06	0,00	6,20	0,00	0,00	132,95	0,00	3190,68
17.09.2026 11:09:52	0,23	0,21	0,41	0,18	0,30	0,30	1,59	2,13	0,00	6,20	16,62	0,00	0,00	583,68	1488,98
17.09.2026 11:09:58	0,19	0,26	0,26	0,44	0,15	0,90	1,19	2,13	2,92	6,20	0,00	45,60	132,95	656,64	2339,83
17.09.2026 11:10:04	0,19	0,24	0,28	0,34	0,25	0,75	3,18	3,19	2,92	6,20	33,24	45,60	265,89	437,76	2977,97
17.09.2026 11:10:10	0,22	0,29	0,35	0,23	0,20	0,60	1,59	7,44	11,67	0,00	16,62	0,00	0,00	218,88	1488,98
17.09.2026 11:10:16	0,20	0,25	0,19	0,42	0,10	0,15	0,00	4,25	2,92	18,61	33,24	0,00	398,84	291,84	1276,27
17.09.2026 11:10:22	0,17	0,16	0,32	0,29	0,15	0,30	2,38	4,25	5,84	12,41	33,24	45,60	398,84	218,88	1488,98
17.09.2026 11:10:28	0,19	0,21	0,22	0,13	0,20	0,00	1,19	2,13	8,76	24,81	33,24	45,60	0,00	0,00	0,00
17.09.2026 11:10:34	0,18	0,28	0,23	0,29	0,30	0,30	2,38	5,32	2,92	0,00	0,00	45,60	132,95	1094,40	3190,68
17.09.2026 11:10:40	0,24	0,21	0,27	0,26	0,20	0,15	0,79	4,25	0,00	0,00	16,62	0,00	132,95	510,72	2765,26
17.09.2026 11:10:46	0,23	0,25	0,34	0,23	0,35	0,60	0,79	3,19	5,84	12,41	0,00	0,00	132,95	218,88	2552,54
17.09.2026 11:10:52	0,19	0,34	0,28	0,39	0,40	0,45	1,19	2,13	2,92	0,00	33,24	91,20	132,95	218,88	2552,54
17.09.2026 11:10:58	0,20	0,27	0,32	0,34	0,40	0,45	1,59	3,19	2,92	0,00	16,62	45,60	0,00	729,60	3190,68
17.09.2026 11:11:04	0,17	0,27	0,17	0,29	0,20	0,75	1,98	5,32	0,00	12,41	0,00	91,20	0,00	0,00	1063,56
17.09.2026 11:11:10	0,24	0,29	0,26	0,18	0,15	0,60	0,00	9,57	5,84	12,41	0,00	45,60	531,78	510,72	2765,26
17.09.2026 11:11:16	0,18	0,27	0,17	0,18	0,35	0,30	0,40	4,25	5,84	6,20	16,62	91,20	265,89	291,84	2339,83
17.09.2026 11:11:22	0,15	0,19	0,22	0,23	0,30	0,30	0,00	2,13	2,92	6,20	0,00	0,00	132,95	0,00	0,00
17.09.2026 11:11:28	0,20	0,27	0,35	0,21	0,25	0,60	2,38	2,13	5,84	24,81	16,62	0,00	0,00	1021,44	2339,83
17.09.2026 11:11:34	0,24	0,27	0,26	0,18	0,15	0,15	1,19	2,13	0,00	6,20	33,24	0,00	265,89	583,68	2552,54
17.09.2026 11:11:40	0,20	0,24	0,23	0,34	0,40	0,60	0,79	2,13	0,00	6,20	33,24	0,00	0,00	145,92	2765,26
17.09.2026 11:11:46	0,24	0,23	0,25	0,36	0,30	0,45	1,98	3,19	2,92	6,20	16,62	45,60	132,95	364,80	2127,12
17.09.2026 11:11:52	0,14	0,25	0,23	0,36	0,25	0,30	1,19	1,06	0,00	12,41	0,00	0,00	0,00	0,00	0,00
17.09.2026 11:11:58	0,21	0,26	0,19	0,39	0,10	0,60	1,59	3,19	5,84	6,20	0,00	0,00	132,95	948,48	2552,54
17.09.2026 11:12:04	0,23	0,22	0,21	0,26	0,20	0,30	0,79	5,32	2,92	31,01	16,62	0,00	0,00	437,76	2977,97
17.09.2026 11:12:10	0,14	0,21	0,30	0,42	0,15	0,75	1,19	2,13	8,76	0,00	49,85	0,00	132,95	291,84	2339,83
17.09.2026 11:12:16	0,18	0,24	0,26	0,21	0,25	0,15	1,98	3,19	5,84	37,22	0,00	0,00	132,95	218,88	2552,54
17.09.2026 11:12:22	0,17	0,15	0,13	0,16	0,30	0,15	1,59	3,19	2,92	6,20	49,85	0,00	132,95	291,84	2339,83
17.09.2026 11:12:28	0,19	0,19	0,26	0,31	0,10	0,30	0,79	2,13	0,00	0,00	16,62	0,00	132,95	72,96	1914,41
17.09.2026 11:12:34	0,17	0,17	0,26	0,23	0,20	0,00	0,40	1,06	8,76	0,00	16,62	0,00	132,95	0,00	2127,12
17.09.2026 11:12:40	0,22	0,22	0,30	0,31	0,30	0,75	1,59	4,25	2,92	0,00	16,62	45,60	0,00	510,72	1701,70
17.09.2026 11:12:46	0,18	0,17	0,26	0,23	0,00	0,00	1,98	3,19	11,67	6,20	0,00	0,00	265,89	0,00	2127,12
17.09.2026 11:12:52	0,21	0,17	0,16	0,29	0,35	0,30	1,98	1,06	5,84	0,00	16,62	45,60	132,95	72,96	1914,41
17.09.2026 11:12:58	0,16	0,22	0,28	0,08	0,05	0,00	0,40	3,19	2,92	6,20	16,62	0,00	265,89	72,96	1914,41
17.09.2026 11:13:04	0,15	0,20	0,13	0,29	0,15	0,15	0,40	1,06	2,92	12,41	0,00	91,20	0,00	0,00	0,00
17.09.2026 11:13:10	0,17	0,17	0,21	0,26	0,10	0,15	0,40	1,06	0,00	12,41	49,85	0,00	132,95	0,00	0,00
17.09.2026 11:13:16	0,18	0,24	0,23	0,26	0,25	0,45	1,59	2,13	2,92	12,41	49,85	0,00	0,00	729,60	2127,12
17.09.2026 11:13:22	0,13	0,19	0,26	0,23	0,20	0,15	0,79	2,13	8,76	0,00	0,00	0,00	0,00	291,84	1276,27
17.09.2026 11:13:28	0,17	0,22	0,19	0,31	0,15	0,15	1,98	1,06	0,00	0,00	0,00	0,00	132,95	0,00	2127,12
17.09.2026 11:13:34	0,18	0,22	0,18	0,36	0,25	0,30	0,00	3,19	2,92	12,41	0,00	0,00	0,00	437,76	850,85
17.09.2026 11:13:40	0,20	0,26	0,23	0,26	0,10	0,15	2,38	1,06	2,92	6,20	33,24	0,00	132,95	364,80	2127,12
17.09.2026 11:13:46	0,18	0,20	0,19	0,29	0,05	0,75	0,79	3,19	0,00	6,20	16,62	0,00	0,00	291,84	2339,83
17.09.2026 11:13:52	0,19	0,21	0,22	0,49	0,15	0,45	1,19	3,19	8,76	0,00	0,00	0,00	132,95	875,52	2765,26
17.09.2026 11:13:58	0,23	0,19	0,23	0,29	0,15	0,00	1,59	2,13	2,92	0,00	16,62	91,20	0,00	1240,32	2765,26
17.09.2026 11:14:04	0,15	0,22	0,28	0,21	0,25	0,60	0,79	1,06	0,00	0,00	16,62	0,00	265,89	0,00	2127,12
17.09.2026 11:14:10	0,17	0,18	0,27	0,29	0,25	0,30	1,19	3,19	0,00	12,41	33,24	45,60	0,00	145,92	1701,70
17.09.2026 11:14:16	0,18	0,16	0,17	0,23	0,20	0,60	0,79	1,06	5,84	0,00	0,00	0,00	0,00	583,68	1488,98
17.09.2026 11:14:22	0,17	0,14	0,23	0,42	0,25	0,15	2,38	2,13	2,92	0,00	0,00	0,00	265,89	145,92	638,14
17.09.2026 11:14:28	0,18	0,19	0,18	0,16	0,05	0,30	0,79	2,13	2,92	0,00	16,62	0,00	0,00	364,80	2127,12
17.09.2026 11:14:34	0,16	0,22	0,17	0,23	0,10	0,00	1,19	0,00	0,00	0,00	16,62	0,00	265,89	0,00	0,00
17.09.2026 11:14:40	0,16	0,27	0,38	0,29	0,15	0,15	1,19	2,13	5,84	0,00	16,62	0,00	132,95	0,00	2127,12
17.09.2026 11:14:46	0,15	0,22	0,19	0,36	0,30	0,15	2,38	5,32	8,76	0,00	0,00	0,00	265,89	364,80	3190,68
17.09.2026 11:14:52	0,15	0,17	0,28	0,23	0,05	0,90	0,79	3,19	5,84	12,41	16,62	0,00	265,89	802,56	850,85
17.09.2026 11:14:58	0,21	0,23	0,27	0,39	0,05	0,75	1,19	5,32	8,76	6,20	16,62	45,60	265,89	802,56	2977,97
17.09.2026 11:15:04	0,17	0,17	0,19	0,13	0,05	0,45	0,00	4,25	11,67	6,20	16,62	45,60	132,95	510,72	638,14
17.09.2026 11:15:10	0,19	0,20	0,18	0,26	0,25	0,45	0,00	2,13	2,92	0,00	0,00	45,60	0,00	218,88	1488,98
17.09.2026 11:15:16	0,18	0,20	0,23	0,26	0,05	0,30	0,40	4,25	2,92	6,20	0,00	45,60	0,00	437,76	2977,97
17.09.2026 11:15:22	0,21	0,22	0,22	0,29	0,15	0,60	1,19	6,38	5,84	0,00	0,00	0,00	265,89	583,68	2552,54
17.09.2026 11:15:28	0,18	0,21	0,28	0,23	0,05	0,15	1,59	3,19	8,76	0,00	0,00	0,00	0,00	802,56	1914,41
17.09.2026 11:15:34	0,18	0,16	0,25	0,29	0,50	0,15	1,59	4,25	0,00	6,20	16,62	0,00	398,84	218,88	1488,98
17.09.2026 11:15:40	0,18	0,18	0,19	0,31	0,25	1,20	1,59	2,13	11,67	6,20	16,62	45,60	265,89	364,80	2127,12
17.09.2026 11:15:46	0,21	0,19	0,41	0,44	0,10	0,15	2,38	2,13	2,92	0,00	0,00	0,00	132,95	510,72	2765,26
17.09.2026 11:15:52	0,17	0,21	0,28	0,31	0,40	0,75	3,18	3,19	2,92	12,41	16,62	0,00	0,00	802,56	2977,97
17.09.2026 11:15:58	0,15	0,17	0,18	0,23	0,05	0,30	0,40	3,19	5,84	0,00	0,00	45,60	265,89	0,00	1063,56
17.09.2026 11:16:04	0,18	0,21	0,23	0,34	0,20	0,30	0,79	2,13	2,92	0,00	0,00	0,00	0,00	218,88	2552,54
17.09.2026 11:16:10	0,20	0,26	0,31	0,23	0,30	0,15	1,19	2,13	0,00	0,00	0,00	0,00	0,00	364,80	2127,12
17.09.2026 11:16:16	0,18	0,20	0,25	0,21	0,45	0,30	1,98	2,13	0,00	0,00	0,00	45,60	132,95	218,88	2552,54
17.09.2026 11:16:22	0,16	0,19	0,21	0,49	0,40	0,60	0,79	5,32	2,92	6,20	0,00	45,60	0,00	218,88	2552,54
17.09.2026 11:16:28	0,13	0,16	0,17	0,29	0,20	0,45	1,19	3,19	0,00	0,00	0,00	136,80	398,84	583,68	1488,98
17.09.2026 11:16:34	0,17	0,16	0,17	0,23	0,10	0,30	0,00	1,06	0,00	12,41	0,00	0,00	132,95	145,92	2765,26
17.09.2026 11:16:40	0,17	0,25	0,18	0,23	0,25	0,30	0,00	5,32	2,92	6,20	33,24	0,00	132,95	0,00	2127,12
17.09.2026 11:16:46	0,21	0,19	0,22	0,21	0,10	0,60	1,59	2,13	2,92	12,41	0,00	0,00	0,00	218,88	2552,54
17.09.2026 11:16:52	0,18	0,16	0,27	0,34	0,15	0,30	0,40	3,19	2,92	6,20	33,24	0,00	0,00	656,64	3403,39
17.09.2026 11:16:58	0,15	0,19	0,18	0,18	0,25	0,30	0,79	3,19	0,00	6,20	0,00	0,00	0,00	0,00	2127,12
17.09.2026 11:17:04	0,20	0,17	0,26	0,31	0,10	0,45	0,40	5,32	5,84	12,41	33,24	0,00	265,89	948,48	4679,66
17.09.2026 11:17:10	0,13	0,19	0,35	0,18	0,05	0,30	0,79	4,25	0,00	6,20	16,62	45,60	132,95	0,00	2127,12
17.09.2026 11:17:16	0,14	0,17	0,30	0,21	0,10	0,45	1,59	5,32	2,92	18,61	33,24	0,00	398,84	0,00	0,00
17.09.2026 11:17:22	0,14	0,19	0,19	0,16	0,20	0,30	0,40	2,13	0,00	6,20	0,00	45,60	265,89	510,72	638,14
17.09.2026 11:17:28	0,16	0,17	0,22	0,39	0,10	0,30	1,59	0,00	0,00	0,00	16,62	45,60	265,89	0,00	1063,56
17.09.2026 11:17:34	0,19	0,25	0,21	0,23	0,35	0,15	1,98	1,06	2,92	18,61	0,00	45,60	0,00	437,76	1914,41
17.09.2026 11:17:40	0,13	0,20	0,22	0,31	0,05	0,45	0,00	1,06	0,00	0,00	33,24	45,60	132,95	0,00	0,00
17.09.2026 11:17:46	0,14	0,17	0,23	0,26	0,35	0,60	1,19	4,25	14,59	6,20	33,24	45,60	265,89	656,64	3403,39
17.09.2026 11:17:52	0,18	0,18	0,22	0,31	0,15	0,45	0,00	4,25	5,84	0,00	33,24	0,00	132,95	291,84	2339,83
17.09.2026 11:17:58	0,15	0,17	0,17	0,26	0,10	0,15	1,59	2,13	2,92	0,00	33,24	45,60	0,00	0,00	1063,56
17.09.2026 11:18:04	0,15	0,19	0,18	0,18	0,25	0,75	2,38	2,13	2,92	0,00	33,24	0,00	0,00	364,80	3190,68
17.09.2026 11:18:10	0,15	0,22	0,27	0,31	0,25	0,45	1,19	4,25	0,00	6,20	33,24	0,00	132,95	583,68	3616,10
17.09.2026 11:18:16	0,18	0,15	0,12	0,21	0,15	0,00	2,38	6,38	0,00	6,20	66,47	45,60	0,00	0,00	0,00
17.09.2026 11:18:22	0,16	0,19	0,35	0,26	0,10	0,45	2,78	5,32	5,84	6,20	0,00	45,60	398,84	583,68	2552,54
17.09.2026 11:18:28	0,16	0,22	0,19	0,18	0,15	0,15	0,79	3,19	0,00	12,41	33,24	0,00	0,00	0,00	2127,12
17.09.2026 11:18:34	0,25	0,20	0,23	0,34	0,25	0,45	0,79	3,19	8,76	0,00	0,00	0,00	265,89	656,64	3403,39
17.09.2026 11:18:40	0,16	0,20	0,27	0,23	0,25	0,30	1,19	3,19	0,00	24,81	0,00	45,60	0,00	875,52	638,14
17.09.2026 11:18:46	0,19	0,22	0,18	0,31	0,35	0,15	0,40	3,19	0,00	12,41	16,62	0,00	265,89	0,00	1063,56
17.09.2026 11:18:52	0,14	0,20	0,25	0,21	0,20	0,45	1,19	3,19	5,84	6,20	49,85	91,20	0,00	583,68	1488,98
17.09.2026 11:18:58	0,18	0,12	0,21	0,36	0,00	0,30	0,40	3,19	2,92	0,00	33,24	91,20	398,84	0,00	2127,12
17.09.2026 11:19:04	0,16	0,18	0,16	0,34	0,25	0,30	0,79	0,00	0,00	0,00	16,62	45,60	265,89	0,00	1063,56
17.09.2026 11:19:10	0,16	0,19	0,22	0,36	0,30	0,30	1,59	3,19	5,84	6,20	0,00	0,00	132,95	583,68	2552,54
17.09.2026 11:19:16	0,18	0,17	0,17	0,18	0,20	0,60	0,40	2,13	8,76	6,20	33,24	0,00	132,95	437,76	1914,41
17.09.2026 11:19:22	0,15	0,15	0,30	0,31	0,30	0,30	0,40	4,25	2,92	18,61	49,85	45,60	265,89	583,68	4679,66
17.09.2026 11:19:28	0,17	0,17	0,27	0,18	0,10	0,75	1,59	4,25	0,00	0,00	16,62	0,00	531,78	510,72	2765,26
17.09.2026 11:19:34	0,15	0,15	0,12	0,21	0,25	0,30	1,19	4,25	14,59	18,61	16,62	91,20	0,00	875,52	3828,82
17.09.2026 11:19:40	0,15	0,18	0,21	0,29	0,25	0,60	1,19	4,25	5,84	18,61	0,00	91,20	398,84	72,96	2977,97
17.09.2026 11:19:46	0,15	0,13	0,09	0,13	0,15	0,45	0,40	0,00	2,92	0,00	33,24	45,60	398,84	729,60	2127,12
17.09.2026 11:19:52	0,21	0,13	0,19	0,23	0,25	0,15	1,19	4,25	8,76	12,41	16,62	136,80	132,95	1751,05	5530,51
17.09.2026 11:19:58	0,12	0,16	0,17	0,10	0,15	0,15	1,59	4,25	2,92	6,20	0,00	45,60	132,95	0,00	1063,56
17.09.2026 11:20:04	0,14	0,19	0,08	0,26	0,35	0,30	0,79	2,13	2,92	6,20	33,24	0,00	664,73	583,68	1488,98
17.09.2026 11:20:10	0,18	0,17	0,18	0,29	0,30	0,90	1,19	3,19	0,00	0,00	16,62	0,00	132,95	1094,40	3190,68
17.09.2026 11:20:16	0,15	0,14	0,12	0,21	0,15	0,45	1,59	0,00	5,84	6,20	0,00	0,00	0,00	656,64	2339,83
17.09.2026 11:20:22	0,18	0,25	0,27	0,21	0,10	0,45	0,00	3,19	5,84	6,20	49,85	45,60	265,89	1240,32	2765,26
17.09.2026 11:20:28	0,13	0,14	0,22	0,13	0,25	0,15	1,59	1,06	0,00	12,41	66,47	45,60	132,95	656,64	1276,27
17.09.2026 11:20:34	0,20	0,19	0,23	0,21	0,15	0,15	0,40	3,19	2,92	6,20	33,24	0,00	265,89	437,76	1914,41
17.09.2026 11:20:40	0,13	0,18	0,22	0,31	0,10	0,60	0,79	3,19	0,00	0,00	0,00	0,00	132,95	802,56	1914,41
17.09.2026 11:20:46	0,15	0,14	0,21	0,21	0,20	0,45	1,19	2,13	0,00	6,20	16,62	0,00	132,95	0,00	1063,56
17.09.2026 11:20:52	0,15	0,14	0,13	0,31	0,05	0,30	0,79	2,13	5,84	6,20	66,47	91,20	265,89	218,88	1488,98
17.09.2026 11:20:58	0,18	0,19	0,16	0,18	0,10	0,15	1,98	3,19	0,00	18,61	0,00	0,00	265,89	72,96	1914,41
17.09.2026 11:21:04	0,15	0,16	0,25	0,31	0,25	0,75	1,19	6,38	5,84	12,41	0,00	0,00	0,00	729,60	3190,68
17.09.2026 11:21:10	0,15	0,13	0,21	0,21	0,30	0,00	0,79	3,19	11,67	0,00	16,62	45,60	0,00	510,72	1701,70
17.09.2026 11:21:16	0,15	0,18	0,18	0,29	0,35	0,15	0,40	3,19	5,84	0,00	0,00	0,00	0,00	0,00	2127,12
17.09.2026 11:21:22	0,14	0,20	0,23	0,16	0,05	0,00	1,59	3,19	2,92	6,20	66,47	45,60	265,89	364,80	2127,12
17.09.2026 11:21:28	0,16	0,16	0,18	0,13	0,05	0,60	0,40	3,19	2,92	18,61	0,00	0,00	265,89	291,84	2339,83
17.09.2026 11:21:34	0,13	0,15	0,10	0,16	0,05	0,30	0,40	2,13	2,92	6,20	16,62	0,00	132,95	0,00	0,00
17.09.2026 11:21:40	0,20	0,39	0,35	0,36	0,35	1,05	1,59	5,32	0,00	0,00	33,24	91,20	265,89	948,48	4679,66
17.09.2026 11:21:46	0,13	0,15	0,22	0,23	0,20	0,15	0,79	5,32	2,92	6,20	16,62	0,00	132,95	0,00	2127,12
17.09.2026 11:21:52	0,18	0,10	0,16	0,29	0,05	0,45	1,59	2,13	2,92	6,20	0,00	0,00	132,95	1751,05	4466,95
17.09.2026 11:21:58	0,13	0,16	0,17	0,26	0,20	0,45	1,59	1,06	2,92	0,00	66,47	0,00	0,00	0,00	0,00
17.09.2026 11:22:04	0,18	0,19	0,27	0,31	0,20	0,15	2,78	3,19	5,84	12,41	16,62	45,60	0,00	291,84	2339,83
17.09.2026 11:22:10	0,14	0,14	0,21	0,23	0,20	0,60	1,59	2,13	0,00	6,20	0,00	0,00	0,00	218,88	2552,54
17.09.2026 11:22:16	0,18	0,16	0,21	0,31	0,20	0,15	2,38	5,32	8,76	12,41	49,85	45,60	132,95	1240,32	3828,82
17.09.2026 11:22:22	0,11	0,12	0,12	0,23	0,15	0,45	1,19	4,25	5,84	18,61	0,00	0,00	265,89	0,00	0,00
17.09.2026 11:22:28	0,15	0,20	0,25	0,29	0,15	0,15	0,79	4,25	5,84	6,20	0,00	0,00	132,95	510,72	638,14
17.09.2026 11:22:34	0,14	0,14	0,18	0,21	0,25	0,15	0,79	3,19	8,76	6,20	16,62	0,00	0,00	510,72	638,14
17.09.2026 11:22:40	0,11	0,19	0,22	0,29	0,25	0,30	0,79	1,06	2,92	6,20	0,00	0,00	132,95	291,84	1276,27
17.09.2026 11:22:46	0,18	0,22	0,23	0,26	0,05	0,00	0,79	3,19	5,84	6,20	0,00	91,20	0,00	437,76	1914,41
17.09.2026 11:22:52	0,18	0,12	0,12	0,21	0,20	0,15	1,19	7,44	2,92	6,20	33,24	45,60	265,89	218,88	1488,98
17.09.2026 11:22:58	0,14	0,13	0,14	0,16	0,05	0,45	0,00	2,13	0,00	12,41	33,24	0,00	0,00	0,00	1063,56
17.09.2026 11:23:04	0,14	0,12	0,13	0,26	0,20	0,30	0,40	5,32	11,67	6,20	0,00	0,00	132,95	291,84	1276,27
17.09.2026 11:23:10	0,15	0,17	0,21	0,34	0,30	0,15	1,19	7,44	0,00	6,20	0,00	45,60	0,00	0,00	2127,12
17.09.2026 11:23:16	0,11	0,10	0,14	0,10	0,05	0,00	0,00	0,00	5,84	0,00	0,00	0,00	265,89	218,88	1488,98
17.09.2026 11:23:22	0,11	0,12	0,08	0,23	0,25	0,00	1,98	3,19	2,92	6,20	33,24	45,60	0,00	0,00	1063,56
17.09.2026 11:23:28	0,20	0,24	0,19	0,21	0,25	0,45	1,19	2,13	8,76	12,41	16,62	0,00	132,95	510,72	2765,26
17.09.2026 11:23:34	0,15	0,14	0,18	0,18	0,25	0,75	0,00	3,19	8,76	6,20	16,62	0,00	0,00	0,00	1063,56
17.09.2026 11:23:40	0,12	0,15	0,22	0,16	0,30	0,30	2,38	4,25	0,00	6,20	0,00	91,20	0,00	583,68	1488,98
17.09.2026 11:23:46	0,15	0,17	0,16	0,26	0,20	0,30	0,79	3,19	5,84	0,00	33,24	0,00	132,95	72,96	1914,41
17.09.2026 11:23:52	0,17	0,20	0,23	0,26	0,15	0,30	0,00	3,19	2,92	6,20	16,62	0,00	0,00	218,88	2552,54
17.09.2026 11:23:58	0,13	0,14	0,19	0,08	0,20	0,45	0,79	1,06	0,00	18,61	33,24	45,60	132,95	0,00	1063,56
17.09.2026 11:24:04	0,16	0,18	0,22	0,18	0,10	0,00	0,40	2,13	2,92	6,20	0,00	45,60	132,95	0,00	1063,56
17.09.2026 11:24:10	0,10	0,20	0,26	0,31	0,20	0,15	0,40	1,06	2,92	0,00	16,62	45,60	0,00	145,92	1701,70
17.09.2026 11:24:16	0,20	0,11	0,22	0,26	0,20	0,45	1,59	4,25	8,76	0,00	33,24	0,00	0,00	218,88	1488,98
17.09.2026 11:24:22	0,13	0,19	0,32	0,23	0,35	0,30	1,59	1,06	5,84	6,20	16,62	0,00	0,00	145,92	1701,70
17.09.2026 11:24:28	0,15	0,17	0,12	0,16	0,05	0,00	0,00	4,25	2,92	6,20	16,62	0,00	0,00	0,00	0,00
17.09.2026 11:24:34	0,15	0,18	0,17	0,23	0,15	0,45	0,79	1,06	0,00	0,00	16,62	91,20	132,95	0,00	0,00
17.09.2026 11:24:40	0,17	0,17	0,19	0,29	0,15	0,45	0,40	2,13	2,92	6,20	16,62	0,00	398,84	364,80	2127,12
17.09.2026 11:24:46	0,11	0,20	0,34	0,47	0,25	0,60	1,19	2,13	8,76	0,00	33,24	91,20	0,00	437,76	2977,97
17.09.2026 11:24:52	0,14	0,12	0,19	0,18	0,15	0,15	1,19	2,13	0,00	0,00	0,00	0,00	0,00	0,00	1063,56
17.09.2026 11:24:58	0,13	0,22	0,12	0,23	0,35	0,30	0,79	1,06	2,92	0,00	16,62	0,00	0,00	437,76	850,85
