Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N)
344,7.4351882934570312,6.399566650390625
344.5,7.3380966186523438,6.6908340454101562
345,7.2410125732421875,6.8850173950195312
345.5,7.264007568359375,7.0025482177734375
346,8.017730712890625,6.8747940063476562
346.5,7.5706024169921875,6.067413330078125
347,6.673797607421875,4.7899169921875
347.5,7.9768524169921875,4.174163818359375
348,8.909423828125,4.595733642578125
348.5,8.3984222412109375,5.1144027709960938
349,8.3933181762695312,4.6826019287109375
349.5,7.667694091796875,3.1725997924804688
350,5.7054519653320312,1.5808334350585938
350.5,5.148468017578125,1.5450668334960938
351,7.97174072265625,4.043853759765625
351.5,9.2185821533203125,5.4209976196289062
352,7.4530715942382812,4.8154678344726562
352.5,7.218017578125,4.6493911743164062
353,7.5067291259765625,4.6442794799804688
353.5,7.1924667358398438,4.5190887451171875
354,6.8168792724609375,4.5369720458984375
354.5,6.7989959716796875,4.7209320068359375
355,6.8449859619140625,4.6110687255859375
355.5,6.9063034057617188,4.7004928588867188
356,6.85009765625,5.2140426635742188
356.5,7.08770751953125,6.4762191772460938
357,7.3662033081054688,7.3168106079101562
357.5,7.0825958251953125,7.0536422729492188
358,6.701904296875,6.6346282958984375
358.5,6.3212127685546875,5.8630142211914062
359,6.5562667846679688,5.7991409301757812
359.5,7.9819564819335938,7.5467605590820312
360,8.1812515258789062,8.2263870239257812
360.5,6.8245468139648438,6.6269607543945312
361,5.718231201171875,5.3520126342773438
361.5,5.5087203979492188,5.295806884765625
362,6.8781967163085938,6.5247573852539062
362.5,8.9758529663085938,9.03887939453125
363,9.4204254150390625,10.525894165039062
363.5,7.6881332397460938,9.0261077880859375
364,6.3033218383789062,7.401123046875
364.5,5.8868560791015625,6.9284515380859375
365,6.0094985961914062,6.2104949951171875
365.5,6.1449127197265625,5.6024093627929688
366,6.3723068237304688,5.8246917724609375
366.5,7.3943099975585938,7.16351318359375
367,7.7187957763671875,8.5099945068359375
367.5,6.1449127197265625,7.7537155151367188
368,4.7907638549804688,5.8119125366210938
368.5,5.1919021606445312,5.7224884033203125
369,6.4847259521484375,7.5850830078125
369.5,8.311553955078125,10.030220031738281
370,7.8261032104492188,9.7670516967773438
370.5,5.6671295166015625,6.8236923217773438
371,4.760101318359375,5.0121994018554688
371.5,5.1816787719726562,5.6483993530273438
372,6.4668426513671875,7.8789138793945312
372.5,7.4121932983398438,9.3505935668945312
373,7.2742233276367188,8.5764236450195312
373.5,6.1295852661132812,6.6244049072265625
374,5.0999221801757812,5.3673477172851562
374.5,5.0590362548828125,5.3341293334960938
375,7.1107025146484375,6.8160324096679688
375.5,8.8506622314453125,8.1063079833984375
376,8.2630081176757812,7.54931640625
376.5,7.3534317016601562,6.6678390502929688
377,6.7708892822265625,6.1900558471679688
377.5,6.8705368041992188,6.3944549560546875
378,7.2588958740234375,7.171173095703125
378.5,6.9063034057617188,7.0051040649414062
379,6.1806869506835938,6.0648574829101562
379.5,5.8306503295898438,5.46954345703125
380,6.1474685668945312,5.7608184814453125
380.5,7.0008392333984375,7.0587539672851562
381,7.8950881958007812,8.716949462890625
381.5,7.6753616333007812,9.0286636352539062
382,6.6635818481445312,7.7077255249023438
382.5,6.09381103515625,6.57330322265625
383,6.701904296875,6.619293212890625
383.5,8.3243331909179688,7.45733642578125
384,8.8123321533203125,7.6642913818359375
384.5,7.925750732421875,6.1568374633789062
385,7.2001266479492188,4.4143295288085938
385.5,7.2307891845703125,4.7183761596679688
386,8.2808914184570312,6.5477523803710938
386.5,9.0550613403320312,6.933563232421875
387,8.2681198120117188,5.699493408203125
387.5,7.355987548828125,4.761810302734375
388,7.0391616821289062,4.0975112915039062
388.5,6.53582763671875,3.658050537109375
389,5.9430694580078125,3.5967330932617188
389.5,6.16790771484375,4.4143295288085938
390,6.8347625732421875,5.5743026733398438
390.5,6.7964401245117188,5.8425750732421875
391,7.5450515747070312,6.123626708984375
391.5,9.5098495483398438,6.7317123413085938
392,11.119499206542969,7.5697555541992188
392.5,10.138381958007812,7.8763580322265625
393,7.7673416137695312,6.8977890014648438
393.5,6.9446258544921875,6.2590408325195312
394,7.3508758544921875,6.473663330078125
394.5,8.6743621826171875,6.8824615478515625
395,8.9477462768554688,6.9156723022460938
395.5,7.8133316040039062,6.1389541625976562
396,6.9727325439453125,5.4899826049804688
396.5,7.4965057373046875,6.1491775512695312
397,8.0100631713867188,6.7368240356445312
397.5,7.317657470703125,5.8885650634765625
398,6.839874267578125,4.7464828491210938
398.5,6.489837646484375,4.2405929565429688
399,6.811767578125,4.8103561401367188
399.5,8.1710281372070312,6.4992141723632812
400,8.6258163452148438,7.5160980224609375
400.5,9.4383087158203125,7.1226272583007812
401,8.3422164916992188,7.7000579833984375
401.5,6.4029693603515625,7.0638656616210938
402,9.4919662475585938,5.9243392944335938
402.5,12.652496337890625,6.3663482666015625
403,10.634048461914062,5.6202926635742188
403.5,7.30999755859375,4.864013671875
404,5.3554229736328125,4.8026885986328125
404.5,5.0973663330078125,5.2753677368164062
405,6.1909027099609375,7.5288772583007812
405.5,5.9175186157226562,9.5524368286132812
406,4.7958755493164062,8.5917587280273438
406.5,4.9389572143554688,7.9197921752929688
407,6.7070159912109375,9.8309326171875
407.5,7.7750015258789062,10.691963195800781
408,6.8347625732421875,8.8370361328125
408.5,5.6492462158203125,6.9182281494140625
409,5.4116287231445312,6.6985015869140625
409.5,5.9405136108398438,8.129302978515625
410,7.1592483520507812,9.8360443115234375
410.5,6.913970947265625,8.9596786499023438
411,5.3375320434570312,6.6525115966796875
411.5,4.6451263427734375,5.7148284912109375
412,5.074371337890625,6.4506683349609375
412.5,6.13214111328125,8.4358978271484375
413,6.5869293212890625,9.66485595703125
413.5,6.0043869018554688,8.2493820190429688
414,5.24810791015625,6.1951675415039062
414.5,4.9159622192382812,5.5743026733398438
415,4.9849472045898438,5.847686767578125
415.5,5.6313629150390625,7.5467605590820312
416,6.528167724609375,10.372589111328125
416.5,7.3406524658203125,13.405372619628906
417,7.7622299194335938,15.556686401367188
417.5,6.857757568359375,14.082450866699219
418,5.4908370971679688,10.242286682128906
418.5,4.8980712890625,7.577423095703125
419,4.6834564208984375,6.2999191284179688
419.5,4.8623046875,6.0469741821289062
420,5.4116287231445312,7.5160980224609375
420.5,6.1500244140625,10.446685791015625
421,7.1107025146484375,12.552001953125
421.5,7.8848724365234375,13.975143432617188
422,7.5527191162109375,13.683868408203125
422.5,6.2343368530273438,11.075218200683594
423,5.8868560791015625,8.550872802734375
423.5,6.3953018188476562,7.3116989135742188
424,7.172027587890625,8.2519378662109375
424.5,8.5031814575195312,8.9085769653320312
425,9.8803253173828125,10.132423400878906
425.5,11.0428466796875,13.029792785644531
426,11.742919921875,14.325172424316406
426.5,10.337669372558594,11.943916320800781
427,7.9053115844726562,7.7741546630859375
427.5,6.8884201049804688,5.4082260131835938
428,6.454071044921875,4.7388153076171875
428.5,6.3774185180664062,4.77203369140625
429,6.6048126220703125,4.910003662109375
429.5,6.4182968139648438,5.0300827026367188
430,6.1474685668945312,5.1808319091796875
430.5,6.4336318969726562,5.9038925170898438
431,7.593597412109375,7.9197921752929688
431.5,9.11126708984375,10.017448425292969
432,8.5466156005859375,9.250946044921875
432.5,6.4055252075195312,6.5681991577148438
433,5.311981201171875,5.2804794311523438
433.5,5.3809661865234375,5.3775634765625
434,5.5138320922851562,5.1527252197265625
434.5,6.5588226318359375,5.5819625854492188
435,7.2026824951171875,6.4583282470703125
435.5,6.6865768432617188,6.3331375122070312
436,6.1295852661132812,6.0265350341796875
436.5,5.8715286254882812,5.5359725952148438
437,7.4735107421875,6.013763427734375
437.5,9.1240463256835938,6.9565582275390625
438,8.8327713012695312,6.749603271484375
438.5,7.9742965698242188,6.1619491577148438
439,7.3994216918945312,5.7889175415039062
439.5,6.9190826416015625,5.5232009887695312
440,6.3825302124023438,5.3545684814453125
440.5,5.6952362060546875,5.2677001953125
441,5.4192962646484375,5.1092910766601562
441.5,5.856201171875,5.0888519287109375
442,7.1209259033203125,6.1108474731445312
442.5,7.4147491455078125,6.8364715576171875
443,6.27777099609375,5.865570068359375
443.5,5.9277420043945312,4.6851577758789062
444,6.3927459716796875,5.1987152099609375
444.5,7.3585357666015625,7.171173095703125
445,7.19757080078125,7.3806838989257812
445.5,5.8536453247070312,6.067413330078125
446,5.3758621215820312,5.5947418212890625
446.5,5.9737319946289062,6.5477523803710938
447,7.327880859375,8.6096420288085938
447.5,7.8950881958007812,9.912689208984375
448,6.701904296875,8.3158187866210938
448.5,5.5368270874023438,6.2104949951171875
449,5.8255386352539062,6.555419921875
449.5,6.1117019653320312,7.2708206176757812
450,5.4857254028320312,6.8441390991210938
450.5,4.650238037109375,6.2232742309570312
451,4.1928939819335938,5.7965850830078125
451.5,7.3968658447265625,6.4889907836914062
452,10.102607727050781,7.8329238891601562
452.5,9.1470413208007812,7.521209716796875
453,8.0305023193359375,6.0648574829101562
453.5,7.1311416625976562,5.0096435546875
454,6.6533584594726562,4.62384033203125
454.5,7.041717529296875,4.7234878540039062
455,7.3534317016601562,5.147613525390625
455.5,6.4310760498046875,5.4874343872070312
456,5.6058120727539062,5.5972976684570312
456.5,5.6134719848632812,5.8681259155273438
457,6.8015518188476562,6.7291641235351562
457.5,7.437744140625,7.043426513671875
458,6.6278076171875,6.0112075805664062
458.5,5.9226303100585938,5.037750244140625
459,5.6415786743164062,4.7413711547851562
459.5,5.736114501953125,4.9381027221679688
460,6.3007659912109375,5.8093643188476562
460.5,6.4642868041992188,6.5477523803710938
461,6.0350494384765625,6.4148941040039062
461.5,5.7054519653320312,5.9933242797851562
462,5.69012451171875,5.8502426147460938
462.5,5.976287841796875,6.2948074340820312
463,6.8015518188476562,6.0086517333984375
463.5,6.8654251098632812,4.60595703125
464,5.9328460693359375,3.721923828125
464.5,5.460174560546875,3.3769989013671875
465,5.5930328369140625,3.4204330444335938
465.5,5.608367919921875,3.7985763549804688
466,5.4908370971679688,4.3683395385742188
466.5,6.0452728271484375,5.2523727416992188
467,6.638031005859375,6.2002792358398438
467.5,7.4632949829101562,7.998992919921875
468,7.5348358154296875,8.11907958984375
468.5,6.7734451293945312,7.4368972778320312
469,6.6942367553710938,7.6515121459960938
469.5,6.6993484497070312,7.0766372680664062
470,6.6124801635742188,5.957550048828125
470.5,5.9149627685546875,5.1373977661132812
471,5.39630126953125,5.4261093139648438
471.5,5.4933929443359375,5.83746337890625
472,5.966064453125,7.3398056030273438
472.5,6.9957275390625,10.055770874023438
473,6.8909759521484375,9.8564834594726562
473.5,5.8025436401367188,7.0766372680664062
474,5.120361328125,5.5819625854492188
474.5,5.0309371948242188,5.553863525390625
475,5.8076553344726562,6.8722381591796875
475.5,7.1209259033203125,8.9443435668945312
476,7.9410781860351562,10.451797485351562
476.5,7.172027587890625,9.6111984252929688
477,6.0273818969726562,7.3781280517578125
477.5,5.608367919921875,5.929443359375
478,6.1449127197265625,5.9703292846679688
478.5,7.6600265502929688,7.3909072875976562
479,9.047393798828125,8.9111328125
479.5,7.943634033203125,8.0577621459960938
480,5.570037841796875,5.8604583740234375
480.5,5.4014129638671875,5.239593505859375
481,7.8312149047851562,6.9131240844726562
481.5,11.267692565917969,10.640869140625
482,12.041854858398438,12.669532775878906
482.5,8.9145355224609375,10.482452392578125
483,5.966064453125,7.3679122924804688
483.5,6.0146102905273438,6.9386672973632812
484,7.631927490234375,8.8319244384765625
484.5,9.6657028198242188,11.435470581054688
485,10.595726013183594,12.909706115722656
485.5,8.6411514282226562,11.238739013671875
486,6.6508026123046875,8.8779144287109375
486.5,8.2246856689453125,10.293388366699219
487,10.286567687988281,12.81005859375
487.5,9.92120361328125,13.111549377441406
488,8.1045989990234375,11.471237182617188
488.5,6.3825302124023438,8.808929443359375
489,5.644134521484375,7.181396484375
489.5,6.0197219848632812,7.4879989624023438
490,7.5118408203125,9.6163101196289062
490.5,9.4689712524414062,12.554557800292969
491,10.207366943359375,12.981246948242188
491.5,9.36932373046875,11.075218200683594
492,8.3422164916992188,9.6111984252929688
492.5,7.6293716430664062,8.6913986206054688
493,6.5332717895507812,8.08331298828125
493.5,5.6313629150390625,7.5978622436523438
494,5.59814453125,7.5723114013671875
494.5,6.2343368530273438,8.5789794921875
495,6.875640869140625,9.9356842041015625
495.5,6.4055252075195312,9.7236175537109375
496,5.7616653442382812,8.5738677978515625
496.5,6.0606002807617188,7.4701080322265625
497,5.8536453247070312,5.8783493041992188
497.5,5.7821044921875,5.7454833984375
498,6.379974365234375,5.7301559448242188
498.5,5.6696853637695312,5.0684127807617188
499,5.8153228759765625,6.4762191772460938
499.5,7.4888458251953125,8.5023269653320312
500,7.6906890869140625,8.7143936157226562
500.5,6.581817626953125,7.7894821166992188
501,6.0989227294921875,6.1542892456054688
501.5,6.16790771484375,4.5318603515625
502,5.87408447265625,3.898223876953125
502.5,5.24810791015625,3.6503829956054688
503,5.516387939453125,4.6263961791992188
503.5,7.1030426025390625,6.693389892578125
504,7.8312149047851562,6.8901290893554688
504.5,6.9446258544921875,5.9319992065429688
505,6.765777587890625,7.043426513671875
505.5,8.3703231811523438,9.7900543212890625
506,10.082168579101562,12.018013000488281
506.5,9.9467544555664062,12.549453735351562
507,8.2630081176757812,12.434478759765625
507.5,6.2087860107421875,11.941360473632812
508,4.780548095703125,10.5284423828125
508.5,5.1178054809570312,8.9877777099609375
509,6.3595352172851562,8.6275253295898438
509.5,6.8449859619140625,7.9376754760742188
510,6.305877685546875,6.2411575317382812
510.5,5.9890594482421875,5.7122726440429688
511,6.3212127685546875,6.2258224487304688
511.5,6.3033218383789062,6.6959457397460938
512,5.9686203002929688,6.657623291015625
512.5,5.9354019165039062,6.7700424194335938
513,6.231781005859375,7.439453125
513.5,6.2828826904296875,7.5237655639648438
514,5.9149627685546875,6.877349853515625
514.5,5.7028961181640625,6.803253173828125
515,6.1704635620117188,7.7715988159179688
515.5,6.9931716918945312,9.03887939453125
516,7.3840866088867188,9.9203567504882812
516.5,6.9829559326171875,9.6852951049804688
517,6.1832427978515625,8.5636520385742188
517.5,5.753997802734375,7.7869338989257812
518,5.7488861083984375,7.079193115234375
518.5,5.7795486450195312,6.3178024291992188
519,5.6722412109375,5.9243392944335938
519.5,5.8332061767578125,6.0086517333984375
520,6.5230560302734375,6.381683349609375
520.5,6.5945968627929688,5.9728775024414062
521,6.2573318481445312,5.3494644165039062
521.5,6.2752227783203125,4.761810302734375
522,6.305877685546875,3.8956680297851562
522.5,6.2598876953125,3.2977981567382812
523,6.1270294189453125,2.9554290771484375
523.5,5.9737319946289062,2.922210693359375
524,6.4489593505859375,3.4970855712890625
524.5,7.7673416137695312,5.185943603515625
525,9.305450439453125,7.4752197265625
525.5,10.718360900878906,9.5882034301757812
526,11.929435729980469,11.596435546875
526.5,12.844123840332031,13.397712707519531
527,12.879890441894531,14.348167419433594
527.5,11.482307434082031,13.880607604980469
528,9.11126708984375,12.069107055664062
528.5,7.19757080078125,9.9407958984375
529,6.305877685546875,8.0705337524414062
529.5,5.9992828369140625,6.3714599609375
530,5.753997802734375,5.2421493530273438
530.5,5.9583969116210938,5.4593276977539062
531,7.667694091796875,7.779266357421875
531.5,9.6503753662109375,10.500343322753906
532,9.691253662109375,9.1845169067382812
532.5,8.4699630737304688,5.277923583984375
533,7.4351882934570312,3.1010589599609375
533.5,7.1464767456054688,2.0330734252929688
534,7.1132583618164062,1.2997894287109375
534.5,7.0212783813476562,1.7239151000976562
535,7.9564056396484375,4.008087158203125
535.5,9.4970779418945312,6.9846572875976562
536,10.616165161132812,9.3480377197265625
536.5,11.569175720214844,11.351158142089844
537,12.639724731445312,13.425811767578125
537.5,14.075637817382812,15.791748046875
538,15.577972412109375,18.139789581298828
538.5,17.307708740234375,20.160793304443359
539,19.152420043945312,21.433185577392578
539.5,18.329708099365234,20.743335723876953
540,14.0245361328125,17.373291015625
540.5,10.117942810058594,14.033905029296875
541,8.4980697631835938,12.13043212890625
541.5,7.685577392578125,10.193740844726562
542,7.2001266479492188,8.366912841796875
542.5,6.9292984008789062,6.8160324096679688
543,6.7606658935546875,5.5283126831054688
543.5,6.6329193115234375,4.634063720703125
544,6.4234085083007812,4.238037109375
544.5,6.2471160888671875,4.4935379028320312
545,7.2870025634765625,6.1261825561523438
545.5,9.5302886962890625,8.9136886596679688
546,11.827232360839844,11.527450561523438
546.5,14.200828552246094,13.193313598632812
547,16.367469787597656,13.929153442382812
547.5,18.695072174072266,14.690536499023438
548,21.722747802734375,15.653778076171875
548.5,25.741764068603516,16.052352905273438
549,29.919189453125,15.709983825683594
549.5,32.762905120849609,15.998703002929688
550,34.809459686279297,16.818855285644531
550.5,35.701152801513672,17.572578430175781
551,34.497749328613281,18.221549987792969
551.5,31.324440002441406,17.296638488769531
552,27.568588256835938,15.165771484375
552.5,24.597122192382812,13.257186889648438
553,21.329277038574219,12.018013000488281
553.5,17.667964935302734,11.386924743652344
554,14.42822265625,11.251510620117188
554.5,11.980537414550781,10.932136535644531
555,10.077056884765625,10.546333312988281
555.5,8.6283721923828125,10.403251647949219
556,7.8746490478515625,10.040443420410156
556.5,7.4224166870117188,9.6035385131835938
557,7.097930908203125,9.00311279296875
557.5,6.9522933959960938,8.0296554565429688
558,7.0085067749023438,6.987213134765625
558.5,6.949737548828125,6.335693359375
559,6.7146759033203125,6.1823883056640625
559.5,6.3569793701171875,6.2258224487304688
560,5.884307861328125,6.0878524780273438
560.5,6.1985702514648438,6.2104949951171875
561,6.5767059326171875,6.5937423706054688
561.5,6.0171661376953125,6.711273193359375
562,5.8868560791015625,6.749603271484375
562.5,6.0708160400390625,6.9744415283203125
563,6.0094985961914062,7.079193115234375
563.5,6.0606002807617188,7.2478256225585938
564,6.3416519165039062,7.797149658203125
564.5,6.4591827392578125,7.8431396484375
565,6.3646469116210938,7.6540679931640625
565.5,6.4004135131835938,8.0756454467773438
566,7.1055908203125,9.7312850952148438
566.5,7.74945068359375,11.300056457519531
567,7.0468292236328125,10.265281677246094
567.5,6.2598876953125,8.6377487182617188
568,6.0631561279296875,8.2800445556640625
568.5,6.1704635620117188,8.9622268676757812
569,7.0774917602539062,10.881034851074219
569.5,7.8567657470703125,12.600547790527344
570,7.0493850708007812,11.65264892578125
570.5,5.9967269897460938,9.6827392578125
571,5.8434219360351562,9.0593185424804688
571.5,5.8204269409179688,8.8421478271484375
572,5.7846603393554688,8.6479644775390625
572.5,5.7821044921875,8.5227737426757812
573,6.362091064453125,9.5652084350585938
573.5,7.7520065307617188,12.058891296386719
574,7.8490982055664062,12.470245361328125
574.5,6.379974365234375,10.303604125976562
575,5.6466903686523438,8.5815353393554688
575.5,6.3365402221679688,8.9239044189453125
576,7.547607421875,10.175857543945312
576.5,7.74945068359375,8.5789794921875
577,7.3610916137695312,6.9207839965820312
577.5,7.5220565795898438,7.5007705688476562
578,8.5185089111328125,9.279052734375
578.5,7.7366790771484375,9.24072265625
579,5.7897720336914062,7.0051040649414062
579.5,5.2276687622070312,6.4532241821289062
580,5.2455520629882812,6.9923248291015625
580.5,6.3033218383789062,8.7884902954101562
581,7.264007568359375,10.597427368164062
581.5,6.3314285278320312,9.6316375732421875
582,4.9108505249023438,7.7664871215820312
582.5,4.7652130126953125,7.337249755859375
583,5.76422119140625,8.6837387084960938
583.5,7.373870849609375,11.484016418457031
584,7.5706024169921875,12.416587829589844
584.5,6.029937744140625,10.060882568359375
585,4.9057388305664062,7.8431396484375
585.5,4.97216796875,7.5442047119140625
586,6.1576919555664062,8.7654953002929688
586.5,7.2563400268554688,9.5575485229492188
587,6.333984375,8.550872802734375
587.5,5.5930328369140625,7.6898422241210938
588,6.7095718383789062,8.6096420288085938
588.5,6.7632217407226562,8.826812744140625
589,5.90985107421875,7.2376022338867188
589.5,5.6850128173828125,6.0853042602539062
590,5.3886337280273438,5.6356201171875
590.5,4.99005126953125,5.515533447265625
591,4.8086471557617188,5.1373977661132812
591.5,5.0462646484375,4.69793701171875
592,5.5266036987304688,6.5758590698242188
592.5,6.3314285278320312,9.37103271484375
593,6.39019775390625,9.1053085327148438
593.5,5.8408660888671875,7.3806838989257812
594,5.4116287231445312,6.105743408203125
594.5,4.9747238159179688,5.7352676391601562
595,5.771881103515625,7.3270339965820312
595.5,7.4811782836914062,8.8498077392578125
596,7.49395751953125,8.3592529296875
596.5,7.5118408203125,8.2928237915039062
597,8.3166656494140625,8.1216354370117188
597.5,8.1403656005859375,7.1865081787109375
598,8.9222030639648438,5.9805450439453125
598.5,9.893096923828125,4.4449920654296875
599,9.6580429077148438,3.8215713500976562
599.5,8.5542831420898438,3.6273880004882812
600,7.3023300170898438,3.6887130737304688
600.5,8.1148223876953125,4.6928253173828125
601,10.884437561035156,6.1542892456054688
601.5,11.635612487792969,6.4021224975585938
602,9.29522705078125,5.5359725952148438
602.5,7.0315017700195312,4.8997802734375
603,6.3697509765625,4.6851577758789062
603.5,6.1193618774414062,4.5011978149414062
604,5.8025436401367188,4.7464828491210938
604.5,6.3033218383789062,6.0112075805664062
605,8.679473876953125,8.17529296875
605.5,11.589622497558594,10.390472412109375
606,12.706153869628906,10.324043273925781
606.5,13.153282165527344,9.0056686401367188
607,13.209487915039062,8.1088638305664062
607.5,12.384223937988281,7.0076522827148438
608,11.528297424316406,6.3740158081054688
608.5,10.848670959472656,6.0546417236328125
609,10.337669372558594,5.7199325561523438
609.5,10.498634338378906,5.4950942993164062
610,10.63916015625,5.2574844360351562
610.5,9.9186477661132812,4.7541427612304688
611,9.0371780395507812,4.301910400390625
611.5,8.7561264038085938,4.393890380859375
612,11.433761596679688,6.1466217041015625
612.5,13.487983703613281,7.4624481201171875
613,11.017295837402344,6.8058090209960938
613.5,8.8148880004882812,5.7429275512695312
614,8.5287322998046875,4.7464828491210938
614.5,8.59771728515625,3.7372589111328125
615,8.4086456298828125,3.4306564331054688
615.5,7.7085723876953125,3.9825363159179688
616,7.2486724853515625,4.1664962768554688
616.5,7.0085067749023438,4.4705429077148438
617,6.8347625732421875,5.7327117919921875
617.5,7.225677490234375,7.2324981689453125
618,7.299774169921875,7.135406494140625
618.5,6.5383834838867188,5.8681259155273438
619,6.20623779296875,5.3264694213867188
619.5,6.2343368530273438,5.4031143188476562
620,6.2394485473632812,5.5385284423828125
620.5,6.2675552368164062,5.7224884033203125
621,6.655914306640625,6.3970108032226562
621.5,7.9053115844726562,7.8278121948242188
622,8.569610595703125,8.7603836059570312
622.5,7.5527191162109375,7.815032958984375
623,6.4336318969726562,6.4787673950195312
623.5,6.1525802612304688,6.0853042602539062
624,6.0963668823242188,6.0342025756835938
624.5,6.2113418579101562,6.2641525268554688
625,6.8833084106445312,7.0536422729492188
625.5,8.19146728515625,8.67095947265625
626,9.2620162963867188,9.9612350463867188
626.5,9.2287979125976562,9.0593185424804688
627,8.6079330444335938,7.1149673461914062
627.5,7.5143966674804688,5.4209976196289062
628,6.213897705078125,3.898223876953125
628.5,5.8255386352539062,3.583953857421875
629,6.8245468139648438,4.9202194213867188
629.5,8.4929580688476562,6.8543548583984375
630,8.4623031616210938,6.9131240844726562
630.5,7.041717529296875,5.571746826171875
631,6.2496719360351562,4.9585494995117188
631.5,6.0248260498046875,4.8972244262695312
632,6.489837646484375,5.4082260131835938
632.5,7.6549224853515625,6.5324249267578125
633,8.9860763549804688,8.136962890625
633.5,10.033622741699219,9.728729248046875
634,8.9860763549804688,9.2586135864257812
634.5,6.8807525634765625,7.2657089233398438
635,5.8919677734375,6.0853042602539062
635.5,6.0146102905273438,6.049530029296875
636,6.86798095703125,7.2324981689453125
636.5,7.2921066284179688,8.2928237915039062
637,6.2982177734375,7.01531982421875
637.5,5.2736587524414062,5.3366851806640625
638,5.5444869995117188,5.2728118896484375
638.5,6.5256118774414062,6.29736328125
639,7.907867431640625,7.9759979248046875
639.5,8.2476806640625,8.63519287109375
640,7.2282333374023438,7.4062347412109375
640.5,6.3493118286132812,5.9933242797851562
641,7.1592483520507812,6.7189407348632812
641.5,9.0371780395507812,8.8472518920898438
642,8.7944488525390625,8.7246170043945312
642.5,7.7264556884765625,6.72149658203125
643,7.6063766479492188,5.3826751708984375
643.5,7.611480712890625,4.8921127319335938
644,7.4862899780273438,5.9498825073242188
644.5,6.4796218872070312,7.687286376953125
645,7.45562744140625,9.1001968383789062
645.5,8.9962921142578125,10.081321716308594
646,7.3636474609375,9.4323501586914062
646.5,5.59814453125,8.0654220581054688
647,6.5153884887695312,9.6444168090820312
647.5,8.54150390625,11.113540649414062
648,8.8557662963867188,11.082878112792969
648.5,7.9742965698242188,10.691963195800781
649,6.9369659423828125,9.4425735473632812
649.5,5.8970794677734375,8.5866470336914062
650,5.6492462158203125,7.6668472290039062
650.5,5.3809661865234375,6.6525115966796875
651,5.332427978515625,7.0204315185546875
651.5,6.5486068725585938,10.022552490234375
652,7.9896240234375,12.191749572753906
652.5,7.6523666381835938,11.047111511230469
653,6.2649993896484375,9.0082168579101562
653.5,5.5036087036132812,7.8227005004882812
654,4.9593963623046875,7.5058822631835938
654.5,4.58636474609375,7.1481781005859375
655,4.7549972534179688,6.1951675415039062
655.5,5.828094482421875,6.5043182373046875
656,6.86798095703125,7.9019088745117188
656.5,6.5051727294921875,8.0066604614257812
657,5.7948760986328125,7.3449172973632812
657.5,5.6722412109375,7.1430740356445312
658,5.7105636596679688,6.8083648681640625
658.5,6.1474685668945312,7.2503814697265625
659,7.1771316528320312,9.268829345703125
659.5,8.3319931030273438,11.3026123046875
660,9.0908279418945312,12.414031982421875
660.5,8.4418563842773438,11.897926330566406
661,9.2620162963867188,12.084442138671875
661.5,10.726028442382812,13.290397644042969
662,9.7244720458984375,12.973579406738281
662.5,8.6999130249023438,11.384368896484375
663,8.0305023193359375,9.3301467895507812
663.5,7.2410125732421875,8.0807571411132812
664,7.0928192138671875,8.1318588256835938
664.5,8.5312881469726562,9.6801834106445312
665,8.955413818359375,9.9254684448242188
665.5,7.795440673828125,8.7425003051757812
666,6.804107666015625,8.423126220703125
666.5,5.9711761474609375,8.3234786987304688
667,5.3911895751953125,7.7664871215820312
667.5,5.0590362548828125,7.1865081787109375
668,5.1229171752929688,7.0178756713867188
668.5,5.587921142578125,7.1277389526367188
669,6.489837646484375,7.9121246337890625
669.5,6.5767059326171875,8.2544937133789062
670,5.828094482421875,7.429229736328125
670.5,5.3094329833984375,6.6218490600585938
671,4.9875030517578125,6.1670608520507812
671.5,5.0718154907226562,6.0444183349609375
672,6.0529327392578125,7.079193115234375
672.5,7.2461166381835938,9.4630126953125
673,8.1301498413085938,11.650093078613281
673.5,7.8720932006835938,11.481460571289062
674,6.7095718383789062,9.5473251342773438
674.5,6.047821044921875,7.797149658203125
675,5.5955886840820312,6.7649307250976562
675.5,5.0539321899414062,6.1900558471679688
676,4.7652130126953125,5.921783447265625
676.5,6.0912628173828125,7.30914306640625
677,8.8327713012695312,10.267837524414062
677.5,11.832344055175781,13.055343627929688
678,14.596855163574219,15.638442993164062
678.5,17.560653686523438,18.175559997558594
679,21.543899536132812,19.476055145263672
679.5,24.775974273681641,19.790321350097656
680,27.205780029296875,20.559375762939453
680.5,29.224227905273438,21.785774230957031
681,30.440406799316406,22.907421112060547
681.5,31.398532867431641,24.187473297119141
682,32.234020233154297,25.605499267578125
682.5,32.471633911132812,26.734809875488281
683,27.801094055175781,24.274345397949219
683.5,19.252063751220703,19.064701080322266
684,12.724037170410156,15.651222229003906
684.5,8.9170913696289062,13.939369201660156
685,6.9752883911132812,12.873931884765625
685.5,6.1653518676757812,11.913253784179688
686,5.4346237182617188,11.94647216796875
686.5,4.5710372924804688,11.790618896484375
687,4.69622802734375,10.617874145507812
687.5,8.863433837890625,10.237174987792969
688,17.547878265380859,11.389480590820312
688.5,26.656452178955078,14.470809936523438
689,34.525852203369141,18.132125854492188
