Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
254.09999999999999,39.928829193115234,,79.555168151855469,
254.19999999999999,39.302852630615234,,79.552619934082031,
254.30000000000001,38.533798217773438,,79.555168151855469,
254.40000000000001,37.440258026123047,,79.555168151855469,
254.5,36.397819519042969,,79.555168151855469,
254.59999999999999,35.219963073730469,,79.555168151855469,
254.69999999999999,32.153964996337891,,79.552619934082031,
254.80000000000001,27.698043823242188,,78.114151000976562,
254.90000000000001,24.026508331298828,,72.17633056640625,
255,21.6043701171875,,63.624748229980469,
255.09999999999999,19.700893402099609,,56.243354797363281,
255.19999999999999,18.116794586181641,,49.87884521484375,
255.30000000000001,16.961936950683594,,44.14031982421875,
255.40000000000001,16.210762023925781,,39.278152465820312,
255.5,15.847953796386719,,35.077732086181641,
255.59999999999999,15.620559692382812,,31.439414978027344,
255.69999999999999,15.280746459960938,,28.051483154296875,
255.80000000000001,14.598556518554688,,23.978813171386719,
255.90000000000001,13.520347595214844,,19.717075347900391,
256,12.411483764648438,,16.147739410400391,
256.10000000000002,11.369041442871094,,13.592742919921875,
256.19999999999999,10.244842529296875,,12.12872314453125,
256.30000000000001,9.0542068481445312,,11.242141723632812,
256.39999999999998,7.9862213134765625,,10.460311889648438,
256.5,7.1405181884765625,,9.6989212036132812,
256.60000000000002,6.4941024780273438,,8.96563720703125,
256.69999999999999,5.9652175903320312,,8.2962265014648438,
256.80000000000001,5.4925384521484375,,7.6651382446289062,
256.89999999999998,5.0351943969726562,,6.9982833862304688,
257,4.6723861694335938,,6.482177734375,
257.10000000000002,4.4730987548828125,,6.2266769409179688,
257.19999999999999,4.3632278442382812,,6.121917724609375,
257.30000000000001,4.2584762573242188,,6.1474685668945312,
257.39999999999998,4.1588287353515625,,6.1704635620117188,
257.5,4.0668487548828125,,6.1372528076171875,
257.60000000000002,4.0004196166992188,,6.1142578125,
257.69999999999999,4.0055313110351562,,6.0273818969726562,
257.80000000000001,3.97998046875,,5.8332061767578125,
257.89999999999998,3.9007720947265625,,5.6594619750976562,
258,3.8624496459960938,,5.6211395263671875,
258.10000000000002,3.85223388671875,,5.6415786743164062,
258.19999999999999,3.8650054931640625,,5.7156753540039062,
258.30000000000001,3.8828887939453125,,5.845977783203125,
258.39999999999998,3.9007720947265625,,5.9788360595703125,
258.5,3.9595413208007812,,6.0708160400390625,
