Datensatz 1:Zeit(s),Datensatz 1:Kraft(N),Datensatz 1:Force 2(N),Datensatz 1:Atmungsrate(bpm),Datensatz 1:Respiration Rate 2(bpm)
200.59999999999999,17.564914703369141,23.817848205566406,,
200.69999999999999,17.018142700195312,22.338504791259766,,
200.80000000000001,16.977264404296875,21.428924560546875,,
200.90000000000001,17.140785217285156,20.749294281005859,,
201,17.199550628662109,19.780948638916016,,
201.09999999999999,17.028366088867188,18.541774749755859,,
201.19999999999999,16.558242797851562,16.993442535400391,,
201.30000000000001,15.791748046875,15.171730041503906,,
201.40000000000001,14.887275695800781,13.56463623046875,,
201.5,14.100334167480469,12.463432312011719,,
201.59999999999999,13.43603515625,11.663711547851562,,
201.69999999999999,12.853492736816406,11.035186767578125,,
201.80000000000001,12.316947937011719,10.534400939941406,,
201.90000000000001,11.818717956542969,10.184371948242188,,
202,11.39459228515625,9.9825210571289062,,
202.09999999999999,11.067550659179688,9.7755661010742188,,
202.19999999999999,10.814605712890625,9.5200729370117188,,
202.30000000000001,10.651084899902344,9.2390213012695312,,
202.40000000000001,10.656196594238281,8.9528579711914062,,
202.5,10.773727416992188,8.6564788818359375,,
202.59999999999999,10.847824096679688,8.3371047973632812,,
202.69999999999999,10.924468994140625,8.1505889892578125,,
202.80000000000001,11.0087890625,8.1122665405273438,,
202.90000000000001,11.049667358398438,7.9972915649414062,,
203,11.075218200683594,7.8286590576171875,,
203.09999999999999,11.085433959960938,7.7085723876953125,,
