Date/Time	Exhale Airflow [ml/s]	DeltaTime OPC [s]	Particle 1 [counts/l]	Particle 2 [counts/l]	Particle 3 [counts/l]	Particle 4 [counts/l]	Particle 5 [counts/l]	Particle 6 [counts/l]	Particle 7 [counts/l]	Particle 8 [counts/l]	Particle 9 [counts/l]	Particle 10 [counts/l]	Particle 11 [counts/l]	Particle 12 [counts/l]	Particle 13 [counts/l]	Particle 14 [counts/l]	Particle 15 [counts/l]	Particle 16 [counts/l]	Particle Sum [counts/l]	Accumulated mass [ng]	Accumulated volume [l]	Exhale Counter [n]	Event Counter [n]	Internal Temperature [°C]	Internal Humidity [%]	Temperature too low [n]	Temperature too high [n]	Circuit Flow [ml/s]	Temperature Impactor [°C]	Temperature Reservoir [°C]	Inhale Airflow [ml/s]	Inhale Exhale Airflow [ml/s]	Volume ml]
2026-08-27 14:37:12.09	56.446148																						0					252.267258			19.679001	56.446148	5891.116191
2026-08-27 14:37:12.10	56.446148																						0					252.907593			19.679001	56.446148	5890.551729
2026-08-27 14:37:12.11	47.976703																						0					253.324097			19.679001	47.976703	5890.001384
2026-08-27 14:37:12.12	34.731551																						0					255.393570			15.261636	34.731551	5889.529576
2026-08-27 14:37:12.13	34.731551																						0					255.473297			15.261636	34.731551	5889.160185
2026-08-27 14:37:12.14	30.891968																						0					255.054550			15.261636	30.891968	5888.819269
2026-08-27 14:37:12.15	30.891968																						0					254.635803			20.505965	30.891968	5888.503950
2026-08-27 14:37:12.16	30.891968																						0					254.066635			20.505965	30.891968	5888.195031
2026-08-27 14:37:12.17	30.891968																						0					253.497467			20.505965	30.891968	5887.886111
2026-08-27 14:37:12.18	51.569312																						0					252.992462			20.505965	51.569312	5887.542729
2026-08-27 14:37:12.19	51.569312																						0					252.487457			20.012341	51.569312	5887.061498
2026-08-27 14:37:12.20	51.569312																						0					251.773926			20.012341	51.569312	5886.545805
2026-08-27 14:37:12.21	51.569312																						0					251.060410			20.012341	51.569312	5886.030112
2026-08-27 14:37:12.22	30.891968																						0					253.497467			20.505965	30.891968	5885.548881
2026-08-27 14:37:12.23	51.569312																						0					252.992462			20.505965	51.569312	5885.171037
2026-08-27 14:37:12.24	51.569312																						0					252.487457			20.012341	51.569312	5884.689806
2026-08-27 14:37:12.25	51.569312																						0					251.773926			20.012341	51.569312	5884.174113
2026-08-27 14:37:12.26	51.569312																						0					251.060410			20.012341	51.569312	5883.658420
2026-08-27 14:37:12.27	50.263555																						0					250.701462			20.012341	50.263555	5883.144903
2026-08-27 14:37:12.28	50.263555																						0					250.342514			20.012341	50.263555	5882.640091
2026-08-27 14:37:12.29	50.263555																						0					250.533447			18.803410	50.263555	5882.137455
2026-08-27 14:37:12.30	50.263555																						0					250.724380			18.803410	50.263555	5881.634820
2026-08-27 14:37:12.31	43.085390																						0					251.065735			18.803410	43.085390	5881.144148
2026-08-27 14:37:12.32	27.509270																						0					251.861938			7.133242	27.509270	5880.727291
2026-08-27 14:37:12.33	-0.856960																						0					251.682602			7.133242	-0.856960	5880.473515
2026-08-27 14:37:12.34	-0.856960																						0					251.503265			7.133242	-0.856960	5880.434807
2026-08-27 14:37:12.35	-0.856960																						0					251.246201			-1.424786	-0.856960	5880.443377
2026-08-27 14:37:12.36	-0.856960																						0					250.989120			-1.424786	-0.856960	5880.451946
2026-08-27 14:37:12.37	0.972496																						0					251.249222			-1.424786	0.972496	5880.457467
2026-08-27 14:37:12.38	0.972496																						0					251.509338			-1.424786	0.972496	5880.450791
2026-08-27 14:37:12.39	0.972496																						0					251.680344			-6.845280	0.972496	5880.441066
2026-08-27 14:37:12.40	0.972496																						0					251.851349			-6.845280	0.972496	5880.431341
2026-08-27 14:37:12.41	0.406649																						0					251.684525			-6.845280	0.406649	5880.422559
2026-08-27 14:37:12.42	-0.856960																						0					250.989120			-1.424786	-0.856960	5880.419656
2026-08-27 14:37:12.43	0.972496																						0					251.249222			-1.424786	0.972496	5880.423070
2026-08-27 14:37:12.44	0.972496																						0					251.509338			-1.424786	0.972496	5880.416394
2026-08-27 14:37:12.45	0.972496																						0					251.680344			-6.845280	0.972496	5880.406669
2026-08-27 14:37:12.46	0.972496																						0					251.851349			-6.845280	0.972496	5880.396944
2026-08-27 14:37:12.47	0.406649																						0					251.684525			-6.845280	0.406649	5880.388163
2026-08-27 14:37:12.48	0.406649																						0					251.517700			-6.845280	0.406649	5880.383153
