Datensatz 1:Zeit(s),Datensatz 1:Force 1(N),Datensatz 1:Respiration Rate 1(bpm),Datensatz 1:Force 2(N),Datensatz 1:Respiration Rate 2(bpm)
201.80000000000001,35.954097747802734,,14.327728271484375,
201.90000000000001,28.751552581787109,,15.730422973632812,
202,22.542903900146484,,18.507709503173828,
202.09999999999999,18.483009338378906,,20.076480865478516,
202.19999999999999,15.657180786132812,,19.289539337158203,
202.30000000000001,12.494087219238281,,17.219989776611328,
202.40000000000001,9.7857894897460938,,16.358955383300781,
202.5,7.9819564819335938,,16.118782043457031,
202.59999999999999,6.967620849609375,,15.467262268066406,
202.69999999999999,6.5332717895507812,,13.906158447265625,
202.80000000000001,6.8526458740234375,,12.168754577636719,
202.90000000000001,8.3984222412109375,,11.440582275390625,
203,10.973861694335938,,11.031784057617188,
203.09999999999999,15.544761657714844,,10.129867553710938,
203.19999999999999,20.869377136230469,,8.8370361328125,
203.30000000000001,24.482147216796875,,8.2238388061523438,
203.40000000000001,27.916069030761719,,9.010772705078125,
203.5,32.836997985839844,,10.921913146972656,
203.59999999999999,38.332801818847656,,12.978691101074219,
203.69999999999999,40.583759307861328,,13.632766723632812,
203.80000000000001,37.510093688964844,,13.732414245605469,
203.90000000000001,32.292781829833984,,15.372726440429688,
204,27.765323638916016,,17.9251708984375,
204.09999999999999,23.761638641357422,,19.769878387451172,
204.19999999999999,18.963348388671875,,19.381519317626953,
204.30000000000001,14.384788513183594,,17.396286010742188,
204.40000000000001,11.615165710449219,,16.637451171875,
204.5,9.7704620361328125,,16.174995422363281,
204.59999999999999,8.2093582153320312,,15.150444030761719,
204.69999999999999,7.005950927734375,,13.82183837890625,
204.80000000000001,6.4949493408203125,,12.041007995605469,
204.90000000000001,7.7647857666015625,,11.279617309570312,
205,10.720916748046875,,10.868263244628906,
205.09999999999999,15.250930786132812,,9.7721633911132812,
205.19999999999999,19.839714050292969,,8.3745803833007812,
205.30000000000001,23.411602020263672,,7.9300079345703125,
205.40000000000001,27.5277099609375,,9.2075119018554688,
205.5,32.829334259033203,,11.164642333984375,
205.59999999999999,38.953666687011719,,12.983802795410156,
205.69999999999999,41.966014862060547,,13.522903442382812,
205.80000000000001,39.032875061035156,,13.648101806640625,
205.90000000000001,33.713363647460938,,15.768753051757812,
206,29.137359619140625,,18.510265350341797,
206.09999999999999,25.665115356445312,,19.900184631347656,
206.19999999999999,21.288398742675781,,19.826091766357422,
206.30000000000001,15.764488220214844,,19.634464263916016,
206.40000000000001,12.006080627441406,,19.974281311035156,
206.5,9.9748611450195312,,19.583366394042969,
206.59999999999999,8.5900497436523438,,18.280315399169922,
206.69999999999999,7.5067291259765625,,16.218429565429688,
206.80000000000001,7.335540771484375,,14.409492492675781,
206.90000000000001,9.0627212524414062,,14.141212463378906,
207,11.983085632324219,,13.814178466796875,
207.09999999999999,16.548873901367188,,12.181533813476562,
207.19999999999999,21.684425354003906,,10.178413391113281,
207.30000000000001,25.708549499511719,,9.1078643798828125,
207.40000000000001,30.082710266113281,,8.975006103515625,
207.5,35.808464050292969,,9.0542068481445312,
207.59999999999999,42.339042663574219,,9.342926025390625,
207.69999999999999,46.738754272460938,,9.7977142333984375,
207.80000000000001,46.794963836669922,,11.144203186035156,
207.90000000000001,43.217964172363281,,13.433479309082031,
208,39.124855041503906,,15.181098937988281,
208.09999999999999,36.3577880859375,,15.901611328125,
208.19999999999999,32.062831878662109,,16.054908752441406,
208.30000000000001,25.992153167724609,,17.886844635009766,
208.40000000000001,21.804508209228516,,23.492515563964844,
208.5,20.09521484375,,32.174404144287109,
208.59999999999999,18.654193878173828,,39.356510162353516,
208.69999999999999,15.557533264160156,,44.323429107666016,
208.80000000000001,12.0367431640625,,43.684680938720703,
208.90000000000001,9.765350341796875,,42.235992431640625,
209,8.7177963256835938,,40.335075378417969,
209.09999999999999,8.8940963745117188,,33.932243347167969,
209.19999999999999,9.9544219970703125,,23.420974731445312,
209.30000000000001,12.031631469726562,,17.099906921386719,
209.40000000000001,16.352138519287109,,15.469818115234375,
209.5,23.153549194335938,,15.181098937988281,
209.59999999999999,31.477737426757812,,14.976699829101562,
209.69999999999999,39.717613220214844,,13.844833374023438,
209.80000000000001,47.213981628417969,,12.419143676757812,
209.90000000000001,56.322555541992188,,11.261734008789062,
210,68.22119140625,19.536903381347656,10.76861572265625,0
210.09999999999999,77.150917053222656,,10.393028259277344,
210.19999999999999,79.555168151855469,,9.3863601684570312,
210.30000000000001,79.555168151855469,,8.7143936157226562,
210.40000000000001,79.552619934082031,,9.1078643798828125,
210.5,79.552619934082031,,11.1927490234375,
210.59999999999999,76.92352294921875,,14.647102355957031,
210.69999999999999,67.140426635742188,,17.217433929443359,
210.80000000000001,53.029163360595703,,17.894508361816406,
210.90000000000001,41.056434631347656,,18.939506530761719,
211,32.847217559814453,,21.772998809814453,
211.09999999999999,26.784202575683594,,23.326438903808594,
211.19999999999999,20.207633972167969,,20.329425811767578,
