<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 15:11:41	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:11:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:53	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:11:59	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:12:05	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:12:11	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:12:17	0,3	0,3	0,3	0,3	0,3	0,0	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:12:23	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:12:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:12:35	0,9	0,9	0,9	0,8	0,4	0,1	0,7	0,7	0,7	0,7	0,6	0,3
14.08.2025 15:12:41	0,7	0,7	0,7	0,7	0,5	0,0	0,5	0,5	0,5	0,5	0,5	0,4
14.08.2025 15:12:47	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:12:53	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:12:59	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:13:05	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:13:11	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:13:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:13:23	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:13:29	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:13:35	1,4	1,4	1,4	1,2	0,4	0,3	1,1	1,1	1,1	1,1	0,9	0,3
14.08.2025 15:13:41	0,8	0,8	0,8	0,8	0,5	0,0	0,6	0,6	0,6	0,6	0,6	0,4
14.08.2025 15:13:47	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:13:53	2,6	2,6	2,1	0,8	0,3	1,9	2,0	2,0	1,6	2,0	0,6	0,2
14.08.2025 15:13:59	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:14:05	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:14:11	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:14:17	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:14:23	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:14:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:14:35	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:14:41	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:14:47	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:14:53	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:14:59	0,8	0,8	0,8	0,8	0,5	0,0	0,6	0,6	0,6	0,6	0,6	0,4
14.08.2025 15:15:05	0,3	0,3	0,3	0,3	0,3	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:15:11	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:15:17	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:15:23	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:15:29	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:15:35	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:15:41	0,7	0,7	0,7	0,7	0,7	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:15:47	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:15:53	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:15:59	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:16:05	0,6	0,6	0,6	0,6	0,6	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:16:11	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:16:17	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:16:23	0,6	0,6	0,6	0,6	0,4	0,0	0,5	0,5	0,5	0,5	0,5	0,3
14.08.2025 15:16:29	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:16:35	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:16:41	0,9	0,9	0,9	0,8	0,5	0,1	0,7	0,7	0,7	0,7	0,7	0,4
14.08.2025 15:16:47	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:16:53	0,4	0,4	0,4	0,4	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:16:59	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:17:05	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:17:11	0,4	0,4	0,4	0,4	0,4	0,0	0,3	0,3	0,3	0,3	0,3	0,3
14.08.2025 15:17:17	1,1	1,1	1,1	1,0	0,5	0,1	0,9	0,9	0,9	0,9	0,8	0,4
14.08.2025 15:17:23	0,7	0,7	0,7	0,7	0,5	0,0	0,6	0,6	0,6	0,6	0,5	0,4
14.08.2025 15:17:29	0,5	0,5	0,5	0,5	0,5	0,0	0,4	0,4	0,4	0,4	0,4	0,4
14.08.2025 15:17:35	0,6	0,6	0,6	0,6	0,6	0,0	0,5	0,5	0,5	0,5	0,5	0,5
14.08.2025 15:17:41	0,9	0,9	0,9	0,8	0,4	0,1	0,7	0,7	0,7	0,7	0,6	0,4
14.08.2025 15:17:47	1,7	1,7	1,7	1,1	0,5	0,6	1,3	1,3	1,3	1,3	0,8	0,4
14.08.2025 15:17:53	0,5	0,5	0,5	0,5	0,4	0,0	0,4	0,4	0,4	0,4	0,4	0,4
